年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,4545488.000000,4536605.000000,646274.000000,607205.000000,382056.000000,571700.000000,375895.000000,559427.000000,83756.000000,102282.000000,121339.000000,260093.000000,114609.000000,135771.000000,101462.000000,156235.000000,39567.000000,68684.000000,10872.000000,60158.000000,84292.000000,54928.000000,8288.000000,595.000000
1999,4509430.000000,4499781.000000,641534.000000,581831.000000,389467.000000,568921.000000,380106.000000,534182.000000,87303.000000,104486.000000,124007.000000,256575.000000,112475.000000,139752.000000,104306.000000,155340.000000,38050.000000,68723.000000,10713.000000,60970.000000,85396.000000,55644.000000,8830.000000,819.000000
2000,4716217.000000,4705895.000000,671687.000000,595742.000000,412815.000000,603291.000000,391135.000000,562404.000000,89978.000000,111525.000000,130454.000000,274782.000000,120248.000000,142055.000000,106788.000000,158184.000000,39194.000000,72638.000000,11468.000000,63957.000000,91042.000000,56508.000000,9471.000000,851.000000
2001,4825581.000000,4814956.000000,686486.000000,595614.000000,428371.000000,617358.000000,399516.000000,579237.000000,91579.000000,115141.000000,132666.000000,282689.000000,123582.000000,145642.000000,109980.000000,162705.000000,40346.000000,74150.000000,12700.000000,65427.000000,93747.000000,58020.000000,9519.000000,1106.000000
2002,4989336.000000,4977552.000000,708351.000000,606839.000000,441814.000000,641931.000000,416240.000000,591555.000000,95254.000000,119881.000000,135824.000000,293385.000000,128450.000000,152637.000000,115183.000000,169849.000000,42525.000000,78256.000000,13954.000000,68836.000000,96324.000000,60464.000000,10678.000000,1106.000000
2003,5169733.000000,5156760.000000,730852.000000,622195.000000,462010.000000,666847.000000,432078.000000,612484.000000,97847.000000,125044.000000,140187.000000,304700.000000,132901.000000,158116.000000,119988.000000,177076.000000,44446.000000,80237.000000,14644.000000,71628.000000,100562.000000,62918.000000,11498.000000,1475.000000
2004,5390848.000000,5376886.000000,746816.000000,635189.000000,489546.000000,700586.000000,453870.000000,639735.000000,101386.000000,133304.000000,148744.000000,319093.000000,138724.000000,165581.000000,126349.000000,187877.000000,46917.000000,81297.000000,15230.000000,74363.000000,106482.000000,65797.000000,12427.000000,1535.000000
2005,5634362.000000,5618948.000000,777422.000000,650519.000000,516975.000000,732685.000000,475738.000000,669500.000000,106148.000000,141359.000000,156264.000000,334816.000000,144168.000000,174969.000000,132345.000000,197697.000000,49338.000000,84831.000000,16160.000000,78005.000000,110865.000000,69144.000000,13767.000000,1647.000000
2006,5698324.000000,5681981.000000,781990.000000,654854.000000,526842.000000,740347.000000,480382.000000,677720.000000,108374.000000,145146.000000,158285.000000,338446.000000,146445.000000,178494.000000,133557.000000,198969.000000,49537.000000,85097.000000,16678.000000,78621.000000,112514.000000,69683.000000,14622.000000,1721.000000
2007,5712842.000000,5695431.000000,779982.000000,650181.000000,532061.000000,749270.000000,481615.000000,674060.000000,109776.000000,148881.000000,159225.000000,340816.000000,147006.000000,179001.000000,134007.000000,196465.000000,49327.000000,84350.000000,17096.000000,78156.000000,114327.000000,69829.000000,15666.000000,1745.000000
2008,5674426.000000,5656177.000000,775516.000000,639709.000000,531062.000000,746326.000000,476709.000000,666939.000000,110095.000000,149868.000000,158674.000000,340364.000000,146299.000000,177898.000000,133438.000000,194113.000000,48759.000000,83482.000000,17417.000000,77421.000000,112911.000000,69177.000000,16503.000000,1746.000000
2009,5704312.000000,5684549.000000,776945.000000,637354.000000,535501.000000,754990.000000,477675.000000,666136.000000,111717.000000,152342.000000,159682.000000,343522.000000,147459.000000,179534.000000,134520.000000,194016.000000,49223.000000,84012.000000,18047.000000,77898.000000,114352.000000,69624.000000,17939.000000,1824.000000
2010,5803413.000000,5782308.000000,788531.000000,646502.000000,547511.000000,772398.000000,485534.000000,672823.000000,113263.000000,156875.000000,162797.000000,350318.000000,149399.000000,182571.000000,136623.000000,196653.000000,50279.000000,85267.000000,18778.000000,78368.000000,117140.000000,70678.000000,19307.000000,1798.000000
2011,5960088.000000,5937337.000000,805505.000000,664044.000000,565673.000000,796970.000000,498788.000000,687583.000000,115995.000000,162472.000000,167151.000000,360010.000000,152577.000000,187544.000000,139980.000000,201547.000000,51680.000000,87346.000000,19570.000000,79782.000000,120801.000000,72319.000000,20927.000000,1824.000000
2012,6091324.000000,6066450.000000,818705.000000,675228.000000,581095.000000,819550.000000,510491.000000,699256.000000,118747.000000,167200.000000,170834.000000,367489.000000,156222.000000,192066.000000,142576.000000,205933.000000,52977.000000,89383.000000,20516.000000,80939.000000,123653.000000,73590.000000,22947.000000,1927.000000
2013,6236879.000000,6209661.000000,840541.000000,686234.000000,597513.000000,842075.000000,522718.000000,713124.000000,121512.000000,172191.000000,174875.000000,375008.000000,159621.000000,196472.000000,145419.000000,210026.000000,54906.000000,91884.000000,21621.000000,82381.000000,126555.000000,74985.000000,25092.000000,2126.000000
2014,6405778.000000,6375840.000000,862265.000000,702239.000000,616102.000000,866282.000000,537564.000000,728066.000000,125083.000000,178633.000000,179545.000000,384018.000000,163665.000000,201940.000000,148969.000000,216194.000000,56823.000000,95115.000000,22883.000000,83969.000000,129682.000000,76803.000000,27639.000000,2299.000000
