年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,6.600000,6.700000,6.600000,5.600000,6.100000,7.500000,7.700000,6.400000,6.900000,6.100000,5.800000,5.900000,7.600000,5.800000,5.700000,5.900000,13.000000,12.100000,4.900000,7.200000,7.300000,4.500000,5.000000,-
1999,6.100000,6.100000,5.300000,5.300000,5.700000,6.200000,5.900000,5.700000,7.600000,7.600000,7.900000,6.300000,6.500000,6.300000,7.300000,6.400000,6.000000,7.900000,3.700000,7.300000,5.700000,7.400000,6.200000,-
2000,5.800000,5.800000,5.500000,4.500000,5.100000,6.500000,6.000000,6.000000,8.700000,6.100000,6.300000,5.500000,6.800000,6.900000,4.700000,5.900000,7.900000,9.500000,5.600000,5.200000,5.300000,5.500000,3.800000,-
2001,6.000000,6.100000,5.600000,5.600000,5.000000,5.300000,6.300000,6.500000,6.100000,8.600000,5.300000,5.700000,8.800000,4.700000,8.400000,6.300000,5.500000,10.400000,11.900000,7.100000,5.300000,7.400000,5.500000,-
2002,5.400000,5.400000,4.500000,4.400000,6.400000,6.300000,5.200000,5.900000,5.700000,4.100000,4.700000,5.100000,5.400000,4.700000,6.500000,5.500000,8.200000,8.500000,3.700000,5.800000,4.900000,2.300000,4.000000,-
2003,4.900000,4.900000,4.400000,3.800000,4.400000,5.800000,3.500000,5.400000,4.900000,4.300000,4.300000,4.400000,5.500000,5.200000,5.700000,5.800000,9.000000,7.600000,5.800000,3.300000,5.700000,7.700000,4.100000,20.000000
2004,5.300000,5.300000,4.600000,4.500000,4.900000,5.800000,3.500000,6.400000,7.200000,6.200000,6.200000,5.000000,6.300000,4.900000,5.300000,6.600000,6.800000,6.400000,8.500000,5.000000,5.400000,3.000000,6.800000,11.900000
2005,5.000000,5.000000,4.900000,4.300000,4.600000,4.300000,5.500000,4.800000,8.500000,4.700000,4.800000,4.800000,7.700000,5.300000,4.400000,6.400000,4.200000,7.700000,2.300000,5.300000,5.000000,4.500000,1.300000,-
2006,4.600000,4.600000,4.700000,3.200000,4.100000,4.700000,4.700000,4.300000,6.500000,5.400000,3.400000,3.500000,6.300000,4.900000,6.700000,4.800000,5.900000,8.100000,2.300000,5.900000,4.700000,5.000000,9.800000,-
2007,4.700000,4.700000,4.800000,4.100000,4.900000,4.200000,3.900000,5.000000,6.600000,5.200000,4.600000,5.300000,3.900000,4.500000,3.700000,4.300000,9.200000,10.900000,-,4.400000,3.800000,4.600000,5.400000,-
2008,4.600000,4.600000,4.200000,4.700000,3.800000,4.300000,5.100000,4.000000,6.000000,5.000000,4.700000,4.100000,3.600000,6.200000,3.300000,4.800000,9.300000,12.300000,1.400000,6.200000,4.600000,4.300000,1.000000,10.000000
2009,4.000000,4.100000,3.700000,3.500000,3.000000,4.500000,4.100000,4.600000,4.600000,4.100000,4.700000,4.100000,4.100000,3.600000,3.100000,5.800000,8.300000,7.600000,1.300000,3.500000,3.200000,3.500000,1.900000,-
2010,4.200000,4.200000,3.600000,3.800000,4.300000,4.000000,4.500000,4.400000,5.800000,7.600000,6.400000,2.900000,3.800000,3.500000,2.600000,6.700000,8.200000,6.400000,3.000000,6.100000,2.500000,3.400000,1.900000,-
2011,4.200000,4.197288,3.500000,3.800000,3.900000,4.500000,4.500000,3.800000,3.900000,3.800000,7.200000,3.600000,6.000000,5.300000,4.400000,8.100000,4.000000,5.000000,4.900000,7.600000,3.100000,1.600000,4.300000,-
2012,3.700000,3.700000,3.100000,3.500000,3.900000,4.100000,1.000000,3.500000,2.800000,4.900000,3.800000,3.100000,2.600000,3.500000,2.300000,5.500000,5.300000,5.300000,3.000000,4.100000,3.700000,6.500000,2.000000,-
2013,3.900000,3.800000,3.800000,3.800000,3.800000,3.300000,3.200000,4.700000,4.400000,4.900000,4.100000,2.300000,6.600000,3.400000,3.900000,6.000000,9.200000,6.500000,1.200000,4.200000,3.800000,4.200000,2.300000,-
2014,3.600000,3.628600,3.800000,3.800000,3.900000,3.300000,2.500000,4.200000,2.000000,4.000000,4.100000,2.900000,3.900000,3.700000,3.300000,4.300000,4.000000,6.800000,5.400000,3.300000,2.200000,2.800000,0.700000,5.500000
