年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1999,549.000000,549.000000,48.000000,19.000000,93.000000,80.000000,31.000000,84.000000,42.000000,29.000000,10.000000,13.000000,-,3.000000,4.000000,19.000000,15.000000,23.000000,-,4.000000,20.000000,12.000000,-,-
2000,465.000000,463.000000,48.000000,24.000000,75.000000,60.000000,25.000000,46.000000,34.000000,17.000000,2.000000,12.000000,-,5.000000,1.000000,31.000000,7.000000,26.000000,1.000000,6.000000,27.000000,16.000000,2.000000,-
2001,447.000000,447.000000,64.000000,59.000000,69.000000,84.000000,15.000000,37.000000,19.000000,12.000000,5.000000,5.000000,2.000000,2.000000,5.000000,10.000000,7.000000,18.000000,1.000000,-,15.000000,18.000000,-,-
2002,598.000000,598.000000,104.000000,155.000000,59.000000,84.000000,29.000000,25.000000,25.000000,10.000000,2.000000,2.000000,1.000000,1.000000,10.000000,6.000000,25.000000,26.000000,-,5.000000,5.000000,24.000000,-,-
2003,442.000000,442.000000,60.000000,73.000000,52.000000,46.000000,20.000000,23.000000,25.000000,16.000000,6.000000,12.000000,1.000000,1.000000,23.000000,15.000000,7.000000,9.000000,1.000000,12.000000,3.000000,37.000000,-,-
2004,523.000000,523.000000,51.000000,81.000000,101.000000,91.000000,19.000000,33.000000,15.000000,8.000000,20.000000,18.000000,13.000000,2.000000,11.000000,11.000000,7.000000,13.000000,1.000000,9.000000,2.000000,17.000000,-,-
2005,437.000000,437.000000,59.000000,152.000000,31.000000,47.000000,7.000000,35.000000,2.000000,12.000000,11.000000,9.000000,7.000000,2.000000,4.000000,5.000000,5.000000,12.000000,1.000000,13.000000,6.000000,17.000000,-,-
2006,615.000000,615.000000,139.000000,131.000000,96.000000,44.000000,12.000000,61.000000,4.000000,20.000000,20.000000,27.000000,2.000000,-,10.000000,4.000000,4.000000,6.000000,-,9.000000,8.000000,18.000000,-,-
2007,578.000000,578.000000,123.000000,137.000000,70.000000,44.000000,15.000000,51.000000,22.000000,11.000000,14.000000,21.000000,2.000000,5.000000,2.000000,9.000000,12.000000,16.000000,2.000000,2.000000,10.000000,10.000000,-,-
2008,437.000000,437.000000,66.000000,88.000000,98.000000,18.000000,10.000000,39.000000,6.000000,14.000000,6.000000,16.000000,-,11.000000,7.000000,9.000000,5.000000,25.000000,-,5.000000,10.000000,4.000000,-,-
2009,418.000000,418.000000,93.000000,61.000000,96.000000,15.000000,18.000000,38.000000,12.000000,10.000000,7.000000,6.000000,10.000000,5.000000,1.000000,7.000000,9.000000,15.000000,2.000000,3.000000,4.000000,6.000000,-,-
2010,573.000000,573.000000,96.000000,96.000000,78.000000,21.000000,12.000000,122.000000,8.000000,7.000000,8.000000,18.000000,6.000000,6.000000,1.000000,35.000000,12.000000,13.000000,-,3.000000,21.000000,10.000000,-,-
2011,437.000000,436.000000,84.000000,54.000000,55.000000,44.000000,13.000000,64.000000,1.000000,10.000000,13.000000,13.000000,5.000000,5.000000,2.000000,34.000000,2.000000,7.000000,-,14.000000,12.000000,4.000000,1.000000,-
2012,366.000000,366.000000,65.000000,24.000000,48.000000,33.000000,23.000000,70.000000,3.000000,8.000000,3.000000,13.000000,5.000000,13.000000,2.000000,16.000000,5.000000,9.000000,1.000000,4.000000,15.000000,6.000000,-,-
2013,316.000000,316.000000,44.000000,24.000000,48.000000,35.000000,14.000000,51.000000,5.000000,6.000000,9.000000,9.000000,4.000000,5.000000,3.000000,20.000000,8.000000,11.000000,-,11.000000,6.000000,3.000000,-,-
2014,263.000000,263.000000,31.000000,11.000000,26.000000,39.000000,11.000000,55.000000,2.000000,17.000000,3.000000,5.000000,4.000000,8.000000,-,3.000000,3.000000,12.000000,-,4.000000,28.000000,1.000000,-,-
