年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,869625.000000,862932.000000,99380.000000,54453.000000,59309.000000,77971.000000,79868.000000,109332.000000,26491.000000,12920.000000,17514.000000,93935.000000,23230.000000,58545.000000,39825.000000,50375.000000,9663.000000,9125.000000,2995.000000,15856.000000,11968.000000,10177.000000,6018.000000,675.000000
1999,819087.000000,812619.000000,93316.000000,51476.000000,55949.000000,73660.000000,75323.000000,104073.000000,23166.000000,12147.000000,16443.000000,88018.000000,21732.000000,55445.000000,37967.000000,47680.000000,9113.000000,8507.000000,2811.000000,15021.000000,11203.000000,9569.000000,5811.000000,657.000000
2000,781468.000000,775428.000000,89886.000000,49115.000000,53422.000000,70487.000000,71064.000000,99891.000000,21828.000000,11565.000000,15391.000000,84122.000000,20448.000000,53213.000000,36664.000000,45427.000000,8662.000000,7685.000000,2680.000000,14343.000000,10524.000000,9011.000000,5413.000000,627.000000
2001,746658.000000,740630.000000,84870.000000,46837.000000,51016.000000,67715.000000,67813.000000,95760.000000,20679.000000,11015.000000,14477.000000,80919.000000,19471.000000,51246.000000,35155.000000,43187.000000,8286.000000,7275.000000,2530.000000,13725.000000,10043.000000,8611.000000,5342.000000,686.000000
2002,711175.000000,706330.000000,80767.000000,43052.000000,48935.000000,64945.000000,64778.000000,92067.000000,19540.000000,10514.000000,13462.000000,77773.000000,18522.000000,49227.000000,33738.000000,41160.000000,7862.000000,6800.000000,2397.000000,12962.000000,9620.000000,8209.000000,4196.000000,649.000000
2003,548567.000000,544302.000000,55989.000000,28921.000000,36403.000000,49032.000000,52981.000000,71880.000000,15503.000000,8032.000000,10291.000000,64204.000000,14341.000000,40361.000000,28075.000000,32591.000000,6036.000000,5129.000000,1981.000000,9195.000000,7041.000000,6316.000000,3698.000000,567.000000
2004,520583.000000,516434.000000,52162.000000,27360.000000,34884.000000,46720.000000,50252.000000,68824.000000,14706.000000,7576.000000,9451.000000,61544.000000,13517.000000,37941.000000,26672.000000,30967.000000,5705.000000,4853.000000,1881.000000,8724.000000,6712.000000,5983.000000,3594.000000,555.000000
2005,494381.000000,492257.000000,50671.000000,25885.000000,33327.000000,44499.000000,47628.000000,65752.000000,13869.000000,7166.000000,8797.000000,58797.000000,12731.000000,36237.000000,25371.000000,29298.000000,5421.000000,4579.000000,1781.000000,8310.000000,6388.000000,5750.000000,1561.000000,563.000000
2006,471365.000000,469565.000000,48465.000000,24591.000000,31955.000000,42492.000000,45223.000000,63050.000000,13147.000000,6766.000000,8210.000000,56268.000000,12009.000000,34546.000000,24545.000000,27804.000000,5121.000000,4296.000000,1688.000000,7838.000000,6075.000000,5476.000000,1276.000000,524.000000
2007,447702.000000,445961.000000,46063.000000,22968.000000,30498.000000,40434.000000,42803.000000,60302.000000,12454.000000,6348.000000,7614.000000,53817.000000,11325.000000,32909.000000,23349.000000,26323.000000,4844.000000,3976.000000,1595.000000,7402.000000,5722.000000,5215.000000,1239.000000,502.000000
2008,424608.000000,422922.000000,43821.000000,21473.000000,29017.000000,38391.000000,40472.000000,57754.000000,11732.000000,5928.000000,7084.000000,51384.000000,10664.000000,31292.000000,21844.000000,24856.000000,4623.000000,3750.000000,1506.000000,6998.000000,5384.000000,4949.000000,1202.000000,484.000000
2009,403516.000000,401892.000000,41842.000000,20147.000000,27689.000000,36544.000000,38295.000000,55212.000000,11074.000000,5583.000000,6551.000000,49097.000000,10066.000000,29825.000000,20679.000000,23568.000000,4355.000000,3549.000000,1441.000000,6625.000000,5085.000000,4665.000000,1162.000000,462.000000
2010,382112.000000,380585.000000,40000.000000,18853.000000,26372.000000,34788.000000,36298.000000,52761.000000,10468.000000,5196.000000,6039.000000,46802.000000,9447.000000,27526.000000,19585.000000,22215.000000,4131.000000,3328.000000,1375.000000,6230.000000,4784.000000,4387.000000,1097.000000,430.000000
2011,361724.000000,360140.000000,38068.000000,17674.000000,24999.000000,33037.000000,34335.000000,50307.000000,9829.000000,4862.000000,5553.000000,44194.000000,8877.000000,26196.000000,18485.000000,20853.000000,3915.000000,3138.000000,1324.000000,5852.000000,4507.000000,4135.000000,1166.000000,418.000000
2012,341274.000000,339760.000000,36294.000000,16453.000000,23651.000000,31313.000000,32277.000000,48418.000000,9216.000000,4538.000000,5114.000000,41921.000000,7143.000000,24850.000000,17409.000000,19689.000000,3693.000000,2961.000000,1253.000000,5460.000000,4220.000000,3887.000000,1105.000000,409.000000
2013,322155.000000,320722.000000,34479.000000,15445.000000,22401.000000,29559.000000,30266.000000,46065.000000,8619.000000,4209.000000,4708.000000,39721.000000,6715.000000,23485.000000,16371.000000,18533.000000,3484.000000,2765.000000,1212.000000,5087.000000,3944.000000,3654.000000,1048.000000,385.000000
2014,302622.000000,301303.000000,32539.000000,14418.000000,21039.000000,27854.000000,28376.000000,43532.000000,8003.000000,3875.000000,4333.000000,37499.000000,6270.000000,22090.000000,15304.000000,17375.000000,3267.000000,2543.000000,1166.000000,4739.000000,3667.000000,3414.000000,958.000000,361.000000
