年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,-,0.969722,1.163421,4.610012,1.516028,1.687663,1.737045,1.257184,0.521080,0.738306,0.709218,1.886641,0.490206,1.679533,1.092196,0.913316,0.346490,0.298364,1.962730,1.619477,3.535185,7.696716,-,-
1999,-,0.988525,1.152703,4.628408,1.594655,1.704820,1.785867,1.283319,0.527144,0.738306,0.715810,1.900603,0.503113,1.681857,1.146359,0.948984,0.364412,0.299877,1.970613,1.627010,3.583217,7.713376,-,-
2000,-,0.993468,1.127856,4.602654,1.608578,1.733264,1.822825,1.324388,0.534608,0.746011,0.724600,1.947141,0.504087,1.657067,1.059068,0.952226,0.364981,0.304198,1.986378,1.724931,3.602430,7.829993,-,-
2001,-,1.012771,1.147344,4.643125,1.654444,1.762610,1.879860,1.355274,0.549536,0.757219,0.736136,1.922941,0.509931,1.687280,1.071162,0.977086,0.365550,0.303981,2.002142,2.365190,3.669675,8.063226,-,-
2002,-,1.028629,1.163421,4.646804,1.742899,1.797375,1.912711,1.350862,0.618112,0.752315,0.756463,1.934110,0.518211,1.708197,1.082731,0.977806,0.366688,0.301821,2.010025,2.380255,3.736921,8.313120,-,-
2003,-,1.036211,1.186807,4.661521,1.745356,1.825367,1.912711,1.354256,0.618578,0.757219,0.759759,1.941556,0.526491,1.732212,1.082731,0.988975,0.366688,0.305710,2.010025,2.380255,3.756134,8.446396,-,-
2004,-,1.028379,1.238449,4.665200,1.778118,1.829882,1.936894,1.189980,0.619045,0.757919,0.776789,1.986232,0.518211,1.728338,1.090619,0.994019,0.363843,0.288642,2.010025,2.387787,3.794560,8.529694,-,-
2005,-,1.036933,1.268655,4.672559,1.782213,1.809565,1.940544,1.205933,0.621844,0.757219,0.783930,2.029978,0.518941,1.753132,1.093773,0.996181,0.371239,0.306574,2.025790,2.395320,3.832986,8.546354,-,-
2006,-,1.063623,1.278887,4.683596,1.805146,1.874128,1.964727,1.233425,0.636305,0.788071,0.794368,2.036493,0.508957,1.829827,1.110074,0.997622,0.371524,0.313920,2.041555,4.798172,4.531812,8.696290,-,-
2007,-,1.069983,1.304221,4.687275,1.840364,1.884964,2.021305,1.240213,0.627442,0.790172,0.798763,2.048593,0.473160,1.868561,1.110074,1.000504,0.373800,0.319753,2.049437,4.850899,4.560616,8.746268,-,-
2008,-,1.091896,1.310554,4.687275,2.213843,1.932370,2.036819,1.249378,0.630241,0.790172,0.807553,2.069070,0.508470,1.866237,1.110600,1.003747,0.373231,0.319969,2.049437,4.926223,4.013342,8.846226,-,-
2009,-,1.106666,1.354402,4.959535,2.228585,1.881352,2.044119,1.309114,0.613447,0.781066,0.888857,2.100715,0.520403,1.904197,1.123113,1.025364,0.372946,0.329907,2.033672,4.617393,4.042146,8.029907,-,-
2010,-,1.120663,1.401172,4.963214,2.248242,1.892639,2.058720,1.317260,0.613447,0.879837,0.910831,2.114677,0.524542,1.915043,1.122588,1.026445,0.372946,0.343302,2.049437,4.655055,4.061348,8.063226,-,-
2011,-,1.138450,1.407019,4.963214,2.252337,1.902120,2.170964,1.335316,0.612980,0.893147,0.917424,2.133292,0.528926,1.900324,1.196657,1.027525,0.372946,0.343302,2.112497,4.647523,5.059883,8.046567,-,-
2012,-,1.164249,1.489842,4.974251,2.241690,1.911150,2.101154,1.618257,0.629308,0.893847,0.916874,2.160284,0.527708,1.884830,1.198233,1.027886,0.378636,0.343302,2.112497,4.670120,5.069485,8.063226,-,-
2013,-,1.180800,1.705182,4.977930,2.266261,1.911601,2.107542,1.643362,0.629308,0.893847,1.001475,2.111884,0.526734,1.884830,1.164088,1.028606,0.378067,0.343302,2.080967,4.670120,5.098288,8.096545,-,-
2014,-,1.164026,1.738311,6.092722,2.267080,1.584272,2.113017,1.647772,0.630241,0.893847,1.021801,2.137945,0.525760,1.887154,1.164613,0.893861,0.377782,0.343302,2.120379,4.670120,5.271112,8.246482,-,-
