年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,37.590000,37.540000,27.790000,45.430000,30.220000,27.530000,42.590000,34.710000,43.620000,38.490000,46.460000,38.910000,46.050000,53.510000,58.080000,45.190000,52.920000,49.870000,70.890000,40.040000,36.300000,37.620000,55.700000,55.860000
1999,39.400000,39.350000,29.180000,47.340000,30.870000,28.610000,45.140000,36.670000,46.110000,39.810000,49.490000,41.400000,48.850000,56.960000,62.930000,47.610000,55.280000,51.450000,75.200000,41.740000,37.040000,38.000000,60.950000,55.880000
2000,40.850000,40.790000,30.060000,49.250000,31.090000,29.480000,47.270000,38.340000,48.310000,40.750000,51.760000,43.550000,51.760000,60.110000,65.530000,49.880000,57.540000,53.510000,77.560000,42.990000,37.170000,39.500000,64.070000,55.900000
2001,42.330000,42.270000,30.970000,51.580000,31.490000,30.520000,49.260000,40.020000,50.450000,41.970000,53.600000,45.720000,53.960000,62.810000,67.860000,51.890000,58.680000,54.440000,78.430000,44.870000,37.490000,40.750000,67.520000,56.600000
2002,44.170000,44.100000,32.180000,54.610000,32.080000,31.910000,51.600000,42.000000,52.980000,43.530000,56.250000,48.120000,56.400000,65.890000,70.930000,54.220000,59.770000,55.970000,79.680000,46.860000,38.050000,42.490000,71.090000,57.820000
2003,46.580000,46.510000,34.060000,58.150000,33.130000,33.670000,54.610000,44.720000,56.270000,45.380000,59.280000,50.800000,59.700000,69.190000,74.950000,57.340000,62.050000,58.200000,82.660000,49.500000,39.300000,44.980000,75.790000,58.980000
2004,49.020000,48.940000,36.080000,61.700000,34.150000,35.550000,57.430000,47.310000,59.780000,47.220000,62.400000,53.750000,63.430000,72.790000,78.900000,60.340000,64.580000,60.610000,85.450000,52.230000,40.460000,46.810000,79.050000,60.850000
2005,52.050000,51.960000,38.680000,65.950000,35.700000,37.780000,60.960000,50.570000,64.130000,49.930000,66.160000,57.140000,67.540000,77.220000,83.490000,63.830000,67.120000,63.700000,88.820000,56.210000,42.120000,49.610000,82.660000,65.100000
2006,55.170000,55.080000,41.440000,70.550000,37.340000,40.060000,64.500000,54.050000,68.220000,52.090000,69.780000,60.410000,71.950000,81.350000,88.950000,67.830000,70.680000,67.050000,92.130000,59.950000,43.700000,51.860000,84.790000,68.140000
2007,58.130000,58.040000,44.210000,74.430000,38.890000,42.280000,67.660000,57.340000,72.510000,53.830000,73.440000,63.900000,76.210000,85.430000,94.360000,71.670000,74.000000,70.480000,95.860000,63.760000,44.890000,53.910000,89.080000,67.840000
2008,61.510000,61.420000,47.320000,79.130000,40.810000,44.750000,71.640000,61.290000,77.160000,55.650000,77.440000,67.430000,81.010000,89.860000,99.720000,76.200000,78.410000,74.790000,99.570000,68.360000,46.260000,56.520000,90.340000,66.640000
2009,65.050000,64.970000,50.870000,83.430000,43.120000,47.530000,75.700000,65.540000,81.550000,57.750000,81.150000,70.750000,86.070000,94.300000,105.600000,81.430000,81.190000,78.900000,102.320000,72.970000,47.620000,59.800000,88.210000,66.390000
2010,68.640000,68.570000,54.980000,86.480000,45.420000,50.410000,79.830000,69.780000,85.830000,58.990000,85.160000,74.280000,91.490000,99.140000,111.770000,86.910000,85.050000,83.240000,106.650000,77.860000,49.070000,63.010000,90.760000,65.140000
2011,72.200000,72.110000,59.000000,88.310000,48.070000,53.280000,82.690000,74.130000,90.680000,60.400000,88.500000,77.930000,97.380000,104.760000,119.340000,93.390000,89.590000,88.160000,110.810000,84.230000,50.400000,66.890000,96.040000,67.400000
2012,76.210000,76.130000,63.820000,91.000000,51.110000,56.400000,86.460000,79.160000,95.580000,61.830000,91.210000,82.190000,103.110000,110.100000,127.680000,100.450000,95.190000,93.480000,113.610000,91.540000,51.900000,71.640000,97.350000,69.250000
2013,80.510000,80.440000,68.840000,94.530000,54.500000,59.700000,90.800000,84.860000,99.930000,62.960000,93.210000,86.690000,109.550000,115.660000,137.260000,107.770000,100.040000,97.880000,117.040000,98.820000,53.700000,75.670000,99.600000,70.740000
2014,85.700000,85.640000,74.820000,99.410000,58.720000,63.820000,95.990000,91.520000,104.890000,64.610000,95.880000,92.110000,117.180000,122.280000,147.720000,115.380000,105.900000,103.080000,120.970000,108.080000,56.000000,80.830000,102.520000,74.280000
