年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,11332.408980,11321.368168,18122.807837,6757.609560,21962.779070,33991.297959,17726.800752,7632.305687,8719.839506,20830.633333,12780.136364,29623.695455,6225.877228,15552.867299,21622.638554,-,26205.693431,30462.500000,26758.000000,62802.435185,79670.133333,6389.566667,52139.250000,-
1999,9719.896189,9717.812826,12613.577021,6208.325209,13089.806723,20964.066667,12521.725762,4740.873563,3878.751515,45740.458333,5468.785714,28700.821875,4941.876623,11496.653386,11663.736000,36828.800000,17376.246835,21559.353846,2102.777778,31231.853801,28133.375000,7437.612903,12857.142857,-
2000,12288.931424,12261.738298,25942.874269,5462.326574,16861.854839,32464.306034,16332.478114,6395.647887,6166.573171,11898.218750,12095.142857,39135.456233,10652.532680,20418.761218,21107.349057,24155.531250,21952.133333,13929.134021,8378.333333,14678.833333,-,3129.270270,48016.166667,-
2001,10552.655394,10552.655394,23121.613409,5215.785551,51755.611111,11814.623656,18922.913043,5365.672783,22017.904762,10707.142857,15115.363636,58590.038610,6288.221662,24824.116505,23665.911111,14206.698113,21542.776119,8511.469388,21966.764706,23863.894737,88087.400000,13300.062500,-,-
2002,10433.980695,10425.535796,16545.139241,8801.037110,31573.640000,15431.724138,15804.635945,4266.732177,7100.266667,10500.000000,79118.000000,16793.484058,7918.518717,18393.621441,13337.885714,6343.978723,13455.731092,10914.221649,16541.823529,26910.076923,-,22567.468750,24569.333333,-
2003,7972.865771,7967.064002,28039.765714,6640.782781,43436.615385,43645.666667,11278.107843,3240.783550,13092.440000,21844.937500,-,15661.015569,6163.143617,26192.747126,5552.685824,9746.290323,13194.973856,9023.610169,19650.100000,20047.176471,87287.000000,7346.789474,16120.000000,-
2004,8662.662358,8661.248106,19410.615385,7035.513783,48476.153846,49956.090909,12280.527897,3216.827273,19852.187500,9267.071429,13544.875000,18279.704054,9520.251634,26776.084507,9061.847222,10294.787879,12578.180617,10796.094421,18407.586207,34214.900000,63861.333333,15846.630435,17250.000000,-
2005,8717.332280,8674.320744,18893.649842,7044.871501,21379.750000,48033.257143,11358.313218,3163.093407,18382.120000,19859.793103,18656.125000,50605.146552,8177.547945,31480.762712,9328.032609,14584.904110,11609.745645,7927.656250,22965.738095,50806.600000,25588.500000,16265.839286,85779.666667,-
2006,10666.843222,10631.917215,19850.797814,8856.651584,42892.000000,26270.957895,6974.432558,4935.286076,24986.117647,11412.440000,13890.677419,15595.726619,9878.993994,40935.250000,11126.328358,9220.353846,7222.155807,6894.441103,25903.903846,38742.666667,14086.000000,10788.774194,27542.454545,-
2007,10732.673352,10723.741840,15054.852665,9016.398921,37744.052632,31876.887097,13747.235023,3137.656203,26651.152174,12276.931818,16660.650000,15959.425926,10865.581481,25275.416667,10853.068966,12244.897959,14946.724242,6190.415020,23007.340909,35570.181818,19524.000000,23835.104167,20966.400000,-
2008,10626.522380,10621.565390,10803.180328,9438.847270,46240.777778,31907.939394,9920.523196,3334.649306,20875.631579,21209.052632,21563.842105,13682.333333,10359.060837,25204.884892,13278.665049,12157.166667,14239.682143,4815.598404,31463.714286,34304.636364,14310.439024,22946.186441,18674.833333,565.571429
2009,12102.523879,12053.836075,18775.309524,8665.587186,60227.761905,36874.029412,9464.224944,6239.204082,16474.818182,12402.944444,49925.103448,23924.250000,9624.145897,31458.779141,22586.518325,7676.802817,18097.897690,9631.494505,27024.614035,29255.500000,10259.300000,19298.392405,33444.384615,1078.000000
2010,11090.754201,11023.327158,20573.803571,7576.503911,46341.000000,20648.393162,9099.287169,5062.954000,17254.380000,12246.862745,11839.788462,48917.227273,8112.976684,34960.867403,24528.902985,12936.776471,18655.127962,4017.758427,27370.500000,20407.846154,7450.425532,14437.510204,17642.920000,69300.000000
2011,13174.373769,13009.795450,26615.896552,7834.111763,85633.818182,31996.031250,13124.572779,31405.087912,27915.279070,12548.240964,16578.170732,52110.575758,5360.204301,26499.213836,24241.554455,8314.290598,18027.854922,3423.118519,27343.592593,11902.315789,10285.734940,9549.106383,69441.800000,20898.800000
2012,14313.923599,14193.021954,22519.015656,8686.509495,18259.613208,43865.576471,12522.935374,20305.871795,26571.320000,19356.610390,18209.882353,34037.683333,6908.685279,28937.413793,15530.500000,10080.344828,17716.545455,3377.680272,26481.090000,9041.333333,10257.403509,13870.081633,29198.348837,6363.200000
2013,18604.124942,18616.562939,27086.903339,12220.520000,13776.081081,43780.658088,14432.598377,28370.604317,28371.456522,19889.681818,16326.767442,39000.295082,6397.647887,19904.012195,16721.731959,14630.402299,16761.244048,4850.300000,18841.065421,11943.608696,24325.451128,15386.351852,24747.733333,5411.444444
2014,21097.048357,21088.614913,34769.936842,15745.981581,24997.190476,41343.518325,15187.254403,26217.317181,21406.126582,9943.300000,23650.346154,45444.200000,6020.133080,24628.384615,16603.697248,17966.293103,20198.756757,5245.253012,17019.268041,24381.400000,19519.777778,7494.010989,25654.157895,4149.000000
