年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,56.850000,56.840000,55.540000,55.450000,58.170000,57.380000,57.370000,55.550000,57.620000,60.520000,59.040000,58.690000,58.650000,59.860000,60.160000,57.220000,52.330000,52.550000,56.060000,54.610000,57.750000,55.650000,57.550000,55.790000
1999,56.560000,56.560000,55.140000,55.290000,57.940000,57.030000,57.000000,55.280000,57.360000,60.420000,58.780000,58.480000,58.200000,59.700000,59.910000,56.910000,52.060000,52.150000,56.030000,54.290000,57.600000,55.610000,57.280000,56.190000
2000,56.380000,56.380000,54.930000,55.130000,57.810000,56.860000,56.670000,55.100000,57.270000,60.430000,58.610000,58.280000,57.970000,59.550000,59.800000,56.670000,51.800000,51.850000,56.300000,54.150000,57.600000,55.520000,57.620000,56.890000
2001,56.140000,56.130000,54.680000,54.860000,57.630000,56.580000,56.330000,54.810000,57.010000,60.280000,58.470000,58.080000,57.660000,59.350000,59.700000,56.420000,51.500000,51.550000,56.570000,53.850000,57.540000,55.280000,57.820000,59.200000
2002,55.850000,55.840000,54.330000,54.670000,57.340000,56.210000,55.960000,54.520000,56.710000,60.040000,58.090000,57.870000,57.300000,59.130000,59.430000,56.150000,51.460000,51.480000,56.590000,53.460000,57.390000,54.960000,57.770000,58.810000
2003,55.390000,55.380000,53.840000,54.310000,56.900000,55.650000,55.400000,54.070000,56.290000,59.720000,57.620000,57.460000,56.750000,58.750000,58.990000,55.650000,51.050000,51.310000,56.320000,52.900000,57.000000,54.610000,57.810000,58.440000
2004,54.750000,54.740000,53.140000,53.860000,56.200000,54.980000,54.700000,53.430000,55.650000,59.160000,56.920000,56.920000,56.060000,58.120000,58.310000,54.900000,50.400000,50.560000,55.690000,52.170000,56.420000,54.170000,57.820000,58.340000
2005,54.180000,54.160000,52.530000,53.420000,55.540000,54.400000,54.110000,52.840000,55.020000,58.750000,56.260000,56.440000,55.390000,57.530000,57.640000,54.240000,49.780000,49.890000,55.290000,51.440000,56.010000,53.450000,58.040000,58.010000
2006,53.700000,53.680000,52.050000,53.200000,54.960000,53.890000,53.560000,52.330000,54.480000,58.260000,55.690000,56.050000,54.800000,57.030000,56.960000,53.640000,49.170000,49.270000,54.700000,50.830000,55.640000,52.940000,58.390000,57.660000
2007,53.210000,53.190000,51.550000,52.910000,54.350000,53.360000,53.080000,51.870000,53.880000,57.760000,55.080000,55.580000,54.150000,56.500000,56.440000,53.050000,48.580000,48.650000,54.280000,50.270000,55.350000,52.480000,58.190000,57.600000
2008,52.940000,52.920000,51.360000,52.850000,54.040000,53.070000,52.770000,51.530000,53.570000,57.530000,54.750000,55.360000,53.770000,56.250000,55.980000,52.570000,48.180000,48.150000,53.850000,49.870000,55.260000,52.190000,58.170000,57.030000
2009,52.340000,52.320000,50.870000,52.490000,53.330000,52.430000,52.150000,50.860000,52.900000,56.870000,54.060000,54.780000,53.010000,55.570000,55.270000,51.800000,47.510000,47.410000,52.950000,49.220000,54.850000,51.440000,57.370000,56.430000
2010,51.920000,51.900000,50.490000,52.530000,52.700000,51.990000,51.670000,50.400000,52.380000,56.310000,53.670000,54.410000,52.450000,54.960000,54.540000,51.160000,46.980000,46.910000,52.130000,48.500000,54.580000,50.890000,56.800000,56.080000
2011,51.790000,51.760000,50.370000,53.010000,52.410000,51.860000,51.500000,50.200000,52.030000,56.020000,53.590000,54.290000,52.050000,54.560000,54.070000,50.730000,46.630000,46.640000,51.650000,48.060000,54.630000,50.560000,56.510000,55.910000
2012,51.420000,51.400000,50.050000,53.100000,51.920000,51.460000,51.110000,49.800000,51.600000,55.470000,53.290000,53.880000,51.550000,53.970000,53.400000,50.120000,46.140000,46.220000,50.990000,47.470000,54.260000,49.980000,55.860000,55.180000
2013,51.290000,51.260000,49.980000,53.310000,51.660000,51.370000,50.950000,49.630000,51.380000,55.260000,53.230000,53.700000,51.300000,53.570000,52.910000,49.770000,45.760000,45.980000,50.430000,47.230000,54.210000,49.640000,55.400000,54.590000
2014,51.120000,51.100000,49.910000,53.430000,51.380000,51.200000,50.790000,49.440000,51.110000,55.010000,53.060000,53.410000,50.980000,53.190000,52.420000,49.460000,45.500000,45.750000,50.060000,47.000000,54.070000,49.370000,54.830000,54.140000
