年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,-,338129005.109466,6669667.614153,370049.842001,8825116.638044,18334744.542738,39811534.218727,36736200.914518,10193218.063565,6606843.511591,9755802.633160,38759613.059273,20787458.669473,42463872.110308,29262048.928281,43587550.561245,9052583.153941,7339628.396507,2704622.294691,3458621.443449,2810713.236410,599115.277391,-,-
1999,-,352034462.568755,7171217.484357,405601.790747,9087251.832446,19357909.261879,41841180.627228,33770337.576005,10533891.267667,6410618.236308,9883621.514802,42365515.721427,21427686.953519,46763053.310914,29331467.529856,46487160.070203,9263835.971382,7629021.144325,2647551.832932,3684440.879111,3354323.344916,618776.218733,-,-
2000,-,325549380.250687,6815414.895666,450643.181609,7734411.893059,18420812.205881,38026594.604833,30751134.821263,8940401.130057,5787196.562469,8933366.655260,38896723.783521,20248118.301907,43707246.011081,28099593.291321,44592640.613450,7805570.710556,6236948.466565,2794893.665282,3307507.115841,3506566.710092,493595.630975,-,-
2001,-,314203879.008076,6103871.565525,489338.000000,7547350.180334,17541670.708328,36763491.544869,26571692.102555,8775521.209698,5668084.522662,8491917.329966,37471855.528871,21082030.381490,42271050.565313,27011109.432557,43001496.221068,7907256.987588,6679941.244058,3372051.513920,3350244.954894,3616958.226304,486946.788076,-,-
2002,-,312259000.965124,6935743.350126,604976.585101,6761471.946092,17103328.137072,36339113.039963,25008475.784209,9016883.564575,4890513.621773,7880925.764691,37052687.418003,18845935.185662,45215141.786034,27310874.971366,44848288.835803,7759007.008019,6637620.143173,3957807.963348,2447689.537212,3132588.493240,509927.829663,-,-
2003,-,319664077.039765,6723904.746489,457679.092809,6140711.588446,17112135.656140,37234910.327046,25379990.762890,9585375.850858,4649147.207230,8036968.976567,37819597.625816,19677121.946656,46257558.673371,26813885.530495,48752398.525219,7083601.578711,6754212.937325,4972227.715208,2953956.489955,2675114.693722,583577.114812,-,-
2004,-,346928909.277921,8198201.525609,476884.097319,7065321.150000,19583474.474126,40519292.470214,26413687.968715,10518884.079252,5012548.088379,8268773.325232,41928360.856423,21356991.951540,49695065.184196,27782409.072427,52816950.166513,9207004.908087,6904242.222160,4173477.261046,2912578.876086,3451298.600597,643463.000000,-,-
2005,-,346305218.644366,6404535.825050,500163.731806,8144823.680711,18917664.789446,40071454.826088,25260293.243366,10921947.879052,5341991.534953,8269556.812641,40745384.776048,21359833.057308,47946968.267792,29277450.997243,56961197.060847,9350298.493255,6906745.296542,4214144.716588,2301765.773302,2798591.770471,610406.111855,-,-
2006,-,345348538.000000,4738520.283336,466443.847008,7090700.406875,19163752.285628,40862487.748801,27790678.918771,10688824.428980,4971995.752380,7771076.460039,41194147.829493,21248356.016242,50133917.997324,29015540.072671,55281312.262145,9430544.977237,6839733.242117,3522951.536009,2789538.510996,1688625.034692,659392.143904,-,-
2007,-,352745435.146449,4666134.694059,536451.435324,7617421.486447,20806739.477388,42166820.094064,31377917.736018,10876129.599765,5649827.917772,8204561.009984,41602533.841549,22067746.508506,48009964.142989,28496816.517981,57165296.366115,9141690.304773,6361162.993773,3064693.222179,2819335.721611,1467400.809273,646791.266878,-,-
2008,-,386215269.000000,4792704.364000,573635.594000,8413634.216000,22031753.671000,45786750.343700,33361783.386900,12357484.038060,5936277.281840,8807856.451250,47040089.247000,24345104.837920,56540185.046000,29455206.772180,61429372.557470,9833224.786180,7381313.152000,1789771.341000,4111356.662000,1606681.141400,621082.645000,-,-
2009,-,376719052.313390,4711501.878000,547504.538000,8568433.517500,23005025.651400,42979975.828270,29578082.814020,12983542.503540,5643620.791190,9092082.686590,47451821.419000,25026616.011000,58188296.810000,29406859.736700,54513734.695180,9333349.137000,6908718.004000,1981148.077500,4983963.119000,1179740.813500,635034.282000,-,-
2010,393040789.479251,392248005.276401,4959573.866954,528620.471912,8470877.861678,24775850.452787,42864127.009121,28489246.781803,11729275.294840,5933438.542330,9822678.478798,48728293.598438,25641679.798777,64475718.506834,32422929.453040,56754916.801108,10043858.733318,7473799.436231,1937640.596730,5630742.573724,907505.866290,657231.151688,658305.302850,134478.900000
2011,440223722.745476,439435575.001682,5625244.821134,571029.796270,9177745.589316,28050577.519868,52019910.160856,32243407.242438,11705267.551190,6425871.167732,10768606.225546,54233579.062320,26344209.296604,69661645.742888,36980413.892006,64676536.248916,10643503.113222,8017977.627570,1736094.487666,8856585.555780,1052459.315210,644910.585150,647279.347794,140868.396000
2012,439291058.086156,438423318.851326,6406633.342982,552638.806288,8784949.480596,28840246.687755,51138305.714966,33638187.626024,11928476.868413,6183171.032956,11091719.962414,54248888.881851,26937155.802498,66439141.409326,37253046.212030,65074925.192292,10608571.020194,7999167.953566,1405890.913913,8106173.352902,1104186.636400,681841.953960,762876.601830,104862.633000
2013,450378373.690949,449617267.653359,5856996.658136,543420.037446,9288152.382120,27183165.551280,55744609.155880,36087291.477934,10848917.316368,5863929.483546,11371087.770066,54453154.746126,29584074.683990,65907543.802067,37279787.213978,68272516.835086,10333392.735104,8274088.549620,1709864.696812,9301916.461400,1071914.597400,641443.499000,677278.128590,83827.909000
2014,490767235.145364,489914328.683030,5821445.944411,548569.880517,10165937.714911,31072325.673171,57264556.206996,39108729.222695,11563266.058174,7391843.810819,13107339.476575,58116828.689041,32558336.975702,72594957.113522,43301332.147683,73380081.138799,11202133.138621,8795846.180820,1744376.083160,10235616.597616,1290502.637922,650303.991875,713794.800334,139111.662000
