年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,4.430000,4.410000,5.250000,-,3.600000,16.110000,4.510000,2.960000,3.480000,5.430000,5.650000,4.840000,5.360000,8.020000,9.370000,6.420000,7.110000,7.770000,9.120000,-,-,-,6.480000,8.440000
1999,3.790000,3.750000,4.460000,-,3.450000,3.930000,5.370000,2.570000,3.430000,6.570000,6.490000,6.230000,5.810000,9.070000,14.230000,7.250000,7.820000,10.910000,8.500000,-,-,-,7.250000,8.710000
2000,0.570000,0.520000,-,-,-,0.460000,1.560000,0.530000,0.220000,0.960000,1.290000,0.200000,-,1.870000,4.350000,-,2.770000,2.380000,1.880000,-,-,-,6.860000,6.570000
2001,0.220000,0.180000,-,-,-,-,0.160000,0.060000,0.330000,1.080000,-,2.250000,-,-,0.200000,-,-,1.410000,0.580000,-,-,-,3.500000,1.380000
2002,0.130000,0.130000,-,-,-,-,0.580000,0.010000,0.350000,-,0.040000,0.020000,0.170000,0.420000,0.910000,0.650000,-,-,0.980000,-,-,-,0.630000,-
2003,0.120000,0.110000,-,-,-,-,0.500000,0.010000,0.040000,-,0.220000,0.080000,0.280000,0.460000,0.890000,0.800000,-,-,1.020000,-,-,-,2.280000,0.460000
2004,0.910000,0.870000,-,-,-,1.120000,0.600000,0.790000,2.130000,2.200000,4.300000,0.160000,3.050000,3.840000,4.710000,0.840000,-,-,4.280000,-,-,-,3.360000,2.670000
2005,0.240000,0.230000,-,-,-,-,0.580000,0.010000,0.130000,-,0.140000,2.720000,0.160000,0.290000,0.880000,0.780000,-,-,1.000000,-,-,-,1.260000,0.730000
2006,0.130000,0.120000,-,-,-,-,0.370000,0.010000,0.140000,-,0.150000,0.200000,0.150000,0.390000,0.740000,0.690000,-,-,1.150000,-,-,-,1.330000,1.570000
2007,0.110000,0.090000,-,-,-,-,0.240000,0.010000,0.100000,-,0.100000,0.190000,0.100000,0.330000,0.580000,0.560000,-,-,0.830000,-,-,-,1.140000,1.290000
2008,0.100000,0.090000,-,-,-,-,0.220000,0.020000,0.100000,-,0.150000,0.210000,0.150000,0.330000,0.620000,0.400000,-,-,0.960000,-,-,-,0.920000,1.430000
2009,0.080000,0.070000,-,-,-,-,0.140000,0.000000,0.080000,-,0.110000,0.170000,0.110000,0.250000,0.580000,0.320000,-,-,1.000000,-,-,-,0.670000,1.310000
2010,0.100000,0.090000,-,-,-,-,0.190000,0.000000,0.120000,-,0.160000,0.280000,0.190000,0.470000,0.640000,0.360000,-,-,0.910000,-,-,-,0.820000,1.050000
2011,0.080000,0.070000,-,-,-,-,-,-,0.080000,-,0.170000,0.230000,0.290000,0.360000,0.710000,0.390000,0.100000,-,0.790000,-,-,-,0.680000,0.990000
2012,0.070000,0.060000,-,-,-,-,-,-,0.070000,-,0.260000,0.200000,0.170000,0.330000,0.630000,0.300000,0.000000,-,0.700000,-,-,-,0.790000,1.120000
2013,0.070000,0.060000,-,-,-,-,-,-,0.070000,-,0.190000,0.150000,0.180000,0.300000,0.710000,0.320000,0.000000,-,0.730000,-,-,-,0.740000,0.880000
2014,0.070000,0.060000,-,-,-,-,-,-,0.060000,-,0.200000,0.140000,0.210000,0.290000,0.570000,0.320000,0.000000,-,0.990000,-,-,-,0.790000,0.990000
