年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,9455.000000,9385.000000,978.000000,1517.000000,835.000000,834.000000,953.000000,1287.000000,153.000000,234.000000,209.000000,426.000000,203.000000,332.000000,251.000000,299.000000,90.000000,170.000000,26.000000,158.000000,254.000000,176.000000,59.000000,11.000000
1999,9514.000000,9446.000000,1134.000000,1383.000000,583.000000,854.000000,1034.000000,1413.000000,165.000000,254.000000,209.000000,449.000000,171.000000,332.000000,261.000000,309.000000,102.000000,152.000000,29.000000,165.000000,270.000000,177.000000,57.000000,11.000000
2000,10034.000000,9965.000000,1224.000000,1495.000000,726.000000,946.000000,1026.000000,1516.000000,157.000000,254.000000,214.000000,395.000000,194.000000,333.000000,263.000000,314.000000,101.000000,153.000000,29.000000,174.000000,272.000000,179.000000,58.000000,11.000000
2001,10144.000000,10073.000000,1185.000000,1430.000000,825.000000,1028.000000,975.000000,1526.000000,163.000000,292.000000,241.000000,362.000000,190.000000,333.000000,248.000000,328.000000,107.000000,165.000000,26.000000,178.000000,286.000000,185.000000,60.000000,11.000000
2002,10233.000000,10164.000000,1196.000000,1378.000000,917.000000,998.000000,1188.000000,1367.000000,154.000000,288.000000,229.000000,424.000000,200.000000,339.000000,250.000000,309.000000,108.000000,164.000000,27.000000,159.000000,266.000000,203.000000,58.000000,11.000000
2003,10417.000000,10355.000000,1076.000000,1334.000000,983.000000,1019.000000,1161.000000,1528.000000,154.000000,270.000000,256.000000,451.000000,215.000000,385.000000,292.000000,316.000000,109.000000,159.000000,26.000000,182.000000,230.000000,209.000000,50.000000,12.000000
2004,10229.000000,10187.000000,1109.000000,1278.000000,913.000000,998.000000,1167.000000,1464.000000,158.000000,273.000000,239.000000,441.000000,200.000000,406.000000,293.000000,314.000000,114.000000,169.000000,26.000000,178.000000,245.000000,202.000000,34.000000,8.000000
2005,10713.000000,10642.000000,1155.000000,1506.000000,961.000000,1164.000000,1058.000000,1494.000000,155.000000,282.000000,238.000000,408.000000,208.000000,387.000000,255.000000,303.000000,159.000000,190.000000,30.000000,189.000000,294.000000,206.000000,61.000000,10.000000
2006,10282.000000,10215.000000,1095.000000,1434.000000,937.000000,1097.000000,1002.000000,1438.000000,154.000000,272.000000,237.000000,378.000000,196.000000,369.000000,239.000000,304.000000,171.000000,196.000000,29.000000,171.000000,283.000000,213.000000,57.000000,10.000000
2007,10173.000000,10106.000000,1061.000000,1369.000000,953.000000,1076.000000,1008.000000,1427.000000,148.000000,269.000000,235.000000,374.000000,185.000000,368.000000,231.000000,335.000000,172.000000,191.000000,29.000000,167.000000,296.000000,212.000000,57.000000,10.000000
2008,9820.000000,9753.000000,1019.000000,1294.000000,912.000000,1055.000000,988.000000,1362.000000,149.000000,263.000000,240.000000,373.000000,181.000000,367.000000,234.000000,286.000000,168.000000,189.000000,26.000000,157.000000,282.000000,208.000000,57.000000,10.000000
2009,9602.000000,9537.000000,972.000000,1270.000000,919.000000,1011.000000,973.000000,1348.000000,153.000000,259.000000,234.000000,357.000000,179.000000,360.000000,235.000000,282.000000,169.000000,191.000000,26.000000,136.000000,268.000000,195.000000,55.000000,10.000000
2010,9492.000000,9429.000000,1000.000000,1210.000000,920.000000,977.000000,967.000000,1327.000000,151.000000,260.000000,229.000000,349.000000,184.000000,369.000000,234.000000,290.000000,170.000000,183.000000,26.000000,129.000000,257.000000,197.000000,53.000000,10.000000
2011,9335.000000,9271.000000,994.000000,1189.000000,939.000000,976.000000,957.000000,1312.000000,151.000000,247.000000,216.000000,333.000000,184.000000,340.000000,224.000000,277.000000,168.000000,178.000000,19.000000,122.000000,256.000000,189.000000,54.000000,10.000000
2012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
