年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,14898198.000000,14898198.000000,1049496.000000,6818842.000000,326522.000000,544302.000000,588190.000000,2020112.000000,182301.000000,216227.000000,277071.000000,367195.000000,277254.000000,273489.000000,356340.000000,536225.000000,270631.000000,281351.000000,117981.000000,242375.000000,77798.000000,74496.000000,-,-
1999,14178440.000000,13789354.000000,937584.000000,6289859.000000,361043.000000,569485.000000,600989.000000,1165589.000000,190742.000000,226243.000000,286607.000000,359306.000000,277866.000000,293030.000000,332380.000000,488636.000000,291425.000000,231450.000000,179557.000000,539735.000000,88329.000000,79499.000000,297094.000000,91992.000000
2000,21984676.000000,21413809.000000,1537431.000000,9392272.000000,438356.000000,946841.000000,931200.000000,3033175.000000,278675.000000,352579.000000,387356.000000,586908.000000,408779.000000,400904.000000,432821.000000,659095.000000,410646.000000,331128.000000,262701.000000,378477.000000,129693.000000,114772.000000,482117.000000,88750.000000
2001,15069891.000000,14763319.000000,1082728.000000,5303041.000000,313879.000000,651322.000000,706323.000000,2169943.000000,358840.000000,346108.000000,329393.000000,476902.000000,372238.000000,332126.000000,369077.000000,501684.000000,312957.000000,274299.000000,385868.000000,291207.000000,98741.000000,86643.000000,146449.000000,160123.000000
2002,14874312.000000,14435854.000000,1010629.000000,5071873.000000,390906.000000,778871.000000,689930.000000,2154453.000000,263788.000000,261802.000000,372723.000000,411263.000000,534606.000000,293654.000000,311729.000000,548957.000000,340592.000000,283892.000000,244288.000000,279544.000000,103240.000000,89114.000000,209469.000000,228989.000000
2003,15305764.000000,14782887.000000,1031643.000000,5060548.000000,364250.000000,889414.000000,743147.000000,2243470.000000,305587.000000,268822.000000,380657.000000,458381.000000,391695.000000,350559.000000,358957.000000,553242.000000,374676.000000,291630.000000,207453.000000,281858.000000,131124.000000,95774.000000,326538.000000,196339.000000
2004,14574474.000000,14007425.000000,862213.000000,4572728.000000,490919.000000,743558.000000,770533.000000,2196925.000000,291728.000000,293132.000000,401429.000000,455380.000000,364109.000000,357414.000000,367783.000000,556570.000000,325417.000000,309518.000000,193270.000000,237824.000000,118367.000000,98608.000000,419682.000000,147367.000000
2005,14841876.000000,14282829.000000,998165.000000,4380826.000000,583446.000000,782462.000000,830490.000000,2155102.000000,288114.000000,314343.000000,363568.000000,505172.000000,386641.000000,358496.000000,434782.000000,585439.000000,334503.000000,290913.000000,205385.000000,256142.000000,124749.000000,104091.000000,401541.000000,157506.000000
2006,14547829.000000,14162577.000000,1070677.000000,4399337.000000,532857.000000,733246.000000,878396.000000,1934638.000000,263550.000000,330228.000000,361322.000000,435922.000000,399111.000000,345442.000000,380789.000000,660111.000000,399510.000000,305078.000000,237053.000000,269763.000000,126154.000000,99393.000000,230407.000000,154845.000000
2007,14466411.000000,14061926.000000,918267.000000,4489639.000000,451960.000000,783805.000000,843253.000000,1877544.000000,262904.000000,295088.000000,385543.000000,487356.000000,375501.000000,351903.000000,406152.000000,686385.000000,407311.000000,293807.000000,247048.000000,260057.000000,129371.000000,109032.000000,212034.000000,192451.000000
2008,14879014.000000,14384214.000000,1041672.000000,4586053.000000,466408.000000,812831.000000,835355.000000,1919857.000000,289672.000000,304701.000000,403824.000000,492743.000000,392645.000000,347441.000000,406561.000000,674417.000000,351795.000000,300611.000000,262272.000000,268973.000000,126272.000000,100144.000000,205713.000000,289087.000000
2009,15371875.000000,14852725.000000,1215274.000000,4619345.000000,575975.000000,806170.000000,880486.000000,1944152.000000,295912.000000,313616.000000,415635.000000,551163.000000,390451.000000,355522.000000,425405.000000,657535.000000,339239.000000,298355.000000,252822.000000,268917.000000,128770.000000,117981.000000,287938.000000,231212.000000
2010,15789925.000000,15330365.000000,1138025.000000,4815917.000000,500752.000000,863392.000000,890215.000000,1902378.000000,441523.000000,322550.000000,456783.000000,542860.000000,404849.000000,383628.000000,463556.000000,643606.000000,435664.000000,318061.000000,257485.000000,264272.000000,163126.000000,121723.000000,231087.000000,228473.000000
2011,16930844.000000,16583504.000000,1318165.000000,4951963.000000,584824.000000,912658.000000,1207472.000000,2286353.000000,363798.000000,317454.000000,440907.000000,573775.000000,403288.000000,417599.000000,483643.000000,674170.000000,433695.000000,319456.000000,269182.000000,312334.000000,189032.000000,123736.000000,222235.000000,125105.000000
2012,17835214.000000,17381122.000000,1420959.000000,5004404.000000,621023.000000,1037717.000000,1258763.000000,2473184.000000,393508.000000,353813.000000,485173.000000,574439.000000,424535.000000,431122.000000,482550.000000,836552.000000,423750.000000,328628.000000,267444.000000,269607.000000,173075.000000,120876.000000,330861.000000,123231.000000
2013,18359402.000000,17828289.000000,1656611.000000,5059557.000000,660090.000000,1052984.000000,1425762.000000,2182336.000000,371908.000000,353909.000000,664623.000000,612513.000000,424134.000000,424011.000000,505076.000000,736911.000000,493232.000000,354981.000000,261656.000000,275535.000000,174921.000000,137539.000000,406354.000000,124759.000000
2014,18821283.899000,18283411.899000,2079129.125000,4958414.000000,954703.000000,1140980.000000,1166341.000000,2078248.000000,356185.000000,346359.000000,591919.000000,653863.000000,425408.000000,488782.000000,504229.000000,751026.774000,576791.000000,365602.000000,289366.000000,277964.000000,155461.000000,122641.000000,414676.000000,123196.000000
