年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,20402.000000,20294.000000,1753.000000,2915.000000,1598.000000,2123.000000,1719.000000,2700.000000,537.000000,381.000000,593.000000,1293.000000,458.000000,650.000000,449.000000,902.000000,382.000000,442.000000,115.000000,344.000000,265.000000,675.000000,108.000000,-
1999,20203.000000,20095.000000,1828.000000,2727.000000,1610.000000,2129.000000,1729.000000,2661.000000,537.000000,371.000000,493.000000,1309.000000,474.000000,669.000000,452.000000,887.000000,368.000000,439.000000,115.000000,355.000000,257.000000,685.000000,108.000000,-
2000,18812.000000,18705.000000,1751.000000,2615.000000,1607.000000,1403.000000,1711.000000,2607.000000,531.000000,350.000000,484.000000,1169.000000,469.000000,670.000000,343.000000,820.000000,367.000000,441.000000,113.000000,339.000000,247.000000,668.000000,107.000000,-
2001,17397.000000,17282.000000,1658.000000,2362.000000,1149.000000,1207.000000,1671.000000,2567.000000,532.000000,182.000000,428.000000,1186.000000,455.000000,620.000000,352.000000,767.000000,366.000000,407.000000,113.000000,336.000000,254.000000,670.000000,115.000000,-
2002,16211.000000,16097.000000,1571.000000,2307.000000,825.000000,1148.000000,1529.000000,2397.000000,527.000000,139.000000,430.000000,1188.000000,439.000000,626.000000,216.000000,724.000000,352.000000,400.000000,109.000000,321.000000,193.000000,656.000000,114.000000,-
2003,15771.000000,15658.000000,1550.000000,2271.000000,780.000000,1161.000000,1385.000000,2292.000000,527.000000,69.000000,422.000000,1205.000000,451.000000,618.000000,214.000000,712.000000,347.000000,392.000000,104.000000,313.000000,193.000000,652.000000,113.000000,-
2004,15504.000000,15396.000000,1546.000000,2182.000000,776.000000,1179.000000,1352.000000,2217.000000,534.000000,68.000000,412.000000,1202.000000,467.000000,635.000000,219.000000,603.000000,341.000000,389.000000,110.000000,329.000000,202.000000,633.000000,108.000000,-
2005,15590.000000,15485.000000,1567.000000,2244.000000,778.000000,1183.000000,1362.000000,2194.000000,515.000000,69.000000,414.000000,1226.000000,461.000000,658.000000,212.000000,605.000000,344.000000,384.000000,110.000000,338.000000,207.000000,614.000000,105.000000,-
2006,16168.000000,16062.000000,1599.000000,2253.000000,748.000000,1325.000000,1418.000000,2184.000000,559.000000,69.000000,420.000000,1279.000000,529.000000,659.000000,226.000000,640.000000,370.000000,424.000000,117.000000,365.000000,225.000000,653.000000,106.000000,-
2007,16258.000000,16157.000000,1591.000000,2272.000000,745.000000,1334.000000,1430.000000,2214.000000,551.000000,67.000000,422.000000,1319.000000,532.000000,673.000000,226.000000,636.000000,352.000000,429.000000,118.000000,370.000000,228.000000,648.000000,101.000000,-
2008,16470.000000,16382.000000,1645.000000,2239.000000,753.000000,1313.000000,1431.000000,2211.000000,560.000000,73.000000,420.000000,1332.000000,548.000000,699.000000,365.000000,638.000000,357.000000,431.000000,116.000000,374.000000,233.000000,644.000000,88.000000,-
2009,16585.000000,16490.000000,1657.000000,2214.000000,750.000000,1322.000000,1461.000000,2253.000000,570.000000,70.000000,430.000000,1332.000000,570.000000,673.000000,371.000000,646.000000,345.000000,441.000000,119.000000,395.000000,238.000000,633.000000,95.000000,-
2010,16906.000000,16815.000000,1760.000000,2230.000000,766.000000,1350.000000,1471.000000,2269.000000,573.000000,70.000000,457.000000,1378.000000,583.000000,657.000000,366.000000,663.000000,368.000000,444.000000,116.000000,404.000000,246.000000,644.000000,91.000000,-
2011,16976.000000,16887.000000,1797.000000,2210.000000,785.000000,1376.000000,1485.000000,2265.000000,573.000000,66.000000,463.000000,1391.000000,581.000000,660.000000,360.000000,695.000000,356.000000,428.000000,114.000000,402.000000,237.000000,643.000000,89.000000,-
2012,17166.000000,17077.000000,1832.000000,2208.000000,802.000000,1370.000000,1518.000000,2317.000000,567.000000,63.000000,492.000000,1394.000000,591.000000,683.000000,368.000000,683.000000,346.000000,438.000000,116.000000,388.000000,242.000000,659.000000,89.000000,-
2013,17045.000000,16958.000000,1850.000000,2125.000000,838.000000,1372.000000,1508.000000,2316.000000,585.000000,63.000000,473.000000,1381.000000,591.000000,682.000000,350.000000,672.000000,348.000000,425.000000,112.000000,370.000000,236.000000,661.000000,87.000000,-
2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
