年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,-,0.370000,0.430108,2.517986,0.589971,0.100000,0.380000,0.220000,0.803859,-,0.291121,0.108342,-,-,-,0.297177,0.522648,-,2.564103,3.107345,-,-,-,-
1999,-,0.360000,-,-,-,0.170000,0.080000,0.900000,0.540000,-,1.680000,-,-,-,0.180000,-,1.060000,0.340000,1.370000,-,-,-,-,-
2000,-,1.150000,-,-,-,0.440000,-,5.400000,-,-,0.630000,-,0.270000,-,0.160000,0.520000,0.520000,-,10.650000,0.580000,1.060000,-,-,-
2001,-,0.890000,-,-,-,0.220000,0.110000,4.340000,0.430000,-,0.380000,0.170000,0.890000,-,-,-,-,-,4.640000,1.590000,-,-,-,-
2002,-,0.330000,0.310000,0.360000,0.340000,0.090000,-,1.660000,-,-,0.640000,-,0.140000,-,-,-,-,-,0.620000,-,-,0.500000,-,-
2003,0.470000,0.160000,-,0.160000,-,-,0.080000,0.070000,-,-,0.130000,0.230000,-,0.190000,-,0.190000,0.290000,-,2.700000,-,-,0.310000,33.050000,-
2004,0.460000,0.190000,-,0.420000,0.150000,0.320000,-,0.160000,-,-,0.120000,-,-,-,-,0.210000,3.020000,-,-,-,0.160000,-,32.410000,-
2005,0.250000,0.050000,-,-,-,-,-,0.140000,-,-,-,-,-,0.290000,-,-,-,-,0.640000,-,-,-,19.270000,-
2006,0.480000,0.270000,-,0.210000,0.170000,-,-,1.150000,-,-,-,0.980000,-,0.870000,-,-,-,-,0.330000,-,-,1.600000,11.170000,1.850000
2007,0.420000,0.180000,1.870000,0.600000,0.170000,-,-,-,-,-,-,0.300000,-,0.290000,-,-,-,-,1.310000,-,-,-,9.920000,-
2008,0.650000,0.300000,1.290000,0.190000,0.170000,-,-,0.540000,-,2.580000,-,-,-,-,-,-,-,-,2.250000,-,-,-,18.560000,-
2009,0.370000,0.140000,1.810000,0.440000,-,0.250000,-,0.080000,-,-,-,-,-,0.540000,-,-,-,-,-,-,-,-,11.830000,5.710000
2010,0.280000,0.090000,0.520000,0.190000,-,0.110000,-,0.090000,-,-,-,-,-,-,-,-,0.710000,-,0.320000,-,0.160000,-,7.370000,6.250000
2011,0.340000,0.070000,0.770000,-,-,-,-,-,0.210000,-,-,-,-,0.300000,-,-,0.200000,-,0.250000,-,-,-,9.600000,7.090000
2012,0.280000,0.080000,0.510000,-,-,0.190000,-,-,0.230000,-,-,-,0.210000,0.290000,-,-,0.180000,-,0.250000,-,-,-,5.130000,12.640000
2013,0.140000,0.080000,0.260000,-,-,-,-,0.310000,-,-,0.160000,-,-,0.320000,-,0.250000,0.400000,-,-,-,-,-,3.660000,-
2014,0.140000,0.060000,0.510000,-,-,-,-,0.140000,0.230000,-,0.160000,-,-,0.290000,-,-,-,-,-,-,-,-,2.110000,15.150000
