年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,26.660000,26.520000,26.510000,1.560000,28.770000,35.550000,37.210000,21.840000,47.010000,42.780000,54.180000,43.190000,56.250000,46.900000,59.220000,51.280000,52.060000,51.220000,64.440000,29.150000,23.320000,33.120000,33.170000,73.720000
1999,25.070000,24.940000,24.580000,-,26.830000,32.930000,38.310000,14.150000,43.030000,45.720000,48.430000,48.460000,49.920000,52.200000,49.820000,48.940000,47.310000,51.210000,57.670000,25.810000,25.010000,36.320000,29.420000,69.740000
2000,19.450000,19.260000,26.470000,-,16.360000,27.080000,31.500000,13.930000,32.040000,28.880000,39.220000,31.990000,58.820000,34.370000,31.290000,27.090000,34.940000,12.690000,51.310000,26.620000,21.800000,33.370000,22.490000,74.700000
2001,34.680000,34.500000,38.110000,1.190000,24.670000,51.040000,37.910000,22.380000,47.800000,45.880000,53.500000,52.550000,82.170000,34.690000,52.510000,47.300000,55.570000,51.930000,59.690000,40.440000,36.230000,45.090000,34.370000,86.440000
2002,32.360000,32.040000,30.350000,3.480000,34.050000,36.490000,39.310000,28.270000,50.880000,40.700000,56.480000,44.140000,49.110000,49.720000,53.360000,50.780000,60.690000,55.730000,67.130000,46.720000,34.600000,42.530000,45.050000,83.500000
2003,35.430000,35.210000,43.460000,3.480000,33.480000,36.120000,42.880000,29.830000,50.780000,41.420000,57.300000,48.180000,62.330000,53.070000,60.390000,54.810000,62.080000,61.110000,71.610000,50.250000,28.900000,44.350000,38.940000,81.420000
2004,35.040000,34.720000,36.310000,3.450000,32.880000,32.620000,41.990000,36.520000,58.240000,46.710000,50.830000,47.110000,56.540000,57.450000,60.920000,56.050000,63.090000,59.370000,74.260000,52.900000,28.260000,43.140000,43.310000,83.080000
2005,32.040000,31.740000,23.570000,3.410000,28.280000,32.550000,37.790000,39.100000,47.450000,42.180000,52.810000,47.060000,52.530000,51.590000,53.880000,55.520000,60.860000,55.680000,68.720000,53.740000,26.530000,40.130000,37.860000,85.040000
2006,31.280000,31.150000,25.480000,2.880000,26.680000,30.530000,41.000000,32.400000,54.040000,45.320000,47.730000,43.020000,59.540000,53.440000,51.280000,55.410000,63.470000,58.390000,63.670000,46.990000,29.640000,42.610000,29.430000,76.990000
2007,29.230000,29.100000,24.030000,2.740000,28.210000,30.610000,41.170000,21.970000,50.370000,40.860000,45.280000,46.230000,39.310000,54.790000,60.520000,53.630000,59.430000,57.860000,66.110000,41.940000,29.400000,46.180000,25.700000,77.050000
2008,37.570000,37.580000,21.590000,16.520000,33.300000,37.870000,49.070000,34.220000,58.850000,48.980000,57.880000,46.710000,54.440000,58.250000,62.920000,62.250000,62.240000,60.680000,67.950000,47.430000,35.230000,48.900000,27.580000,76.820000
2009,41.010000,40.980000,26.700000,16.950000,34.610000,36.270000,48.070000,45.260000,61.330000,49.270000,59.440000,56.540000,51.060000,63.860000,58.800000,65.180000,66.100000,64.240000,72.400000,62.420000,38.450000,52.190000,32.750000,81.540000
2010,39.550000,39.540000,16.800000,15.920000,34.350000,36.950000,49.330000,41.220000,60.800000,56.090000,59.170000,54.820000,64.840000,55.010000,74.220000,68.870000,73.910000,61.870000,69.930000,53.820000,29.630000,46.730000,30.750000,82.000000
2011,39.320000,39.260000,32.120000,20.650000,34.930000,31.140000,45.000000,38.160000,56.270000,42.300000,57.100000,51.890000,56.380000,58.150000,62.620000,63.510000,68.880000,63.180000,72.710000,55.440000,29.720000,55.140000,30.890000,84.540000
2012,34.220000,34.210000,23.420000,20.170000,27.150000,24.930000,36.620000,30.060000,52.540000,37.710000,53.950000,51.980000,57.330000,53.440000,59.380000,61.560000,65.910000,55.540000,68.180000,48.970000,28.330000,49.560000,25.750000,74.160000
2013,30.250000,30.170000,19.230000,16.160000,23.590000,21.800000,31.290000,23.320000,45.740000,35.750000,48.900000,47.340000,47.900000,50.310000,61.300000,58.950000,61.700000,56.830000,70.900000,47.320000,29.280000,46.920000,23.330000,79.960000
2014,29.410000,29.310000,20.480000,12.570000,23.730000,21.740000,32.740000,23.940000,47.950000,37.530000,48.850000,44.170000,51.750000,49.750000,57.920000,56.720000,63.200000,56.560000,67.750000,46.040000,29.700000,48.710000,24.500000,80.630000
