年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1999,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2003,0.746143,0.746834,0.900000,0.510000,0.730000,0.470889,0.532089,0.689970,1.100000,0.850000,0.730000,0.550000,0.840000,0.710000,0.960000,1.130000,2.770000,1.710000,0.380000,1.250000,0.880000,0.610000,0.550000,-
2004,0.710000,0.715492,0.823570,0.466114,0.722458,0.535873,0.507710,0.640812,0.843741,1.138422,0.789982,0.597113,0.962375,0.735938,0.898784,0.810635,1.501269,1.857946,0.787154,1.227633,0.880302,0.563421,0.336054,0.327869
2005,0.640000,0.642135,0.840861,0.449734,0.701970,0.402209,0.522298,0.603733,0.643482,0.881650,0.700744,0.557931,0.887519,0.573076,0.771952,0.722707,0.674879,1.147149,0.466708,1.108929,0.779350,0.444344,0.428980,-
2006,0.544814,0.545914,0.085231,0.035856,0.083301,0.423131,0.327844,0.526099,0.038488,0.096869,0.043853,0.042070,0.092608,0.058266,0.074239,0.073586,0.118745,0.097273,0.049172,0.129775,0.056283,0.059883,-,-
2007,0.504805,0.505146,0.709106,0.349788,0.538549,0.365039,0.363534,0.488877,0.545183,0.722611,0.596731,0.491425,0.526316,0.375623,0.381859,0.477142,0.796737,0.399648,0.623830,0.988875,0.673229,0.330233,0.422337,-
2008,0.449338,0.449765,0.726886,0.299674,0.430014,0.349063,0.266767,0.343268,0.394307,0.647706,0.440509,0.432649,0.502964,0.266032,0.382995,0.523474,1.130273,0.606897,0.354381,0.883015,0.534940,0.149874,0.231589,0.689655
2009,0.460277,0.460865,0.740000,0.320000,0.440000,0.349783,0.273042,0.425856,0.340000,0.530000,0.620000,0.360000,0.320000,0.340000,0.310000,0.600000,1.250000,0.730000,0.540000,0.710000,0.470000,0.240000,0.270000,-
2010,0.526200,0.526916,0.885367,0.330179,0.575065,0.368449,0.373464,0.449987,0.280181,0.708288,0.651692,0.350891,0.437637,0.447183,0.260324,0.466076,1.437006,1.056663,0.520833,0.821513,0.742546,0.304246,0.281426,-
2011,0.548303,0.549404,0.802232,0.342616,0.686488,0.417956,0.366998,0.488648,0.440757,0.678777,0.591308,0.401487,0.495487,0.349188,0.340684,0.758901,1.316408,1.255887,0.233567,0.946548,0.487098,0.290023,0.146341,-
2012,0.464166,0.464159,0.705045,0.272560,0.534482,0.343271,0.321885,0.410210,0.374857,0.562777,0.526504,0.371027,0.572935,0.365380,0.329886,0.622017,0.899915,0.762938,0.309491,0.700300,0.497336,0.279535,0.531144,-
2013,0.458707,0.459707,0.675475,0.303102,0.325691,0.329657,0.395801,0.532446,0.549719,0.617653,0.523480,0.313473,0.599607,0.374659,0.255216,0.472918,1.295109,0.788939,0.174581,0.739542,0.407403,0.286123,0.137049,-
2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
