年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,9834984.000000,9814658.000000,1453347.000000,985777.000000,712988.000000,1148661.000000,902158.000000,1255065.000000,207662.000000,166195.000000,233162.000000,644954.000000,236053.000000,415301.000000,274861.000000,449919.000000,97465.000000,140915.000000,36286.000000,168719.000000,157617.000000,127553.000000,16849.000000,3477.000000
1999,10100915.000000,10079893.000000,1509549.000000,996034.000000,743286.000000,1176380.000000,929384.000000,1289709.000000,212667.000000,171350.000000,239402.000000,661810.000000,230224.000000,426195.000000,283895.000000,457865.000000,99506.000000,144304.000000,36997.000000,176187.000000,165049.000000,130100.000000,17493.000000,3529.000000
2000,10312034.000000,10290539.000000,1550672.000000,1007515.000000,767578.000000,1197960.000000,947834.000000,1316184.000000,216359.000000,177036.000000,245965.000000,674479.000000,231775.000000,436241.000000,290629.000000,463697.000000,101663.000000,147082.000000,37545.000000,177612.000000,170778.000000,131935.000000,17932.000000,3563.000000
2001,10469508.000000,10447662.000000,1574667.000000,1014387.000000,785970.000000,1221042.000000,959746.000000,1334967.000000,217771.000000,182006.000000,249435.000000,683670.000000,240069.000000,444706.000000,294828.000000,467925.000000,103232.000000,149055.000000,38351.000000,177716.000000,174403.000000,133716.000000,18211.000000,3635.000000
2002,10616930.000000,10594331.000000,1593659.000000,1022245.000000,804774.000000,1238265.000000,973331.000000,1355532.000000,219866.000000,186704.000000,254222.000000,691596.000000,245617.000000,450856.000000,299645.000000,472984.000000,104447.000000,150732.000000,38711.000000,178417.000000,177121.000000,135607.000000,18897.000000,3702.000000
2003,10789959.000000,10766691.000000,1615517.000000,1029691.000000,831112.000000,1259516.000000,992642.000000,1379405.000000,222082.000000,192884.000000,258834.000000,699382.000000,250069.000000,457185.000000,303843.000000,479331.000000,105671.000000,153414.000000,39216.000000,179253.000000,179430.000000,138214.000000,19346.000000,3922.000000
2004,10980269.000000,10956665.000000,1635628.000000,1037043.000000,856161.000000,1282098.000000,1014085.000000,1409875.000000,225596.000000,201997.000000,263725.000000,708225.000000,254154.000000,463736.000000,309705.000000,487640.000000,107420.000000,155965.000000,39711.000000,180761.000000,181987.000000,141153.000000,19571.000000,4033.000000
2005,11198422.000000,11174279.000000,1658728.000000,1046058.000000,884376.000000,1314090.000000,1034457.000000,1449914.000000,230564.000000,212809.000000,268371.000000,716842.000000,258453.000000,470036.000000,313573.000000,494936.000000,109119.000000,158614.000000,40382.000000,181857.000000,186116.000000,144984.000000,19995.000000,4148.000000
2006,11437419.000000,11412912.000000,1689308.000000,1059040.000000,918341.000000,1348040.000000,1055110.000000,1485538.000000,236937.000000,223539.000000,274752.000000,728264.000000,263082.000000,475906.000000,319161.000000,501040.000000,110937.000000,162111.000000,41681.000000,183007.000000,190058.000000,147060.000000,20327.000000,4180.000000
2007,11681055.000000,11655840.000000,1729501.000000,1073306.000000,948599.000000,1383239.000000,1078969.000000,1514368.000000,241699.000000,233510.000000,280747.000000,739387.000000,267510.000000,482576.000000,325080.000000,506614.000000,112491.000000,165195.000000,41899.000000,184048.000000,196878.000000,150224.000000,20980.000000,4235.000000
2008,11920303.000000,11894485.000000,1774098.000000,1092995.000000,977340.000000,1412563.000000,1097299.000000,1541701.000000,247312.000000,243898.000000,286836.000000,749969.000000,271683.000000,489332.000000,329182.000000,512261.000000,113916.000000,167562.000000,42675.000000,186110.000000,204507.000000,153246.000000,21539.000000,4279.000000
2009,12109721.000000,12083362.000000,1812746.000000,1109556.000000,996923.000000,1437013.000000,1111016.000000,1558119.000000,252176.000000,251803.000000,292994.000000,758428.000000,275008.000000,495441.000000,331685.000000,516297.000000,115186.000000,169847.000000,43329.000000,188608.000000,212537.000000,154650.000000,22081.000000,4278.000000
2010,12277037.000000,12249961.000000,1848274.000000,1118886.000000,1015116.000000,1457026.000000,1124242.000000,1578922.000000,256030.000000,256559.000000,297434.000000,766043.000000,278237.000000,500839.000000,336271.000000,520649.000000,116767.000000,172634.000000,44104.000000,188936.000000,217346.000000,155646.000000,22734.000000,4342.000000
2011,12460593.000000,12432671.000000,1868615.000000,1133996.000000,1034897.000000,1481183.000000,1140164.000000,1602051.000000,261637.000000,265139.000000,303818.000000,774817.000000,282593.000000,507088.000000,340235.000000,527367.000000,118956.000000,175441.000000,44614.000000,190136.000000,222078.000000,157846.000000,23523.000000,4399.000000
2012,12667708.000000,12639001.000000,1888816.000000,1143801.000000,1061568.000000,1508405.000000,1159992.000000,1627771.000000,267107.000000,275844.000000,311723.000000,786468.000000,287571.000000,514634.000000,344642.000000,534976.000000,121150.000000,178893.000000,45421.000000,191221.000000,228181.000000,160817.000000,24144.000000,4563.000000
2013,12873320.000000,12843586.000000,1914728.000000,1150436.000000,1087118.000000,1535206.000000,1179403.000000,1649895.000000,273180.000000,284378.000000,319001.000000,798672.000000,292172.000000,526082.000000,349043.000000,542457.000000,123288.000000,182549.000000,46206.000000,193105.000000,233667.000000,163000.000000,25114.000000,4620.000000
2014,13077089.000000,13045761.000000,1936568.000000,1156357.000000,1113402.000000,1565657.000000,1198018.000000,1673590.000000,280436.000000,294231.000000,326093.000000,810612.000000,297329.000000,533679.000000,353266.000000,549938.000000,125568.000000,186428.000000,47303.000000,193959.000000,238229.000000,165098.000000,26633.000000,4695.000000
