年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,-,408138.000000,19949.000000,2185.000000,7638.000000,30002.000000,44616.000000,29321.000000,10181.000000,15309.000000,14451.000000,15162.000000,50126.000000,19375.000000,35034.000000,42040.000000,33443.000000,31565.000000,5549.000000,495.000000,677.000000,1020.000000,-,-
1999,-,410616.329000,19765.600000,2027.160000,8025.527000,28662.810000,45569.712000,29518.690000,10548.330000,15308.240000,14870.000000,15015.090000,49818.020000,19249.100000,34911.610000,42855.900000,33945.840000,32799.610000,5539.890000,489.140000,676.060000,1020.000000,-,-
2000,-,409490.000000,19604.000000,2024.000000,7956.000000,28341.000000,45424.000000,29332.000000,10466.000000,15259.000000,14881.000000,14955.000000,49642.000000,19243.000000,34858.000000,43008.000000,33911.000000,32867.000000,5537.000000,489.000000,673.000000,1020.000000,-,-
2001,-,409768.502000,19600.960000,2021.830000,7955.610000,27026.090000,44874.272000,29721.020000,10408.310000,15235.130000,14929.740000,14888.250000,51224.620000,19316.770000,34718.300000,43131.350000,33935.040000,33063.800000,5536.670000,489.140000,671.600000,1020.000000,-,-
2002,-,411965.450000,19569.630000,2021.830000,7920.690000,27253.050000,45066.430000,29499.670000,10427.950000,15223.530000,14955.240000,14870.080000,51665.480000,20536.620000,34605.890000,42952.350000,33815.450000,33873.530000,5533.260000,485.070000,669.700000,1020.000000,-,-
2003,-,411148.210000,19561.320000,2053.820000,7921.140000,27069.390000,44931.040000,29787.520000,10540.720000,15193.310000,15226.140000,14643.700000,51288.900000,20068.290000,34625.970000,42321.830000,34321.930000,33638.050000,5781.970000,485.070000,668.100000,1020.000000,-,-
2004,-,407914.792000,19300.800000,2055.440000,7832.410000,26749.290000,44732.112000,29423.320000,10331.510000,15193.580000,15639.050000,14644.110000,51391.610000,19323.740000,34334.350000,41238.540000,34568.810000,33176.140000,5776.050000,485.070000,700.780000,1018.080000,-,-
2005,-,407509.612000,18480.760000,2088.240000,7819.510000,26319.030000,44606.332000,30031.020000,10331.820000,15178.650000,15323.730000,14594.610000,51537.240000,19353.640000,34255.930000,41111.720000,34344.550000,34196.320000,5775.360000,485.070000,697.580000,978.500000,-,-
2006,-,405806.312000,17891.340000,2051.700000,7798.110000,26724.990000,44359.242000,29507.570000,10351.070000,15152.740000,15082.280000,14552.320000,51418.910000,19330.740000,34041.230000,41113.480000,34583.840000,33923.230000,5769.610000,485.070000,690.340000,978.500000,-,-
2007,-,403769.400000,17860.380000,2038.260000,7456.370000,26430.700000,44350.190000,29299.130000,10339.870000,15122.770000,15030.420000,14320.550000,51299.220000,19322.270000,33987.020000,40929.500000,34668.540000,33483.130000,5681.890000,485.070000,685.620000,978.500000,-,-
2008,-,401784.090000,17848.410000,2053.160000,7440.380000,26610.500000,44245.430000,28998.050000,10350.570000,15091.800000,15047.410000,14206.210000,50929.410000,19418.200000,33652.420000,40143.450000,34704.800000,33218.720000,5681.220000,485.070000,680.380000,978.500000,-,-
2009,-,399685.840000,17486.030000,2080.370000,7555.190000,26623.190000,44315.070000,27597.920000,10274.020000,15008.590000,15030.000000,14275.260000,50798.660000,20048.000000,33370.120000,39216.000000,34864.880000,33047.780000,5682.940000,485.070000,676.070000,1252.000000,-,-
2010,-,402650.590000,17488.770000,2088.940000,7516.570000,27694.590000,45255.170000,27706.430000,10350.130000,14866.020000,15283.720000,14360.130000,50550.570000,20305.370000,34348.080000,38899.480000,34455.980000,33047.310000,5682.910000,485.070000,666.870000,1241.380000,-,-
2011,-,402230.281000,16437.640000,2088.940000,7424.750000,27601.410000,45211.830000,27966.000000,9832.760000,14883.930000,15477.640000,14231.000000,52922.731000,20284.500000,33510.450000,38672.120000,34574.570000,33045.630000,5684.120000,485.070000,662.610000,1232.580000,-,-
2012,-,403443.961000,15005.970000,2088.940000,7306.960000,27455.740000,44931.180000,27990.030000,9904.970000,14765.340000,16284.740000,14171.390000,53365.091000,20607.800000,33485.000000,38982.380000,35104.320000,33948.150000,5680.990000,485.070000,660.960000,1218.940000,-,-
2013,-,403325.350000,14733.830000,2199.390000,7223.230000,27431.940000,44922.300000,27992.360000,9898.860000,14658.870000,17295.090000,14115.650000,53355.780000,20593.480000,33429.980000,39003.960000,35075.150000,33508.190000,5679.260000,485.050000,638.410000,1084.570000,-,-
2014,-,412431.940000,14684.470000,2199.390000,7461.480000,26908.410000,43802.730000,27849.770000,10245.720000,14637.830000,17129.150000,15314.720000,57391.550000,22811.960000,35566.850000,39012.720000,35071.480000,34505.120000,5679.260000,485.050000,635.510000,1038.770000,-,-
