年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,-,1217.000000,57.000000,230.000000,94.000000,158.000000,19.000000,181.000000,8.000000,16.000000,29.000000,77.000000,1.000000,5.000000,65.000000,44.000000,71.000000,32.000000,21.000000,1.000000,83.000000,25.000000,-,-
1999,-,242.000000,9.000000,23.000000,27.000000,15.000000,31.000000,31.000000,1.000000,2.000000,11.000000,2.000000,-,-,8.000000,24.000000,22.000000,3.000000,8.000000,2.000000,15.000000,8.000000,-,-
2000,-,187.000000,10.000000,18.000000,20.000000,18.000000,14.000000,28.000000,-,2.000000,8.000000,8.000000,-,3.000000,-,12.000000,12.000000,3.000000,9.000000,1.000000,9.000000,12.000000,-,-
2001,-,136.000000,14.000000,17.000000,6.000000,9.000000,3.000000,30.000000,-,3.000000,8.000000,4.000000,-,-,-,12.000000,-,1.000000,4.000000,12.000000,5.000000,8.000000,-,-
2002,-,108.000000,14.000000,13.000000,4.000000,8.000000,5.000000,14.000000,-,2.000000,6.000000,3.000000,-,1.000000,1.000000,6.000000,8.000000,6.000000,-,12.000000,-,5.000000,-,-
2003,-,73.000000,12.000000,9.000000,6.000000,1.000000,3.000000,6.000000,2.000000,4.000000,3.000000,-,4.000000,-,1.000000,5.000000,3.000000,4.000000,2.000000,8.000000,-,-,-,-
2004,-,89.000000,10.000000,15.000000,7.000000,7.000000,1.000000,7.000000,2.000000,-,4.000000,-,2.000000,4.000000,2.000000,12.000000,1.000000,8.000000,-,2.000000,-,5.000000,-,-
2005,-,79.000000,3.000000,18.000000,5.000000,2.000000,1.000000,15.000000,1.000000,9.000000,7.000000,-,2.000000,1.000000,-,6.000000,1.000000,1.000000,-,2.000000,-,5.000000,-,-
2006,-,78.000000,6.000000,14.000000,6.000000,-,1.000000,15.000000,-,7.000000,8.000000,-,-,4.000000,6.000000,6.000000,4.000000,-,-,1.000000,-,-,-,-
2007,-,68.000000,6.000000,2.000000,13.000000,-,-,10.000000,-,8.000000,13.000000,1.000000,-,3.000000,3.000000,3.000000,4.000000,-,-,1.000000,-,1.000000,-,-
2008,-,62.000000,2.000000,3.000000,11.000000,-,7.000000,5.000000,-,5.000000,7.000000,5.000000,-,2.000000,2.000000,3.000000,5.000000,1.000000,-,2.000000,-,2.000000,-,-
2009,-,40.000000,3.000000,1.000000,15.000000,1.000000,4.000000,5.000000,-,1.000000,-,-,-,-,3.000000,1.000000,1.000000,-,-,4.000000,-,1.000000,-,-
2010,-,17.000000,3.000000,-,9.000000,-,-,-,-,-,-,1.000000,-,-,3.000000,-,1.000000,-,-,-,-,-,-,-
2011,-,15.000000,4.000000,-,5.000000,-,2.000000,1.000000,-,-,-,-,-,-,-,-,1.000000,-,-,-,-,2.000000,-,-
2012,-,11.000000,9.000000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.000000,-,-,-,-
2013,-,8.000000,6.000000,-,-,-,-,1.000000,-,-,-,-,-,-,-,-,-,-,-,1.000000,-,-,-,-
2014,-,16.000000,8.000000,-,-,-,-,1.000000,-,-,-,6.000000,-,-,-,-,-,-,1.000000,-,-,-,-,-
