年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,-,0.006000,0.005000,0.006000,0.006000,-,-,-,0.002000,0.003000,0.004000,0.005000,0.002000,0.004000,0.004000,0.003000,0.000400,0.001000,-,0.007000,0.005000,0.005000,-,-
1999,-,0.005000,0.004000,0.005000,0.005000,0.004000,0.005000,0.012000,0.002000,0.003000,0.004000,0.004000,0.002000,0.003000,0.003000,0.004000,0.000300,0.001000,-,0.005000,0.004000,0.005000,-,-
2000,-,0.004000,0.004000,0.004000,0.005000,0.004000,0.004000,0.009000,0.002000,0.003000,0.003000,0.003000,0.002000,0.003000,0.002000,0.002000,0.000400,0.001000,-,0.005000,0.004000,0.004000,-,-
2001,-,0.004000,0.003000,0.003000,0.005000,0.003000,0.005000,0.010000,0.002000,0.002000,0.002000,0.004000,0.002000,0.003000,0.003000,0.002000,0.001000,0.001000,-,0.005000,0.004000,0.004000,-,-
2002,-,0.004000,0.003000,0.003000,0.005000,0.003000,0.004000,0.007000,0.002000,0.002000,0.002000,0.004000,0.002000,0.003000,0.002000,0.002000,0.000400,0.001000,-,0.004000,0.004000,0.003000,-,-
2003,-,0.003000,0.003000,0.003000,0.004000,0.003000,0.003000,0.007000,0.001000,0.002000,0.002000,0.005000,0.002000,0.002000,0.002000,0.002000,0.000300,0.001000,-,0.003000,0.004000,0.003000,-,-
2004,-,0.004000,0.004000,0.003000,0.005000,0.004000,0.004000,0.008000,0.002000,0.003000,0.003000,0.004000,0.003000,0.003000,0.003000,0.003000,0.001000,0.001000,-,0.005000,0.004000,0.004000,-,-
2005,-,0.005000,0.005000,0.005000,0.007000,0.004000,0.006000,0.009000,0.003000,0.003000,0.004000,0.005000,0.003000,0.004000,0.003000,0.004000,0.002000,0.002000,-,0.006000,0.004000,0.004000,-,-
2006,-,0.005000,0.005000,0.005000,0.006000,0.004000,0.005000,0.008000,0.003000,0.003000,0.004000,0.004000,0.003000,0.004000,0.004000,0.004000,0.002000,0.002000,-,0.005000,0.004000,0.004000,-,-
2007,-,0.005000,0.005000,0.004000,0.005000,0.004000,0.004000,0.008000,0.003000,0.003000,0.004000,0.004000,0.003000,0.004000,0.004000,0.004000,0.002000,0.002000,-,0.004000,0.004000,0.004000,-,-
2008,-,0.004000,0.004000,0.004000,0.006000,0.004000,0.004000,0.007000,0.003000,0.003000,0.004000,0.004000,0.003000,0.003000,0.004000,0.004000,0.002000,0.002000,-,0.003000,0.005000,0.004000,-,-
2009,-,0.004000,0.004000,0.003000,0.005000,0.003000,0.004000,0.007000,0.003000,0.003000,0.003000,0.004000,0.003000,0.003000,0.003000,0.004000,0.002000,0.002000,-,0.003000,0.003000,0.004000,-,-
2010,-,0.004000,0.004000,0.003000,0.005000,0.003000,0.004000,0.007000,0.002000,0.003000,0.003000,0.004000,0.003000,0.003000,0.003000,0.003000,0.002000,0.002000,-,0.003000,0.004000,0.004000,-,-
2011,-,0.004000,0.004000,0.003000,0.005000,0.003000,0.004000,0.006000,0.002000,0.003000,0.003000,0.004000,0.003000,0.003000,0.003000,0.003000,0.002000,0.002000,-,0.003000,0.003000,0.004000,-,-
2012,0.003000,0.003000,0.003000,0.003000,0.004000,0.003000,0.003000,0.005000,0.002000,0.003000,0.003000,0.004000,0.003000,0.003000,0.003000,0.002000,0.001000,0.002000,0.002000,0.002000,0.003000,0.004000,0.006000,0.003000
2013,0.003000,0.003000,0.003000,0.003000,0.004000,0.003000,0.004000,0.005000,0.002000,0.003000,0.003000,0.004000,0.003000,0.003000,0.003000,0.003000,0.001000,0.002000,0.002000,0.003000,0.003000,0.003000,0.006000,0.004000
2014,0.003000,0.003000,0.003000,0.003000,0.004000,0.003000,0.004000,0.005000,0.002000,0.003000,0.003000,0.004000,0.003000,0.003000,0.003000,0.003000,0.001000,0.002000,0.002000,0.003000,0.003000,0.003000,0.005000,0.003000
