年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,747.235432,753.206324,1600.736318,1368.073826,1062.136364,1145.000000,720.259259,973.995671,531.573333,498.253165,434.693694,686.088757,302.675497,349.387097,288.874074,428.364706,198.404255,260.962963,160.390244,794.024390,1307.923077,1385.166667,238.157895,68.000000
1999,746.101045,752.068858,1609.359606,1349.186667,1008.305389,1146.674641,723.548837,960.676596,545.662162,517.050633,421.060870,674.064327,303.258278,348.584416,290.207407,428.076023,203.902174,265.527778,158.463415,812.536585,1287.629630,1392.611111,226.947368,72.375000
2000,740.761923,746.722503,1601.794118,1324.598684,1022.650888,1139.582938,709.732719,950.250000,546.527027,528.455696,412.698276,663.872093,293.496689,342.846154,288.451852,420.589595,202.891304,266.962963,157.634146,796.333333,1310.370370,1395.500000,216.105263,69.750000
2001,737.453466,743.371517,1594.789216,1306.039474,1017.549133,1112.294931,707.586047,956.756410,542.459459,526.419753,408.779661,657.598837,294.741722,343.576923,286.014599,422.728324,207.120879,275.613208,157.926829,798.857143,1226.758621,1410.555556,212.736842,72.125000
2002,730.123335,735.905000,1559.990338,1281.546053,1022.178161,1085.551570,705.892523,936.497890,525.263158,533.604938,403.186441,650.063953,292.880795,345.519231,287.445255,418.417143,208.483516,276.556604,157.365854,796.523810,1237.862069,1407.944444,216.210526,71.625000
2003,725.170584,730.841440,1535.875000,1267.592105,1010.887640,1078.048889,699.700935,928.407563,523.157895,540.765432,400.288136,650.198830,293.333333,345.974684,285.637681,416.988636,209.362637,275.584906,159.658537,784.357143,1203.866667,1420.777778,219.578947,75.125000
2004,711.841648,717.392898,1484.419048,1254.165563,979.185792,1055.656388,684.855814,902.348548,512.881579,530.158537,387.403361,628.919540,287.026490,343.145570,287.306569,431.910180,206.318681,269.660377,155.487805,764.571429,1196.500000,1413.111111,216.105263,71.875000
2005,689.970998,695.312405,1426.360190,1198.568627,949.989305,1013.943723,658.916667,872.628099,493.723684,524.158537,370.016667,610.074713,275.434211,338.727848,292.824427,422.406061,198.483516,256.971963,150.073171,735.619048,1142.483871,1391.222222,212.789474,68.625000
2006,678.382874,683.608232,1401.509524,1166.653595,943.315508,991.025862,656.273585,855.884298,478.947368,516.831325,361.058333,598.668571,272.986755,337.468354,294.960938,410.078313,194.340659,248.794393,148.268293,699.465116,1138.161290,1383.111111,212.842105,70.125000
2007,661.672954,666.720655,1369.736842,1127.281046,926.829787,970.939655,634.436620,842.108787,463.276316,508.964286,350.283333,585.657143,265.609272,333.189873,290.882812,394.216867,187.472527,237.971963,146.585366,674.139535,1130.322581,1281.789474,214.421053,68.250000
2008,632.041824,636.810049,1300.176190,1066.228758,893.407407,923.961373,606.844340,797.933333,431.948052,498.988095,337.083333,564.588571,255.506667,323.202532,284.244094,372.951807,179.263736,224.009346,142.243902,625.046512,1106.451613,1165.900000,210.842105,66.625000
2009,599.472536,603.899278,1241.593301,1010.117647,855.640212,871.692308,571.698113,751.082988,407.415584,483.130952,320.256198,537.988571,245.087248,310.474684,269.811024,347.694611,170.500000,212.056075,135.682927,587.255814,1025.156250,1108.100000,210.578947,67.250000
2010,571.118377,575.249431,1182.419048,953.790850,818.152632,826.412766,542.764151,712.755187,386.077922,472.833333,307.429752,514.725714,231.919463,297.677215,255.244094,327.550898,161.684783,202.485981,130.609756,549.139535,1012.781250,1056.350000,211.473684,65.125000
2011,547.951862,551.885638,1124.919811,910.189542,791.021053,794.619658,521.052133,682.124481,368.272727,453.906977,298.272727,492.457143,221.020134,288.070513,246.760000,308.988095,153.250000,193.490566,125.634146,516.976744,994.437500,1007.500000,208.052632,61.000000
2012,516.885962,520.541445,1057.436620,855.307190,747.136126,753.832618,490.218009,639.759336,345.649351,443.823529,282.975207,463.022857,206.536913,272.076923,231.661290,286.404762,143.510870,181.283019,120.675000,473.581395,966.718750,937.500000,203.736842,58.875000
2013,489.479245,492.911552,998.322430,815.447368,713.857895,712.615385,462.175355,601.863071,324.272727,431.835294,267.685950,433.634286,197.289655,254.288462,211.846774,265.875000,136.747253,173.019231,111.625000,440.511628,934.343750,872.900000,196.263158,60.500000
2014,473.791982,477.087505,968.696262,797.486842,693.363158,691.068376,447.962085,577.400826,311.272727,427.823529,265.606838,412.268571,187.208333,242.032051,195.129032,251.748503,128.989011,167.009709,105.750000,419.418605,930.000000,842.250000,194.684211,58.625000
