年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,2.000000,2.000000,2.240000,2.210000,2.320000,2.040000,1.860000,2.130000,1.730000,1.920000,1.730000,1.160000,1.760000,1.270000,1.450000,1.730000,2.140000,2.660000,1.460000,2.720000,2.290000,1.830000,0.470000,0.660000
1999,2.230000,2.230000,2.440000,2.400000,2.560000,2.260000,2.060000,2.430000,1.970000,2.140000,1.860000,1.370000,1.840000,1.500000,1.580000,2.190000,2.500000,3.150000,1.650000,3.120000,2.330000,1.960000,0.430000,0.910000
2000,2.370000,2.380000,2.690000,2.490000,2.680000,2.490000,2.160000,2.550000,2.010000,2.300000,2.070000,1.460000,2.000000,1.680000,1.760000,2.360000,2.760000,3.120000,1.420000,2.920000,2.390000,2.140000,0.490000,0.900000
2001,2.530000,2.540000,2.800000,2.600000,2.980000,2.630000,2.190000,2.810000,2.260000,2.650000,2.210000,1.640000,2.230000,1.770000,1.920000,2.400000,2.670000,3.040000,1.600000,3.310000,2.660000,2.270000,0.870000,0.770000
2002,2.730000,2.730000,3.040000,2.800000,3.130000,2.730000,2.370000,3.030000,2.460000,2.780000,2.510000,1.740000,2.320000,2.070000,2.140000,2.640000,2.920000,3.350000,2.000000,3.480000,2.720000,2.710000,1.100000,1.020000
2003,2.870000,2.880000,3.230000,2.710000,3.190000,2.910000,2.590000,3.220000,2.470000,2.730000,2.570000,1.920000,2.570000,2.280000,2.290000,2.930000,3.140000,4.130000,2.020000,3.630000,2.960000,2.790000,0.950000,0.800000
2004,2.770000,2.780000,3.070000,2.610000,3.140000,2.760000,2.510000,3.120000,2.450000,2.860000,2.540000,1.790000,2.500000,2.100000,2.350000,2.910000,3.010000,4.070000,2.060000,3.280000,2.820000,2.660000,0.920000,1.870000
2005,2.750000,2.760000,3.050000,2.520000,3.220000,2.750000,2.510000,3.040000,2.490000,2.710000,2.560000,1.840000,2.380000,2.270000,2.380000,2.800000,2.870000,3.750000,2.030000,3.500000,2.650000,3.000000,1.040000,1.220000
2006,2.830000,2.830000,3.150000,2.640000,3.360000,2.810000,2.530000,3.110000,2.660000,2.990000,2.570000,1.940000,2.540000,2.200000,2.590000,2.740000,2.890000,3.510000,2.360000,3.300000,2.780000,2.860000,1.350000,1.690000
2007,2.550000,2.560000,2.830000,2.380000,3.110000,2.550000,2.300000,2.670000,2.390000,2.580000,2.370000,1.850000,2.420000,2.190000,2.140000,2.550000,2.760000,3.050000,2.280000,2.870000,2.570000,2.310000,1.420000,1.520000
2008,2.430000,2.440000,2.740000,2.230000,2.880000,2.410000,2.250000,2.630000,2.230000,2.480000,2.320000,1.760000,2.150000,2.000000,2.060000,2.290000,2.560000,2.950000,1.870000,2.840000,2.480000,2.310000,1.430000,1.020000
2009,2.480000,2.480000,2.760000,2.300000,2.900000,2.440000,2.240000,2.680000,2.250000,2.450000,2.370000,1.780000,2.360000,2.010000,2.250000,2.540000,2.610000,2.860000,2.100000,2.740000,2.580000,2.430000,1.320000,0.810000
2010,2.510000,2.520000,2.810000,2.330000,3.080000,2.490000,2.210000,2.640000,2.370000,2.540000,2.300000,1.800000,2.260000,2.070000,2.340000,2.380000,2.580000,3.050000,2.050000,3.050000,2.460000,2.530000,1.220000,1.210000
2011,2.460000,2.470000,2.780000,2.220000,2.950000,2.420000,2.290000,2.600000,2.380000,2.450000,2.320000,1.770000,2.320000,2.000000,2.220000,2.450000,2.450000,2.640000,1.960000,2.800000,2.290000,2.520000,0.950000,1.200000
2012,2.410000,2.410000,2.700000,2.190000,2.880000,2.390000,2.260000,2.550000,2.110000,2.620000,2.240000,1.740000,2.120000,2.010000,2.140000,2.260000,2.440000,2.540000,2.040000,2.800000,2.470000,2.450000,1.040000,0.930000
2013,2.300000,2.300000,2.570000,2.030000,2.770000,2.290000,2.120000,2.390000,2.020000,2.390000,2.230000,1.720000,2.000000,1.950000,2.080000,2.200000,2.680000,2.660000,2.110000,2.690000,2.280000,2.350000,1.150000,1.020000
2014,2.270000,2.280000,2.490000,2.050000,2.650000,2.320000,2.080000,2.300000,2.120000,2.460000,2.310000,1.730000,2.200000,1.980000,2.010000,2.190000,2.530000,2.920000,1.910000,2.590000,2.150000,2.270000,1.710000,1.380000
