年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1999,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,29575.000000,28336.000000,2713.000000,5821.000000,662.000000,6387.000000,1665.000000,1542.000000,272.000000,122.000000,273.000000,1339.000000,466.000000,758.000000,1715.000000,210.000000,43.000000,4242.000000,5.000000,-,43.000000,59.000000,64.000000,1175.000000
2006,28646.000000,26964.000000,3578.000000,10313.000000,231.000000,4495.000000,958.000000,1277.000000,304.000000,108.000000,350.000000,1467.000000,407.000000,490.000000,408.000000,152.000000,120.000000,2004.000000,2.000000,-,275.000000,25.000000,83.000000,1600.000000
2007,31230.000000,29692.000000,2988.000000,8092.000000,2476.000000,4764.000000,1268.000000,2005.000000,543.000000,295.000000,565.000000,2606.000000,690.000000,357.000000,562.000000,165.000000,652.000000,1041.000000,3.000000,133.000000,323.000000,165.000000,94.000000,1444.000000
2008,44466.000000,42730.000000,7290.000000,926.000000,5073.000000,8123.000000,2355.000000,3791.000000,1595.000000,379.000000,995.000000,2859.000000,863.000000,850.000000,878.000000,1766.000000,1962.000000,1128.000000,18.000000,710.000000,972.000000,197.000000,73.000000,1663.000000
2009,65473.000000,64719.000000,19492.000000,1262.000000,6724.000000,10960.000000,3298.000000,5187.000000,852.000000,453.000000,1214.000000,2861.000000,978.000000,869.000000,1134.000000,2034.000000,1935.000000,978.000000,64.000000,1718.000000,862.000000,1844.000000,207.000000,548.000000
2010,80217.000000,79284.000000,22691.000000,1290.000000,8503.000000,12253.000000,3903.000000,6639.000000,2318.000000,315.000000,1720.000000,3222.000000,1113.000000,1222.000000,767.000000,2890.000000,1116.000000,840.000000,620.000000,2502.000000,1533.000000,3827.000000,596.000000,337.000000
2011,80326.000000,79381.000000,15841.000000,14230.000000,6680.000000,9999.000000,6638.000000,5362.000000,2878.000000,376.000000,1329.000000,2415.000000,1116.000000,1247.000000,397.000000,2588.000000,1030.000000,896.000000,641.000000,2458.000000,1564.000000,1695.000000,480.000000,466.000000
2012,88983.000000,88240.000000,11267.000000,15478.000000,6110.000000,11404.000000,9172.000000,7211.000000,3219.000000,388.000000,1603.000000,4487.000000,2310.000000,2384.000000,1598.000000,2425.000000,1156.000000,484.000000,393.000000,2642.000000,1568.000000,2943.000000,361.000000,382.000000
2013,84011.000000,83253.000000,13906.000000,16012.000000,2278.000000,2537.000000,9663.000000,8692.000000,3555.000000,486.000000,2544.000000,2179.000000,2378.000000,3455.000000,3385.000000,2842.000000,1105.000000,345.000000,470.000000,3306.000000,1397.000000,2721.000000,432.000000,326.000000
2014,65837.000000,64519.000000,9905.000000,14632.000000,1043.000000,1482.000000,10547.000000,4187.000000,2229.000000,516.000000,3171.000000,2090.000000,1687.000000,3196.000000,840.000000,2772.000000,276.000000,786.000000,506.000000,1175.000000,1271.000000,2207.000000,709.000000,609.000000
