年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,6.690000,6.690000,6.820000,6.760000,7.400000,6.660000,5.960000,6.430000,6.500000,7.490000,6.970000,6.520000,6.600000,6.940000,7.090000,6.400000,6.910000,6.550000,6.150000,6.960000,7.200000,5.730000,5.070000,5.170000
1999,7.870000,7.870000,8.060000,7.600000,8.630000,7.860000,7.270000,7.890000,7.580000,8.810000,7.970000,7.840000,7.520000,8.070000,8.290000,7.410000,7.450000,7.480000,7.470000,8.340000,8.370000,6.820000,7.200000,8.020000
2000,8.190000,8.190000,8.480000,7.740000,8.800000,8.350000,7.240000,8.160000,7.840000,9.300000,8.710000,7.910000,8.390000,8.450000,8.830000,7.790000,8.010000,7.990000,7.910000,8.960000,8.580000,7.060000,6.970000,7.970000
2001,7.630000,7.640000,7.890000,6.930000,8.570000,7.730000,6.740000,7.630000,7.210000,8.700000,8.160000,7.310000,7.670000,7.700000,8.250000,7.490000,7.540000,7.680000,7.640000,8.440000,8.320000,6.830000,6.120000,7.190000
2002,7.690000,7.690000,8.010000,7.180000,8.500000,7.270000,6.970000,7.810000,7.170000,8.440000,7.760000,7.190000,7.440000,7.790000,8.040000,7.860000,8.430000,9.450000,7.670000,8.160000,8.150000,7.030000,6.820000,5.560000
2003,7.600000,7.600000,8.100000,6.900000,8.560000,7.070000,6.910000,7.850000,6.980000,8.370000,7.600000,6.820000,7.190000,7.360000,7.460000,7.860000,7.850000,11.480000,6.850000,8.240000,7.790000,6.830000,6.900000,6.490000
2004,5.800000,5.810000,6.030000,5.560000,6.470000,5.750000,5.270000,5.730000,5.610000,6.720000,5.980000,5.550000,5.680000,5.730000,5.980000,5.420000,5.840000,6.090000,4.990000,5.990000,6.360000,5.500000,5.370000,5.280000
2005,6.210000,6.210000,6.710000,5.850000,7.050000,6.280000,5.770000,6.130000,5.710000,7.500000,6.190000,5.870000,5.590000,5.770000,5.810000,5.630000,5.760000,5.920000,5.350000,6.140000,7.150000,5.310000,6.530000,6.500000
2006,6.250000,6.250000,6.830000,6.450000,7.020000,6.260000,5.570000,6.050000,5.770000,7.400000,6.120000,5.890000,5.790000,5.660000,5.540000,5.530000,5.650000,5.890000,5.160000,6.010000,6.930000,5.350000,6.450000,7.450000
2007,5.890000,5.890000,6.350000,5.830000,6.510000,5.940000,5.490000,5.790000,5.350000,6.840000,5.780000,5.640000,5.280000,5.400000,5.440000,5.310000,5.280000,5.430000,5.490000,5.830000,6.880000,4.950000,5.940000,6.080000
2008,6.730000,6.740000,7.590000,6.880000,7.490000,6.880000,6.190000,6.350000,6.120000,7.720000,6.980000,6.300000,5.880000,6.070000,5.760000,5.500000,5.680000,6.090000,5.430000,6.250000,7.890000,5.710000,6.480000,6.090000
2009,5.070000,5.080000,5.710000,5.460000,5.560000,5.140000,4.530000,4.750000,4.680000,5.540000,4.880000,4.690000,4.420000,4.330000,4.400000,4.260000,4.470000,4.770000,4.170000,4.650000,6.580000,4.350000,4.810000,4.470000
2010,6.000000,6.010000,6.780000,6.630000,6.490000,6.150000,5.360000,5.650000,5.560000,6.370000,5.920000,5.640000,5.060000,4.870000,4.760000,4.820000,4.950000,5.910000,4.880000,5.430000,7.440000,5.350000,4.500000,5.640000
2011,7.130000,7.140000,8.010000,8.110000,7.730000,7.520000,6.610000,6.750000,6.170000,7.560000,7.000000,6.520000,5.800000,5.540000,5.510000,5.530000,5.520000,6.080000,5.500000,6.210000,8.510000,6.230000,5.510000,6.180000
2012,6.160000,6.170000,6.840000,7.070000,6.740000,6.400000,5.770000,5.840000,5.600000,6.510000,6.130000,5.530000,5.260000,4.820000,4.740000,4.720000,5.020000,5.530000,4.500000,5.520000,7.200000,5.230000,4.330000,5.040000
2013,6.320000,6.340000,7.110000,7.040000,6.710000,6.740000,5.870000,6.060000,5.450000,6.620000,6.540000,5.730000,5.350000,5.110000,4.650000,5.010000,5.140000,5.700000,4.320000,5.610000,7.270000,5.340000,4.410000,3.490000
2014,6.380000,6.380000,7.020000,7.100000,6.750000,6.700000,6.050000,6.140000,5.540000,6.550000,6.330000,5.640000,5.500000,5.180000,4.920000,5.330000,5.550000,6.180000,5.160000,6.110000,6.820000,5.660000,5.430000,5.030000
