年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,2877150226.000000,2877150226.000000,297193746.000000,373822510.000000,535538164.000000,280831305.000000,272126972.000000,406476642.000000,42217361.000000,99022846.000000,84433959.000000,149186148.000000,39803080.000000,50718464.000000,48361853.000000,53683683.000000,8242238.000000,25949312.000000,3111749.000000,40637300.000000,33069884.000000,32723010.000000,-,-
1999,3074111008.000000,3074111008.000000,275820488.000000,408780203.000000,520849604.000000,279622149.000000,260301462.000000,608837413.000000,37988684.000000,101374836.000000,90466768.000000,152312434.000000,41105492.000000,51361622.000000,48133877.000000,51614995.000000,7806133.000000,26960563.000000,3164105.000000,38471400.000000,36287034.000000,32851746.000000,-,-
2000,2831872011.000000,2831872011.000000,322187179.000000,311924220.000000,547731213.000000,286643636.000000,271133044.000000,374391607.000000,38431993.000000,98515097.000000,86009736.000000,152061446.000000,41131180.000000,65283368.000000,45085324.000000,50318012.000000,9063627.000000,30027099.000000,2980738.000000,36451648.000000,30039225.000000,32462619.000000,-,-
2001,2586541366.000000,2586541366.000000,258253294.000000,335614252.000000,490531785.000000,231204381.000000,3058112000.000000,1872624000.000000,39527115.000000,90288452.000000,75480603.000000,133396558.000000,34617608.000000,58285002.000000,43627882.000000,50159101.000000,10518678.000000,25221857.000000,2774957.000000,30132189.000000,19532662.000000,33520792.000000,-,-
2002,2274252190.000000,2272515244.000000,242741884.000000,206258218.000000,477002281.000000,231204381.000000,204676122.000000,328542393.000000,29724156.000000,82429306.000000,70062167.000000,123883706.000000,30498815.000000,56989690.000000,39047727.000000,39558892.000000,7022218.000000,24323688.000000,2457280.000000,25052247.000000,21561457.000000,29478616.000000,1660418.000000,76528.000000
2003,2495368443.000000,2494607847.000000,252130536.000000,335498488.000000,529677464.000000,197580733.000000,195601920.000000,415756191.000000,28773178.000000,96934545.000000,51971669.000000,105222574.000000,44733414.000000,35183577.000000,35103143.000000,51129069.000000,10607677.000000,25329981.000000,5048633.000000,27764836.000000,31890035.000000,18670184.000000,756852.000000,3744.000000
2004,2746225930.000000,2742290120.000000,303890084.000000,408537800.000000,620463671.000000,217677452.000000,226345522.000000,351934940.000000,32301784.000000,115421767.000000,63559082.000000,102234019.000000,31233224.000000,50842866.000000,46215800.000000,40311642.000000,7017818.000000,25539961.000000,2896687.000000,29769451.000000,36139009.000000,29957541.000000,3896702.000000,39108.000000
2005,3654862485.000000,3649711030.000000,411573482.000000,699248388.000000,711330857.000000,384812963.000000,260841845.000000,366792608.000000,35162231.000000,158986760.000000,71656333.000000,160081268.000000,47057572.000000,73072893.000000,51360087.000000,50228966.000000,7717944.000000,30225831.000000,2777227.000000,36750559.000000,63881886.000000,26151330.000000,4842682.000000,308773.000000
2006,4889778904.000000,4884593228.000000,584152578.000000,1394481026.000000,794568213.000000,424001330.000000,319173420.000000,448174909.000000,38744331.000000,183371615.000000,74911994.000000,169391633.000000,52769456.000000,75953102.000000,55172734.000000,58374083.000000,11838090.000000,38378397.000000,3347932.000000,40377747.000000,85439002.000000,31971636.000000,4876785.000000,308891.000000
2007,5031460405.000000,5026137636.000000,590272902.000000,1439527973.000000,814044407.000000,428387432.000000,325115750.000000,468856305.000000,40549971.000000,192616541.000000,79975464.000000,180158743.000000,52754716.000000,83278684.000000,55043478.000000,59967388.000000,10666848.000000,35491314.000000,3240081.000000,40079688.000000,90483127.000000,35626824.000000,4988688.000000,334081.000000
