年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,105501289.000000,105291289.000000,9901351.000000,3388200.000000,2595194.000000,9141522.000000,13035607.000000,8674297.000000,4194537.000000,1656801.000000,5306178.000000,9437082.000000,7331057.000000,4410370.000000,5339769.000000,11235899.000000,2177457.000000,2118622.000000,2766044.000000,956579.000000,1051161.000000,573562.000000,210000.000000,-
1999,98843958.000000,98633958.000000,7826684.000000,3406200.000000,2595194.000000,7219756.000000,12548517.000000,8782297.000000,3950000.000000,2056129.000000,4235191.000000,8746234.000000,6858346.000000,4410370.000000,5339769.000000,11235899.000000,2177457.000000,2118622.000000,2545396.000000,956579.000000,1051756.000000,573562.000000,210000.000000,-
2000,113922546.000000,113702546.000000,8442285.000000,3406200.000000,2073953.000000,8301202.000000,12615965.000000,9746234.000000,3998773.000000,1036200.000000,4235191.000000,9471442.000000,7359586.000000,2728082.000000,5437409.000000,25382500.000000,2197152.000000,2118622.000000,2585388.000000,956600.000000,1036200.000000,573562.000000,220000.000000,-
2001,101328459.000000,101040459.000000,8726416.000000,3163627.000000,2146396.000000,8250265.000000,14187558.000000,8412371.000000,4105672.000000,1388713.000000,5244430.000000,9413091.000000,7058483.000000,2510607.000000,5224139.000000,10978812.000000,2877493.000000,2246007.000000,2585688.000000,956579.000000,990550.000000,573562.000000,223000.000000,65000.000000
2002,100461091.000000,100245423.000000,8821138.000000,3163627.000000,2328208.000000,7216875.000000,12399884.000000,8155301.000000,3612337.000000,1748035.000000,5276792.000000,9734750.000000,7967532.000000,3588932.000000,5238074.000000,10970417.000000,2463400.000000,2244401.000000,2585688.000000,1165920.000000,990550.000000,573562.000000,200091.000000,15577.000000
2003,104629047.000000,104384634.000000,8976284.000000,3220911.000000,2441161.000000,11442578.000000,12308542.000000,7543854.000000,3860753.000000,1766428.000000,5288040.000000,8903748.000000,7528858.000000,4581523.000000,5230975.000000,10982227.000000,2983398.000000,2072766.000000,2615709.000000,1072767.000000,990550.000000,573562.000000,216596.000000,27817.000000
2004,95954612.000000,95696414.000000,8976284.000000,3187400.000000,2212833.000000,7842761.000000,12484160.000000,7517395.000000,3123943.000000,1268829.000000,4741588.000000,8440327.000000,7229984.000000,3772250.000000,5184484.000000,10859001.000000,2363128.000000,1869805.000000,1985363.000000,1072767.000000,990550.000000,573562.000000,216596.000000,41602.000000
2005,96582886.000000,96324688.000000,9605887.000000,3186177.000000,2172474.000000,7982397.000000,12433812.000000,7700555.000000,3133546.000000,1247851.000000,4731472.000000,8438768.000000,7325767.000000,3911819.000000,5240929.000000,10854065.000000,2393209.000000,1869805.000000,1459276.000000,1072767.000000,990550.000000,573562.000000,216596.000000,41602.000000
2006,96815246.000000,96538512.000000,8956875.000000,3172700.000000,2172531.000000,7696231.000000,12345132.000000,8036457.000000,3142553.000000,1577633.000000,5195438.000000,8438587.000000,7885934.000000,3891271.000000,5237234.000000,10794043.000000,1964561.000000,1791625.000000,1459276.000000,1216319.000000,990550.000000,573562.000000,231614.000000,45120.000000
2007,95911459.000000,95632643.000000,8571956.000000,3159540.000000,2303603.000000,7710583.000000,12143240.000000,8039078.000000,3155568.000000,1574280.000000,5195438.000000,8329277.000000,7661229.000000,3685137.000000,5257747.000000,10787599.000000,1912212.000000,1791270.000000,1458956.000000,1331818.000000,990550.000000,573562.000000,231614.000000,47202.000000
2008,95288252.000000,95009436.000000,8886063.000000,3144406.000000,2418755.000000,7854362.000000,10206488.000000,7861770.000000,3128837.000000,1737459.000000,5259214.000000,8319457.000000,7661229.000000,3637094.000000,5256830.000000,10787599.000000,2090721.000000,1820404.000000,2059880.000000,1331818.000000,973488.000000,573562.000000,231614.000000,47202.000000
2009,96353336.000000,96074520.000000,9356929.000000,3144406.000000,2411807.000000,7973009.000000,9819848.000000,7861770.000000,3135637.000000,1714751.000000,5250741.000000,9084009.000000,7877656.000000,3625416.000000,5275066.000000,10673161.000000,2086144.000000,1853433.000000,2059880.000000,1331818.000000,965477.000000,573562.000000,231614.000000,47202.000000
2010,95477000.000000,95217704.000000,9393396.000000,3144406.000000,2409952.000000,7741660.000000,9999457.000000,7851504.000000,3416448.000000,1714751.000000,5177870.000000,9002475.000000,7928920.000000,3585486.000000,5238376.000000,10554412.000000,2052096.000000,1853433.000000,1350022.000000,1309051.000000,920427.000000,573562.000000,212094.000000,47202.000000
2011,96217158.000000,95957862.000000,9392052.000000,3144406.000000,2568544.000000,8473603.000000,10137284.000000,7700802.000000,3329588.000000,1755129.000000,5188599.000000,8902376.000000,7861996.000000,3613844.000000,5237586.000000,10561047.000000,2150981.000000,1850433.000000,1286552.000000,1309051.000000,920427.000000,573562.000000,212094.000000,47202.000000
2012,95444226.000000,95184920.000000,8324176.000000,3124537.000000,2494164.000000,8590683.000000,11179271.000000,7591664.000000,3329588.000000,1615936.000000,5176907.000000,8670341.000000,7941243.000000,3530970.000000,5237586.000000,10592361.000000,2150981.000000,1850607.000000,1096329.000000,1193587.000000,920427.000000,573562.000000,212094.000000,47212.000000
2013,94909200.000000,94649894.000000,8492411.000000,3027502.000000,2450505.000000,8325811.000000,11133933.000000,7513272.000000,3316613.000000,1621276.000000,5176907.000000,8493604.000000,7922377.000000,3537500.000000,5235115.000000,10512595.000000,2250801.000000,1850415.000000,1095104.000000,1200164.000000,920427.000000,573562.000000,212094.000000,47212.000000
2014,94901116.000000,94641820.000000,8283487.000000,3027502.000000,2450505.000000,8363720.000000,11129281.000000,7618751.000000,4018946.000000,1621276.000000,5119382.000000,8493804.000000,7369252.000000,3517098.000000,5279630.000000,10483561.000000,2348319.000000,1850340.000000,1095104.000000,1200046.000000,920427.000000,451389.000000,212094.000000,47202.000000
