年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,-,1.620000,0.760000,1.290000,1.180000,1.410000,2.830000,1.260000,2.130000,1.780000,3.010000,1.890000,2.230000,2.790000,3.890000,1.060000,2.470000,1.990000,0.960000,1.100000,1.470000,1.620000,-,-
1999,-,1.530000,0.740000,1.220000,1.000000,1.170000,2.500000,1.370000,1.960000,1.180000,2.640000,1.650000,2.270000,3.180000,3.780000,1.420000,3.000000,1.750000,0.720000,0.860000,1.550000,1.400000,-,-
2000,-,1.520000,0.730000,1.280000,0.840000,1.360000,2.380000,1.290000,1.890000,1.140000,2.570000,2.070000,2.170000,3.190000,3.790000,1.120000,2.340000,1.730000,0.760000,0.690000,2.080000,1.600000,-,1.950000
2001,-,1.520000,0.600000,1.100000,0.900000,1.460000,2.330000,1.150000,2.060000,1.310000,2.930000,2.580000,2.040000,3.300000,3.900000,1.310000,2.220000,1.590000,0.970000,0.890000,1.780000,1.650000,-,1.780000
2002,-,1.640000,0.620000,0.970000,0.760000,1.350000,3.330000,1.300000,2.260000,1.430000,3.220000,2.430000,2.100000,3.860000,3.960000,1.800000,2.260000,2.270000,1.550000,0.890000,1.380000,1.360000,3.240000,1.880000
2003,-,1.660000,0.690000,1.090000,0.800000,1.220000,3.190000,1.500000,2.160000,1.450000,3.390000,2.550000,1.760000,3.840000,4.480000,1.320000,2.520000,2.650000,1.500000,0.950000,1.300000,0.940000,3.200000,2.520000
2004,-,1.600000,0.590000,1.150000,0.840000,1.150000,3.040000,1.600000,1.990000,1.020000,2.600000,2.090000,2.190000,3.640000,5.170000,1.630000,2.450000,2.130000,1.370000,0.710000,1.040000,1.010000,2.090000,2.430000
2005,-,1.580000,0.590000,1.200000,0.810000,1.090000,2.890000,1.420000,2.170000,1.120000,2.160000,2.560000,2.250000,3.640000,3.960000,2.230000,2.570000,2.340000,1.520000,0.750000,1.030000,1.370000,2.450000,2.640000
2006,-,1.670000,0.620000,1.190000,0.750000,1.160000,3.040000,1.410000,2.310000,1.280000,2.230000,2.960000,3.140000,3.930000,4.130000,2.290000,2.640000,2.900000,1.300000,0.910000,1.010000,1.310000,2.430000,3.060000
2007,-,1.810000,0.650000,1.300000,0.560000,1.250000,3.410000,1.450000,2.550000,1.200000,2.550000,2.980000,3.320000,4.360000,4.500000,2.970000,3.470000,3.300000,1.870000,1.000000,1.270000,1.540000,3.780000,3.140000
2008,-,1.830000,0.740000,1.440000,0.610000,1.290000,3.140000,1.530000,2.810000,1.390000,2.360000,2.850000,3.030000,4.630000,5.630000,2.600000,3.500000,2.490000,1.890000,0.980000,1.460000,1.260000,3.100000,3.160000
2009,-,1.890000,0.800000,1.420000,0.660000,1.400000,2.880000,1.660000,2.790000,1.700000,2.560000,2.840000,3.540000,5.030000,5.790000,2.700000,3.690000,2.730000,0.820000,0.990000,1.360000,1.340000,3.020000,3.110000
2010,-,1.900000,0.750000,1.410000,0.630000,1.520000,2.800000,1.830000,3.320000,1.930000,2.830000,2.970000,3.560000,4.380000,5.740000,2.140000,3.700000,2.810000,1.510000,0.890000,1.400000,1.350000,2.700000,2.600000
2011,-,1.840000,0.710000,1.520000,0.530000,1.490000,3.240000,1.670000,3.070000,1.920000,2.260000,2.780000,3.010000,4.240000,5.650000,2.140000,3.230000,2.650000,1.610000,0.890000,1.360000,1.190000,3.200000,3.090000
2012,-,1.900000,0.740000,1.750000,0.710000,1.540000,3.140000,1.680000,3.140000,1.590000,2.190000,3.320000,3.740000,3.920000,4.910000,2.070000,3.990000,2.160000,2.130000,1.080000,1.490000,1.140000,3.410000,3.940000
2013,-,2.000000,0.900000,1.650000,0.700000,1.530000,3.420000,1.990000,3.250000,1.330000,2.190000,3.070000,3.690000,4.230000,5.700000,2.410000,3.750000,2.330000,2.000000,1.370000,1.400000,1.600000,2.570000,4.030000
2014,-,2.140000,0.940000,1.890000,0.900000,1.620000,3.600000,1.910000,3.350000,2.040000,2.110000,2.850000,4.060000,5.060000,6.320000,2.450000,4.180000,2.920000,2.190000,1.620000,1.640000,1.810000,3.190000,3.580000
