年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,-,3.129910,-,-,-,2.036199,7.814201,0.010386,-,-,0.172216,19.770428,-,9.710272,14.541115,1.704273,0.327739,-,10.526113,-,0.373172,-,-,-
1999,-,2.766214,0.191462,-,-,2.287582,7.994386,0.010075,-,-,0.078493,19.119241,-,5.423992,15.075305,1.802356,0.354925,-,9.638373,-,0.245341,-,-,-
2000,-,3.433937,0.004838,-,-,1.098901,13.751163,0.006449,-,-,0.061920,17.034182,-,5.718099,14.065038,4.076420,0.285519,-,11.834625,-,0.385021,-,-,-
2001,3.389039,3.360564,-,-,-,1.602474,11.032513,0.001384,-,-,-,13.433430,-,3.317952,11.943427,3.702886,0.278676,-,14.577139,-,0.311792,-,26.622662,5.070119
2002,3.406216,3.376734,-,-,-,1.540077,9.453110,-,-,-,-,15.290230,-,3.262040,11.745991,0.896312,0.056802,-,20.655858,-,0.349533,-,38.360176,4.658385
2003,3.665559,3.637837,-,-,-,1.279251,11.298119,-,-,-,-,14.640964,-,3.335252,11.863579,2.161695,0.035954,-,23.362769,-,0.269080,-,40.654206,6.724782
2004,4.522887,4.495456,-,-,-,1.190071,10.075825,-,-,-,-,14.563136,-,20.226711,10.847878,2.624055,0.011266,-,15.861210,-,0.076011,-,34.672619,7.481297
2005,4.240790,4.226464,-,-,-,1.272240,9.132365,-,-,-,-,14.139650,-,22.108204,11.402331,1.149566,-,-,15.881012,-,0.224304,-,18.776671,6.567164
2006,4.188812,4.176046,-,-,-,-,9.861225,-,-,-,-,15.950577,-,12.558266,14.700477,0.888346,0.003910,-,19.509422,-,0.176606,-,15.497613,7.290811
2007,3.595549,3.581555,-,-,-,-,8.042630,-,-,-,-,15.573737,-,15.050412,16.285181,0.717257,-,-,26.370878,-,0.111184,-,20.317003,6.803797
2008,4.175849,4.164814,0.432600,-,-,-,8.402362,-,-,-,-,14.385939,-,14.975885,22.067437,0.409049,-,-,24.681570,-,0.085135,-,18.678648,6.580722
2009,3.822810,3.801095,0.129440,-,3.638528,-,8.246553,-,-,-,-,13.562196,-,2.415472,22.756935,1.167570,-,-,36.349911,-,0.128084,-,23.994824,5.923188
2010,0.069782,0.069779,0.182247,-,-,-,9.397673,-,-,-,-,13.718647,-,16.773549,20.847768,0.503154,-,-,36.967030,-,0.151778,-,20.499003,5.558615
2011,4.706538,4.689781,0.189496,-,-,-,7.117609,-,-,-,-,14.710160,-,14.841633,22.107077,1.110593,-,-,29.943448,-,0.184891,-,33.039002,4.195297
2012,3.659645,3.643411,0.160834,-,-,-,5.461398,-,-,-,-,15.805255,-,9.606782,17.735918,1.051601,-,-,25.479269,-,0.120187,-,27.546855,5.751905
2013,3.839218,3.824501,0.528641,-,-,-,9.388124,-,-,-,-,15.514321,-,10.350286,12.886429,0.571195,-,-,39.129089,-,0.180536,-,25.244972,8.069389
2014,3.215126,3.203225,0.649681,-,-,-,6.527545,-,-,-,-,16.054554,-,9.123312,13.454706,0.692087,-,-,33.190574,-,0.156412,-,24.387441,6.246931
