年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,-,646343.000000,681707.000000,908137.000000,653989.000000,651665.000000,550060.000000,607873.000000,622369.000000,625471.000000,578424.000000,556873.000000,506247.000000,459407.000000,447043.000000,508399.000000,401379.000000,573757.000000,397552.000000,639052.000000,718282.000000,615946.000000,453724.000000,-
1999,-,655282.000000,702709.000000,931758.000000,669567.000000,661184.000000,539802.000000,614883.000000,614020.000000,631867.000000,585753.000000,512199.000000,531000.000000,497392.000000,484947.000000,499116.000000,444314.000000,546797.000000,408405.000000,639150.000000,738726.000000,577328.000000,403372.000000,-
2000,-,662722.000000,688385.000000,972707.000000,710859.000000,636780.000000,563150.000000,590730.000000,564530.000000,669806.000000,562446.000000,548241.000000,557775.000000,460321.000000,541707.000000,524732.000000,440341.000000,598494.000000,428628.000000,640137.000000,799936.000000,619154.000000,457608.000000,706526.000000
2001,-,657872.000000,693068.000000,955897.000000,693702.000000,661721.000000,552940.000000,582764.000000,547440.000000,643622.000000,596454.000000,522152.000000,498200.000000,506641.000000,502445.000000,500335.000000,429335.000000,577981.000000,390512.000000,641952.000000,850319.000000,634707.000000,467036.000000,659919.000000
2002,-,672619.000000,721828.000000,951978.000000,728084.000000,667721.000000,572884.000000,583099.000000,556487.000000,659592.000000,608569.000000,587789.000000,509828.000000,503445.000000,515759.000000,527833.000000,446254.000000,540780.000000,421645.000000,640591.000000,848037.000000,659543.000000,459116.000000,640877.000000
2003,-,666372.000000,706525.000000,914067.000000,707342.000000,673311.000000,583579.000000,588440.000000,610276.000000,666904.000000,595922.000000,598416.000000,532985.000000,497345.000000,517287.000000,532473.000000,402236.000000,547558.000000,453132.000000,630493.000000,844370.000000,599717.000000,453751.000000,695568.000000
2004,-,692648.000000,740753.000000,925845.000000,738518.000000,704672.000000,619386.000000,620203.000000,565676.000000,707628.000000,590735.000000,619357.000000,565920.000000,543581.000000,529047.000000,519356.000000,455738.000000,561093.000000,529440.000000,700769.000000,923578.000000,554657.000000,497168.000000,672966.000000
2005,-,701076.000000,768576.000000,937499.000000,751917.000000,687530.000000,568311.000000,643684.000000,646475.000000,852011.000000,591475.000000,609437.000000,602360.000000,488415.000000,539274.000000,553520.000000,404469.000000,532648.000000,456221.000000,712080.000000,917954.000000,615552.000000,473447.000000,669587.000000
2006,-,713024.000000,747871.000000,945344.000000,731111.000000,732742.000000,641717.000000,644233.000000,645262.000000,731722.000000,652827.000000,640150.000000,623333.000000,568457.000000,571053.000000,573991.000000,445629.000000,518689.000000,518374.000000,670004.000000,971643.000000,595967.000000,492748.000000,644917.000000
2007,-,716094.000000,751125.000000,963713.000000,746550.000000,745960.000000,650153.000000,644730.000000,669589.000000,724042.000000,637262.000000,627431.000000,592259.000000,501511.000000,533186.000000,593006.000000,518103.000000,566608.000000,474657.000000,651949.000000,933566.000000,586020.000000,535124.000000,651358.000000
2008,-,705413.000000,751211.000000,961630.000000,748242.000000,717059.000000,639569.000000,644122.000000,630350.000000,852056.000000,586994.000000,596368.000000,579178.000000,459425.000000,522575.000000,542416.000000,425560.000000,537914.000000,504364.000000,643786.000000,906743.000000,564099.000000,520084.000000,636677.000000
2009,-,705680.000000,749608.000000,952723.000000,742050.000000,680219.000000,624398.000000,656155.000000,639174.000000,868677.000000,608460.000000,590455.000000,650486.000000,482076.000000,521999.000000,547237.000000,483770.000000,551512.000000,519810.000000,701587.000000,956498.000000,549580.000000,513017.000000,643763.000000
2010,-,702292.000000,722847.000000,988691.000000,743251.000000,688348.000000,588477.000000,652826.000000,652305.000000,867863.000000,594962.000000,578094.000000,637965.000000,466544.000000,552876.000000,553622.000000,396957.000000,577696.000000,513083.000000,730198.000000,940387.000000,534451.000000,545899.000000,688668.000000
2011,-,729010.000000,745901.000000,996646.000000,822232.000000,726320.000000,630810.000000,686354.000000,602332.000000,907729.000000,656067.000000,579670.000000,629379.000000,491428.000000,520344.000000,558868.000000,435401.000000,554335.000000,486598.000000,718329.000000,982122.000000,616177.000000,550263.000000,648213.000000
2012,-,727693.000000,741651.000000,973747.000000,815889.000000,717894.000000,627337.000000,694285.000000,698346.000000,898118.000000,629119.000000,597253.000000,648629.000000,487669.000000,572225.000000,553602.000000,464577.000000,566694.000000,492419.000000,660931.000000,935237.000000,686120.000000,542328.000000,568563.000000
2013,-,747922.000000,750687.000000,1001798.000000,832626.000000,781899.000000,654843.000000,709823.000000,668544.000000,858781.000000,621582.000000,577658.000000,584190.000000,522661.000000,616718.000000,545713.000000,478531.000000,554525.000000,514077.000000,719698.000000,1044462.000000,788432.000000,599588.000000,599256.000000
2014,-,755169.000000,760951.000000,1014262.000000,821381.000000,786285.000000,674797.000000,722305.000000,738296.000000,900922.000000,649705.000000,594464.000000,561412.000000,518443.000000,567649.000000,547989.000000,494037.000000,547353.000000,543641.000000,692416.000000,1036179.000000,726313.000000,563569.000000,546474.000000
