年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,1242237650.000000,1242237650.000000,110000264.000000,27305801.000000,47812585.000000,121192000.000000,88692000.000000,68390000.000000,103881000.000000,32521000.000000,79723000.000000,187191000.000000,34450000.000000,66490000.000000,43453000.000000,68315000.000000,40368000.000000,55534000.000000,31723000.000000,22508000.000000,9992000.000000,2696000.000000,-,-
1999,1470013313.000000,1470013313.000000,113626000.000000,14985395.000000,83213954.000000,91575824.000000,142566480.000000,109817553.000000,183714008.000000,32998917.000000,59988694.000000,127730466.000000,21400000.000000,88509759.000000,31543792.000000,140266953.000000,53924383.000000,45761160.000000,66858779.000000,48374180.000000,10243916.000000,2913100.000000,-,-
2000,1419999428.000000,1419999428.000000,225496598.000000,16061810.000000,89958973.000000,121114647.000000,138958384.000000,79689630.000000,89276956.000000,40526515.000000,80544786.000000,99167944.000000,70933233.000000,38247699.000000,49491027.000000,139412113.000000,21232135.000000,37707300.000000,37092674.000000,28636050.000000,11916000.000000,4534954.000000,-,-
2001,1127676259.000000,1125201259.000000,165193762.000000,19720510.000000,75171198.000000,52628966.000000,94833670.000000,75140477.000000,122820340.000000,43604870.000000,52845474.000000,29609636.000000,77719813.000000,38247699.000000,56467015.000000,78535308.000000,40346435.000000,29640633.000000,33461025.000000,24831440.000000,11042000.000000,3340988.000000,2475000.000000,-
2002,852589255.000000,850284991.000000,156348954.000000,13747550.000000,51412896.000000,39919908.000000,54031117.000000,62269650.000000,75954418.000000,44476264.000000,67528267.000000,49096054.000000,23122452.000000,24696806.000000,32841215.000000,61331375.000000,10483368.000000,32173303.000000,28929853.000000,8824746.000000,8522000.000000,4574795.000000,2304264.000000,-
2003,1037094452.000000,1034185052.000000,149875139.000000,11516552.000000,68263854.000000,62302054.000000,82455982.000000,98455097.000000,74306491.000000,46708484.000000,76552651.000000,68117965.000000,22579942.000000,30911753.000000,51125229.000000,62886154.000000,16884746.000000,23575256.000000,53639309.000000,13807464.000000,15994930.000000,4226000.000000,2909400.000000,-
2004,1058246214.000000,1053037344.000000,183212163.000000,24145135.000000,57878348.000000,46608373.000000,94304522.000000,59341824.000000,77336600.000000,46510874.000000,75584170.000000,82076510.000000,22123810.000000,17538578.000000,71027461.000000,66012024.000000,12728600.000000,37532097.000000,50289938.000000,12818515.000000,12376042.000000,3591760.000000,5208870.000000,-
2005,1197727624.000000,1195205721.000000,176628049.000000,15197837.000000,70929246.000000,51264420.000000,106022142.000000,107213995.000000,138693105.000000,62706484.000000,78056795.000000,70541684.000000,37087929.000000,17247821.000000,85521879.000000,67355217.000000,14148680.000000,31501198.000000,26372725.000000,11261684.000000,22262115.000000,5192716.000000,2521903.000000,-
2006,1023565380.000000,1019377091.000000,162691350.000000,16497248.000000,62771246.000000,63360287.000000,92403139.000000,73776092.000000,78458098.000000,58585262.000000,47111486.000000,68144474.000000,39504006.000000,11669125.000000,51128872.000000,74262738.000000,11828000.000000,32697221.000000,42233003.000000,11320807.000000,14918777.000000,6015860.000000,4188289.000000,-
2007,1141684015.000000,1131472016.000000,167882469.000000,19013466.000000,58380033.000000,53315754.000000,107835278.000000,103285816.000000,96126942.000000,57767313.000000,47185003.000000,89246058.000000,44243215.000000,13315141.000000,57610301.000000,80320131.000000,19919389.000000,32881772.000000,54486466.000000,11114743.000000,13499156.000000,4043570.000000,10211999.000000,-
