年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,715.942114,715.225351,1193.797101,382.046165,672.224756,590.437376,761.748328,648.510731,922.033663,1222.800000,1070.474187,943.092029,976.518784,1271.638370,1824.945161,952.447699,1024.331967,631.152212,951.734043,686.028725,809.643182,396.159639,1343.684211,554.583333
1999,695.560324,694.775052,1133.285023,377.978248,659.630265,566.813948,703.449693,636.672235,904.677043,1194.950413,1097.654902,873.922356,1013.106145,1231.420792,1669.620178,957.866175,1003.242915,608.010256,864.203883,728.168242,790.301310,376.041135,1436.972222,546.666667
2000,668.607720,667.892463,1187.319800,354.422660,588.724771,544.028748,733.414411,605.884171,881.034091,1096.541147,1108.322772,857.116416,1021.767925,1222.644737,1351.694712,855.409991,901.882353,567.624398,860.538462,721.979554,715.415534,388.021866,1380.307692,420.812500
2001,648.665875,647.698211,1094.015758,345.326078,559.493177,526.242168,707.055471,594.431991,859.407749,1080.629540,1013.815552,838.541161,974.492806,1151.024768,1224.706522,896.808679,1010.793388,557.001577,862.317757,704.443243,754.133333,385.047414,1498.894737,737.583333
2002,632.020206,631.218689,1076.713779,344.574932,549.878221,512.670141,692.067239,587.094392,812.796848,1031.159453,982.077058,747.828977,971.798923,1128.870821,1127.042084,885.804497,913.726592,539.286371,840.418182,677.249135,650.853952,356.259309,1370.534884,461.210526
2003,616.667121,615.821633,1026.677744,333.435461,564.634335,495.449080,677.787879,575.853040,800.146805,1083.224057,982.316988,728.524073,939.820870,1040.029494,1039.721707,847.021556,846.139373,498.079433,775.235294,686.938704,644.607744,363.824561,1385.977273,463.473684
2004,597.900337,597.119581,985.934326,331.664601,556.966937,485.859295,642.025880,543.794862,783.535593,1086.618605,955.098807,714.079176,875.468293,991.617766,965.230104,813.187895,834.628472,443.645489,695.515152,660.500000,613.232964,360.454667,1289.120000,389.958333
2005,588.336382,587.194276,924.462395,330.893512,559.784460,476.284336,633.861177,531.048409,765.482587,1063.868597,924.000000,706.294149,855.363057,941.373556,907.330619,809.279279,835.465035,441.293520,739.912000,649.630182,629.133655,363.722892,1405.280000,862.083333
2006,577.078023,575.642191,893.947556,326.216632,568.797917,468.979340,609.245104,526.149447,740.234727,1103.375566,931.757072,668.888098,820.866564,904.956522,849.449387,792.851819,883.734082,434.890428,728.452381,609.411856,618.741379,346.078780,1961.307692,815.500000
2007,563.935054,562.419868,878.356846,313.456009,572.984306,456.611315,594.424984,514.872998,717.130841,1084.947484,906.412621,657.177000,811.120061,833.148106,822.902985,772.860990,862.214022,434.010114,739.120000,599.688172,602.771903,351.447876,1941.595238,904.181818
2008,545.203555,543.756215,820.575771,304.743000,561.228080,442.209639,580.236989,495.269898,702.594512,1075.369658,881.127358,621.066698,781.989706,776.474249,811.732249,767.422376,831.000000,449.845850,758.601626,584.930827,570.142053,334.301587,1691.400000,886.818182
2009,535.551818,533.977913,793.131245,297.447867,552.578051,436.601126,561.498802,488.692593,703.696646,1062.124740,895.923445,621.727617,777.194729,757.646751,792.642547,744.215852,836.320144,429.967213,769.680000,574.439349,563.046512,328.764706,1876.060000,583.470588
2010,523.544291,521.968236,776.677361,290.458296,548.810307,426.751370,551.927541,475.318423,682.201481,1082.310127,906.248788,607.192754,763.030435,710.547525,770.564539,730.969874,832.754513,422.977528,712.632353,542.562147,552.319149,318.212617,1708.140351,662.933333
2011,509.631177,507.876563,743.300626,283.647336,542.816123,414.047242,542.473988,463.106326,657.680516,1096.697034,913.837398,593.910210,727.130737,696.152195,780.757620,700.023482,784.501718,411.782396,736.037879,543.529328,511.012165,306.462754,1888.781818,842.166667
2012,499.503449,497.776368,726.406970,277.622391,526.221099,407.481105,523.989140,460.576662,668.505831,1082.630165,870.333333,589.242067,710.650273,711.702703,714.488621,692.849879,756.695652,404.330519,737.634328,543.448127,504.834917,292.262931,1688.223881,538.571429
2013,487.537378,485.738390,699.244873,276.618204,516.297802,402.572046,507.466451,440.900397,641.197203,1063.098196,867.414110,569.676044,689.629333,700.090999,697.271410,682.374700,732.315961,394.211334,687.671233,504.594886,486.359818,282.747390,1653.602740,528.913043
2014,477.100658,475.184088,678.204479,272.713190,503.998041,396.998248,499.810080,428.195994,623.338315,1001.173184,846.465672,565.939527,687.586898,677.575408,653.528020,670.290119,703.667712,391.305164,748.220588,481.389677,461.033084,280.417184,1680.565789,595.523810
