年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1999,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008,34204.000000,34201.000000,5261.000000,4538.000000,2864.000000,1979.000000,2003.000000,4276.000000,1017.000000,511.000000,762.000000,1460.000000,653.000000,1509.000000,525.000000,905.000000,762.000000,204.000000,633.000000,649.000000,1716.000000,1974.000000,3.000000,-
2009,32745.000000,32505.000000,4867.000000,4469.000000,2949.000000,2945.000000,3134.000000,4198.000000,883.000000,1059.000000,797.000000,1435.000000,556.000000,888.000000,565.000000,795.000000,342.000000,631.000000,191.000000,726.000000,580.000000,495.000000,222.000000,18.000000
2010,37620.000000,37331.000000,5538.000000,6230.000000,3816.000000,3285.000000,3439.000000,3617.000000,829.000000,590.000000,807.000000,1157.000000,486.000000,1025.000000,421.000000,3005.000000,312.000000,674.000000,192.000000,787.000000,604.000000,517.000000,261.000000,28.000000
2011,37358.000000,36894.000000,6890.000000,5707.000000,3937.000000,3199.000000,2725.000000,3777.000000,1288.000000,574.000000,1111.000000,1371.000000,523.000000,926.000000,469.000000,955.000000,331.000000,633.000000,207.000000,829.000000,834.000000,608.000000,430.000000,34.000000
2012,36138.000000,35652.000000,6146.000000,4694.000000,3182.000000,3604.000000,2999.000000,3769.000000,1134.000000,681.000000,1021.000000,1418.000000,573.000000,970.000000,495.000000,1176.000000,395.000000,858.000000,277.000000,661.000000,1003.000000,596.000000,444.000000,42.000000
2013,34951.000000,34623.000000,5758.000000,4124.000000,3134.000000,3561.000000,2988.000000,4050.000000,975.000000,702.000000,931.000000,1506.000000,665.000000,1048.000000,467.000000,1119.000000,553.000000,953.000000,220.000000,626.000000,721.000000,522.000000,301.000000,27.000000
2014,37416.000000,37161.000000,6304.000000,4307.000000,3449.000000,3930.000000,3216.000000,4378.000000,1077.000000,726.000000,948.000000,1663.000000,666.000000,972.000000,484.000000,1222.000000,557.000000,836.000000,251.000000,731.000000,846.000000,598.000000,223.000000,32.000000
