年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,-,5.050000,3.700000,2.980000,0.480000,2.440000,5.340000,12.450000,0.270000,0.690000,0.550000,2.890000,7.400000,4.070000,2.190000,17.380000,0.270000,-,-,0.830000,1.920000,4.380000,-,-
1999,-,5.110000,3.510000,3.390000,1.660000,2.160000,3.850000,10.140000,0.280000,3.450000,2.190000,4.030000,8.380000,4.440000,3.880000,22.340000,-,0.270000,-,1.370000,2.210000,3.560000,-,-
2000,-,5.060000,4.180000,4.580000,1.640000,3.060000,3.430000,12.060000,0.550000,2.060000,2.070000,5.340000,8.480000,4.580000,4.230000,10.800000,-,-,-,3.280000,1.640000,4.100000,-,-
2001,-,3.400000,2.310000,2.660000,0.960000,2.090000,3.370000,8.580000,0.140000,1.230000,0.680000,3.160000,3.420000,4.110000,2.610000,8.620000,0.550000,1.100000,-,0.860000,1.100000,2.750000,-,-
2002,-,3.200000,2.020000,1.760000,1.650000,2.370000,4.340000,7.040000,0.140000,1.640000,1.100000,3.970000,2.610000,3.620000,4.660000,8.460000,-,-,-,-,0.270000,2.190000,-,-
2003,-,2.610000,1.350000,1.960000,0.320000,1.930000,2.470000,6.970000,-,0.970000,0.690000,1.920000,5.470000,2.390000,2.120000,5.790000,-,-,-,0.270000,-,4.390000,-,-
2004,-,4.600000,3.500000,3.760000,0.960000,5.260000,4.980000,8.200000,0.140000,1.670000,1.990000,3.470000,9.850000,7.150000,6.030000,8.740000,-,-,-,0.860000,0.600000,7.100000,-,-
2005,-,4.460000,2.250000,2.900000,1.790000,3.700000,6.310000,9.620000,0.280000,1.790000,1.920000,2.900000,5.210000,5.220000,7.420000,11.340000,0.550000,-,-,-,1.400000,5.750000,-,-
2006,-,4.160000,1.800000,2.630000,1.650000,2.790000,7.620000,8.650000,0.410000,1.920000,0.820000,2.330000,7.810000,5.620000,6.440000,8.400000,0.550000,0.270000,-,1.160000,1.100000,8.220000,-,-
2007,-,4.020000,2.130000,4.070000,1.230000,3.130000,5.650000,9.570000,-,1.930000,1.230000,2.470000,5.890000,3.840000,6.060000,7.590000,-,-,-,0.550000,0.280000,3.290000,-,-
2008,-,2.970000,1.910000,2.310000,0.820000,2.100000,5.130000,6.450000,-,0.410000,1.230000,2.460000,3.830000,3.870000,5.600000,5.580000,-,-,-,0.270000,0.830000,2.190000,-,-
2009,-,3.240000,2.190000,2.190000,0.960000,2.580000,4.320000,6.650000,0.410000,1.100000,1.100000,1.230000,3.420000,4.250000,6.730000,7.860000,2.190000,0.270000,-,0.270000,0.820000,3.010000,-,-
2010,-,2.170000,1.460000,1.430000,0.820000,1.760000,2.950000,4.990000,0.410000,0.680000,0.960000,1.230000,1.780000,2.190000,3.840000,4.210000,0.270000,0.550000,-,0.270000,0.550000,3.020000,-,-
2011,-,1.380000,1.100000,0.880000,0.140000,0.740000,1.170000,3.630000,-,0.140000,-,0.690000,1.650000,1.100000,1.640000,4.300000,0.270000,-,-,-,0.270000,2.190000,-,-
2012,0.960000,0.950000,0.680000,0.930000,0.140000,0.710000,0.680000,2.690000,-,0.280000,-,0.410000,0.960000,0.820000,1.500000,2.740000,0.270000,-,-,-,-,0.270000,2.190000,-
2013,1.530000,1.460000,0.430000,0.490000,0.270000,0.980000,3.090000,3.670000,-,0.550000,-,0.410000,1.230000,2.190000,4.120000,3.970000,0.270000,-,-,-,-,1.670000,4.660000,1.920000
2014,1.320000,1.300000,0.910000,0.710000,0.210000,0.380000,1.990000,3.500000,-,0.410000,0.140000,0.410000,0.960000,1.510000,2.190000,4.200000,-,-,-,-,-,1.370000,2.190000,1.100000
