年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,1810231.000000,1803191.000000,214883.000000,243462.000000,123081.000000,159224.000000,163950.000000,195763.000000,44540.000000,39862.000000,57585.000000,114843.000000,54252.000000,80536.000000,64988.000000,85736.000000,26823.000000,37040.000000,12205.000000,32279.000000,30126.000000,22013.000000,6316.000000,724.000000
1999,1865472.000000,1858064.000000,221465.000000,249213.000000,126353.000000,164382.000000,169812.000000,202535.000000,45967.000000,41214.000000,59722.000000,119264.000000,55621.000000,83280.000000,67752.000000,88031.000000,27246.000000,37402.000000,12556.000000,33256.000000,30679.000000,22314.000000,6672.000000,736.000000
2000,1921308.000000,1913550.000000,227188.000000,255919.000000,129210.000000,169743.000000,175607.000000,209823.000000,47427.000000,42593.000000,61434.000000,123462.000000,57386.000000,86288.000000,69766.000000,90741.000000,27653.000000,37962.000000,12884.000000,34207.000000,31177.000000,23080.000000,7014.000000,744.000000
2001,1973357.000000,1965056.000000,232598.000000,261838.000000,131976.000000,174940.000000,180422.000000,216133.000000,48873.000000,44207.000000,62867.000000,127806.000000,59051.000000,89153.000000,71820.000000,93184.000000,27889.000000,38230.000000,13184.000000,35416.000000,31743.000000,23726.000000,7478.000000,823.000000
2002,2031300.000000,2022558.000000,238358.000000,270848.000000,134661.000000,181060.000000,185298.000000,223150.000000,50219.000000,46038.000000,64899.000000,132064.000000,60784.000000,92145.000000,73877.000000,95524.000000,28180.000000,38749.000000,13329.000000,36342.000000,32529.000000,24504.000000,7892.000000,850.000000
2003,2087734.000000,2078527.000000,245358.000000,277873.000000,137802.000000,186874.000000,189774.000000,230479.000000,51755.000000,47699.000000,66573.000000,135699.000000,62460.000000,94945.000000,76098.000000,97925.000000,28548.000000,39287.000000,13450.000000,37159.000000,33270.000000,25499.000000,8327.000000,880.000000
2004,2150475.000000,2140846.000000,254409.000000,286474.000000,141167.000000,193651.000000,194613.000000,238153.000000,53365.000000,49453.000000,68335.000000,140273.000000,64421.000000,97680.000000,77970.000000,100200.000000,28858.000000,39831.000000,13568.000000,38105.000000,34096.000000,26224.000000,8715.000000,914.000000
2005,2216804.000000,2206593.000000,264493.000000,295301.000000,145251.000000,200438.000000,199522.000000,246564.000000,55152.000000,51823.000000,69972.000000,144372.000000,66234.000000,100436.000000,79903.000000,102450.000000,29113.000000,40418.000000,13700.000000,39309.000000,34980.000000,27162.000000,9241.000000,970.000000
2006,2287029.000000,2276291.000000,275696.000000,306433.000000,149898.000000,207486.000000,204689.000000,255692.000000,56635.000000,53727.000000,71597.000000,148293.000000,67989.000000,102849.000000,81840.000000,105031.000000,29468.000000,40991.000000,13792.000000,40282.000000,35991.000000,27912.000000,9767.000000,971.000000
2007,2343092.000000,2331782.000000,285770.000000,314515.000000,153263.000000,213687.000000,208187.000000,263302.000000,58043.000000,55151.000000,72871.000000,151746.000000,69325.000000,104697.000000,83200.000000,106776.000000,29582.000000,41351.000000,13873.000000,41147.000000,36760.000000,28536.000000,10329.000000,981.000000
2008,2402220.000000,2390500.000000,297492.000000,322975.000000,157603.000000,219680.000000,212561.000000,271755.000000,59126.000000,56363.000000,74009.000000,154859.000000,70294.000000,106562.000000,84243.000000,108515.000000,29988.000000,41862.000000,13911.000000,41899.000000,37672.000000,29131.000000,10759.000000,961.000000
2009,2457648.000000,2445353.000000,311354.000000,328416.000000,161945.000000,225766.000000,216343.000000,280093.000000,60050.000000,57605.000000,74853.000000,157213.000000,71073.000000,107765.000000,85218.000000,110250.000000,30174.000000,42304.000000,14077.000000,42543.000000,38571.000000,29740.000000,11337.000000,958.000000
2010,2487893.000000,2475284.000000,322333.000000,331906.000000,165016.000000,230027.000000,217384.000000,285440.000000,60314.000000,57219.000000,75158.000000,158009.000000,71366.000000,107961.000000,85036.000000,110307.000000,30106.000000,42418.000000,14035.000000,42346.000000,38995.000000,29908.000000,11671.000000,938.000000
2011,2528249.000000,2514890.000000,334479.000000,338199.000000,168570.000000,235152.000000,218693.000000,291452.000000,60666.000000,57355.000000,75473.000000,159154.000000,71845.000000,109014.000000,84934.000000,110539.000000,30054.000000,42726.000000,14083.000000,42511.000000,39657.000000,30334.000000,12383.000000,976.000000
2012,2600152.000000,2586190.000000,353396.000000,348656.000000,174266.000000,243197.000000,222930.000000,301960.000000,61137.000000,57941.000000,76362.000000,162143.000000,72541.000000,110164.000000,85612.000000,112453.000000,30470.000000,43365.000000,14110.000000,43558.000000,40768.000000,31161.000000,12908.000000,1054.000000
2013,2694406.000000,2679718.000000,374883.000000,362605.000000,181860.000000,253616.000000,229827.000000,316234.000000,62074.000000,58844.000000,77402.000000,166051.000000,73941.000000,111629.000000,86959.000000,115371.000000,30826.000000,44117.000000,14367.000000,44942.000000,42032.000000,32138.000000,13554.000000,1134.000000
2014,2808690.000000,2793214.000000,400545.000000,380527.000000,191590.000000,266370.000000,237732.000000,332089.000000,63438.000000,60322.000000,78805.000000,170602.000000,75641.000000,113535.000000,88395.000000,118340.000000,31477.000000,45216.000000,14715.000000,46818.000000,43721.000000,33336.000000,14292.000000,1184.000000
