年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,-,3.770000,3.850000,3.610000,3.980000,3.860000,3.700000,3.680000,4.020000,4.180000,4.190000,4.240000,3.860000,3.380000,3.300000,3.780000,3.270000,3.370000,3.090000,3.660000,3.750000,3.500000,3.750000,-
1999,-,3.630000,3.720000,3.590000,3.770000,3.690000,3.400000,3.590000,3.550000,4.140000,3.810000,3.910000,3.770000,3.490000,3.520000,3.340000,3.400000,3.400000,3.160000,3.580000,3.870000,3.230000,3.700000,-
2000,-,3.620000,3.510000,3.660000,3.880000,3.730000,3.570000,3.480000,3.630000,4.130000,3.920000,4.040000,3.710000,3.130000,3.530000,3.450000,3.160000,3.280000,3.050000,3.440000,3.810000,3.460000,3.670000,3.790000
2001,-,3.580000,3.660000,3.590000,3.840000,3.700000,3.470000,3.430000,3.560000,3.760000,3.980000,3.800000,3.550000,3.260000,3.490000,3.370000,3.110000,3.280000,2.940000,3.500000,3.620000,3.470000,3.630000,3.570000
2002,-,3.650000,3.680000,3.450000,3.900000,3.780000,3.600000,3.510000,3.500000,4.180000,3.860000,4.170000,3.720000,3.430000,3.540000,3.460000,3.260000,3.430000,2.970000,3.530000,3.690000,3.560000,3.680000,3.680000
2003,-,3.530000,3.530000,3.370000,3.860000,3.600000,3.440000,3.380000,3.700000,3.990000,3.900000,3.950000,3.550000,3.360000,3.410000,3.290000,2.880000,3.310000,3.100000,3.440000,3.580000,3.500000,4.010000,3.600000
2004,-,3.500000,3.550000,3.220000,3.830000,3.660000,3.550000,3.370000,3.510000,4.060000,3.610000,3.890000,3.350000,3.510000,3.420000,3.200000,3.110000,3.020000,3.140000,3.430000,3.710000,3.100000,3.370000,3.480000
2005,-,3.420000,3.510000,3.150000,3.730000,3.570000,3.230000,3.320000,3.430000,4.090000,3.690000,3.730000,3.630000,3.090000,3.200000,3.330000,2.850000,2.900000,2.960000,3.530000,3.780000,3.290000,3.160000,3.480000
2006,-,3.410000,3.280000,3.340000,3.700000,3.580000,3.400000,3.270000,3.370000,3.920000,3.490000,3.800000,3.530000,3.330000,3.320000,3.360000,2.910000,2.830000,2.950000,3.220000,3.510000,3.260000,3.550000,3.400000
2007,-,3.380000,3.480000,3.310000,3.550000,3.560000,3.330000,3.220000,3.310000,3.750000,3.520000,3.640000,3.570000,3.020000,3.120000,3.180000,2.880000,2.930000,2.990000,3.230000,3.480000,3.040000,3.660000,3.460000
2008,-,3.350000,3.410000,3.290000,3.530000,3.520000,3.320000,3.290000,3.280000,3.740000,3.440000,3.680000,3.330000,2.960000,2.870000,3.140000,2.990000,3.060000,3.000000,3.120000,3.590000,2.990000,3.710000,3.400000
2009,-,3.340000,3.480000,3.220000,3.500000,3.420000,3.280000,3.270000,3.110000,3.680000,3.540000,3.560000,3.540000,2.970000,2.890000,3.230000,2.940000,2.940000,2.950000,3.250000,3.510000,2.840000,3.290000,3.370000
2010,-,3.250000,3.270000,3.230000,3.360000,3.410000,3.160000,3.120000,3.210000,3.720000,3.420000,3.490000,3.420000,3.010000,3.040000,3.160000,2.550000,2.950000,2.880000,3.150000,3.530000,2.790000,3.490000,3.280000
2011,-,3.290000,3.320000,3.280000,3.520000,3.450000,3.190000,3.160000,3.170000,3.600000,3.570000,3.540000,3.400000,2.990000,2.910000,3.010000,2.720000,2.800000,2.860000,3.180000,3.450000,3.130000,3.260000,3.060000
2012,-,3.230000,3.280000,3.210000,3.500000,3.270000,3.180000,3.150000,3.290000,3.580000,3.370000,3.330000,3.320000,2.940000,2.820000,3.120000,2.710000,2.750000,2.800000,2.920000,3.290000,3.040000,3.230000,2.930000
2013,-,3.210000,3.270000,3.130000,3.560000,3.290000,3.180000,3.100000,3.050000,3.420000,3.240000,3.350000,3.070000,2.870000,3.070000,3.110000,2.540000,2.910000,2.820000,2.900000,3.390000,3.290000,3.200000,3.060000
2014,-,3.150000,3.250000,3.130000,3.460000,3.150000,3.120000,3.050000,3.170000,3.490000,3.390000,3.310000,3.030000,2.850000,2.770000,2.840000,2.580000,2.640000,2.630000,2.800000,3.360000,2.970000,3.020000,2.840000
