年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,657855.000000,655880.000000,78485.000000,53269.000000,49986.000000,80351.000000,56510.000000,70786.000000,14354.000000,14668.000000,19624.000000,51099.000000,23301.000000,31777.000000,25190.000000,35372.000000,10980.000000,14498.000000,2377.000000,5718.000000,9882.000000,7653.000000,1682.000000,293.000000
1999,627034.000000,625275.000000,73955.000000,49230.000000,48268.000000,78323.000000,55360.000000,63290.000000,14431.000000,14000.000000,19676.000000,48143.000000,21963.000000,31836.000000,25105.000000,32789.000000,10240.000000,13900.000000,2140.000000,5485.000000,9530.000000,7611.000000,1595.000000,164.000000
2000,652963.000000,651081.000000,77633.000000,50195.000000,49848.000000,84745.000000,55691.000000,67028.000000,14734.000000,14502.000000,20250.000000,52333.000000,24291.000000,30976.000000,24788.000000,33437.000000,10574.000000,14412.000000,2339.000000,5687.000000,9978.000000,7640.000000,1705.000000,177.000000
2001,675533.000000,673842.000000,79320.000000,50508.000000,51277.000000,88074.000000,56979.000000,70426.000000,15046.000000,14841.000000,20644.000000,55652.000000,26018.000000,32328.000000,26020.000000,35166.000000,10889.000000,14559.000000,2535.000000,5794.000000,10079.000000,7687.000000,1474.000000,217.000000
2002,700978.000000,699175.000000,81449.000000,50647.000000,52091.000000,92541.000000,59852.000000,72438.000000,15660.000000,15180.000000,20932.000000,58705.000000,27667.000000,33929.000000,27599.000000,37051.000000,11407.000000,15284.000000,2615.000000,6085.000000,10007.000000,8036.000000,1586.000000,217.000000
2003,728624.000000,726796.000000,83005.000000,52062.000000,53901.000000,96773.000000,62548.000000,76335.000000,16113.000000,15824.000000,21190.000000,61708.000000,28994.000000,35441.000000,28770.000000,38973.000000,11899.000000,15592.000000,2734.000000,6251.000000,10297.000000,8386.000000,1579.000000,249.000000
2004,758809.000000,756774.000000,84181.000000,53339.000000,56998.000000,101133.000000,66230.000000,80503.000000,16564.000000,16588.000000,21878.000000,64189.000000,30057.000000,36763.000000,29921.000000,41196.000000,12573.000000,15960.000000,2795.000000,6272.000000,10828.000000,8806.000000,1751.000000,284.000000
2005,789222.000000,787072.000000,87427.000000,55028.000000,59736.000000,104843.000000,69449.000000,84705.000000,17240.000000,17250.000000,22536.000000,66328.000000,30889.000000,38212.000000,31139.000000,42999.000000,13151.000000,16627.000000,2860.000000,6460.000000,11097.000000,9096.000000,1863.000000,287.000000
2006,805590.000000,803330.000000,88023.000000,56657.000000,61265.000000,106491.000000,71437.000000,87371.000000,17750.000000,17670.000000,22779.000000,67474.000000,31345.000000,39116.000000,31732.000000,43984.000000,13367.000000,16875.000000,2917.000000,6511.000000,11241.000000,9325.000000,1968.000000,292.000000
2007,811646.000000,809285.000000,87525.000000,57805.000000,61554.000000,107523.000000,72602.000000,88454.000000,17851.000000,17873.000000,22973.000000,67848.000000,31253.000000,39565.000000,32186.000000,44092.000000,13425.000000,16939.000000,2965.000000,6330.000000,11318.000000,9204.000000,2061.000000,300.000000
2008,812440.000000,809955.000000,87673.000000,58019.000000,61453.000000,107012.000000,72943.000000,88956.000000,17873.000000,17954.000000,23122.000000,67842.000000,31202.000000,39780.000000,32413.000000,43986.000000,13497.000000,16856.000000,2967.000000,6171.000000,11066.000000,9170.000000,2183.000000,302.000000
2009,827955.000000,825288.000000,87864.000000,64303.000000,61678.000000,107963.000000,74226.000000,90940.000000,18103.000000,18189.000000,23340.000000,68585.000000,31596.000000,40384.000000,32952.000000,44685.000000,13665.000000,16970.000000,3014.000000,6160.000000,11227.000000,9444.000000,2366.000000,301.000000
2010,832466.000000,829748.000000,89264.000000,58478.000000,62548.000000,109448.000000,75398.000000,91873.000000,18270.000000,18381.000000,23667.000000,69127.000000,31908.000000,41292.000000,33451.000000,45663.000000,13948.000000,17242.000000,3091.000000,6154.000000,11153.000000,9392.000000,2439.000000,279.000000
2011,848732.000000,845882.000000,91026.000000,59623.000000,63627.000000,111476.000000,77220.000000,94027.000000,18658.000000,18718.000000,24090.000000,70123.000000,32382.000000,42263.000000,34054.000000,46586.000000,14334.000000,17533.000000,3194.000000,6143.000000,11316.000000,9489.000000,2578.000000,272.000000
2012,862230.000000,859272.000000,91595.000000,59877.000000,64820.000000,113215.000000,78807.000000,95865.000000,19008.000000,19000.000000,24316.000000,71119.000000,32959.000000,43557.000000,34618.000000,47721.000000,14669.000000,17722.000000,3209.000000,6250.000000,11351.000000,9594.000000,2713.000000,245.000000
2013,875544.000000,872367.000000,93261.000000,60287.000000,66096.000000,114705.000000,80363.000000,97175.000000,19353.000000,19334.000000,24753.000000,72004.000000,33415.000000,44334.000000,35168.000000,48629.000000,14894.000000,17990.000000,3273.000000,6298.000000,11405.000000,9630.000000,2908.000000,269.000000
2014,890703.000000,887381.000000,94576.000000,61882.000000,67142.000000,116048.000000,81820.000000,98811.000000,19720.000000,19733.000000,25238.000000,72960.000000,34003.000000,45269.000000,35876.000000,49551.000000,15199.000000,18411.000000,3410.000000,6404.000000,11567.000000,9761.000000,3033.000000,289.000000
