年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,24.000000,24.000000,7.000000,3.000000,1.000000,4.000000,1.000000,4.000000,-,1.000000,1.000000,-,1.000000,-,-,-,-,1.000000,-,-,-,-,-,-
1999,88.000000,88.000000,4.000000,2.000000,1.000000,3.000000,-,5.000000,-,1.000000,1.000000,1.000000,3.000000,-,1.000000,-,1.000000,-,-,-,-,1.000000,-,-
2000,24.000000,24.000000,3.000000,-,5.000000,2.000000,2.000000,3.000000,-,1.000000,-,2.000000,1.000000,2.000000,-,2.000000,-,1.000000,-,-,-,-,-,-
2001,18.000000,18.000000,5.000000,3.000000,-,4.000000,-,1.000000,2.000000,-,1.000000,1.000000,-,-,-,-,1.000000,-,-,-,-,-,-,-
2002,19.000000,19.000000,4.000000,-,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,-,-,-,-,-,-
2003,15.000000,15.000000,5.000000,3.000000,2.000000,2.000000,-,-,-,-,-,-,-,-,-,1.000000,1.000000,-,-,1.000000,-,-,-,-
2004,12.000000,12.000000,3.000000,-,1.000000,1.000000,1.000000,1.000000,1.000000,-,-,-,-,-,-,1.000000,-,1.000000,-,-,-,2.000000,-,-
2005,15.000000,15.000000,1.000000,1.000000,-,2.000000,1.000000,2.000000,-,1.000000,1.000000,-,2.000000,1.000000,-,2.000000,-,-,-,-,1.000000,-,-,-
2006,15.000000,15.000000,2.000000,1.000000,2.000000,-,2.000000,1.000000,-,1.000000,-,3.000000,-,1.000000,-,2.000000,-,-,-,-,-,-,-,-
2007,14.000000,14.000000,1.000000,1.000000,2.000000,1.000000,1.000000,3.000000,1.000000,-,-,-,-,-,-,1.000000,-,2.000000,-,-,1.000000,-,-,-
2008,13.000000,13.000000,1.000000,1.000000,1.000000,6.000000,-,1.000000,-,2.000000,-,-,-,-,-,-,-,-,-,-,1.000000,-,-,-
2009,16.000000,16.000000,4.000000,-,2.000000,3.000000,1.000000,1.000000,-,1.000000,-,1.000000,-,1.000000,1.000000,-,-,-,-,-,1.000000,-,-,-
2010,7.000000,6.000000,2.000000,1.000000,1.000000,1.000000,-,-,1.000000,-,-,-,-,-,-,-,-,-,-,-,-,-,1.000000,-
2011,10.000000,10.000000,1.000000,-,2.000000,1.000000,1.000000,-,-,1.000000,-,2.000000,-,1.000000,-,-,-,-,-,-,1.000000,-,-,-
2012,20.000000,20.000000,3.000000,3.000000,2.000000,4.000000,1.000000,-,1.000000,-,-,3.000000,1.000000,-,1.000000,-,-,-,-,-,1.000000,-,-,-
2013,18.000000,18.000000,4.000000,2.000000,1.000000,-,1.000000,4.000000,-,-,2.000000,-,1.000000,-,1.000000,-,1.000000,-,-,-,1.000000,-,-,-
2014,14.000000,14.000000,3.000000,-,4.000000,4.000000,-,1.000000,-,-,-,2.000000,-,-,-,-,-,-,-,-,-,-,-,-
