年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,51452.000000,51214.000000,6879.000000,7034.000000,4272.000000,6130.000000,3937.000000,5917.000000,1212.000000,1050.000000,1096.000000,3232.000000,1388.000000,1619.000000,1080.000000,2146.000000,675.000000,979.000000,288.000000,901.000000,784.000000,595.000000,192.000000,46.000000
1999,50190.000000,49956.000000,6804.000000,6430.000000,4218.000000,5933.000000,3875.000000,5871.000000,1213.000000,1047.000000,1081.000000,3247.000000,1377.000000,1531.000000,1066.000000,2053.000000,653.000000,969.000000,284.000000,910.000000,820.000000,574.000000,189.000000,45.000000
2000,49394.000000,49155.000000,6892.000000,6382.000000,4136.000000,5737.000000,3781.000000,5783.000000,1153.000000,1040.000000,1065.000000,3234.000000,1390.000000,1435.000000,1077.000000,2016.000000,618.000000,966.000000,287.000000,750.000000,824.000000,589.000000,190.000000,49.000000
2001,49318.000000,49082.000000,7074.000000,6339.000000,4194.000000,5731.000000,3800.000000,5686.000000,1166.000000,1061.000000,1080.000000,3268.000000,1296.000000,1435.000000,1067.000000,1914.000000,590.000000,958.000000,285.000000,744.000000,789.000000,605.000000,188.000000,48.000000
2002,49098.000000,48872.000000,7152.000000,6274.000000,4278.000000,5712.000000,3745.000000,5446.000000,1168.000000,1092.000000,1080.000000,3268.000000,1260.000000,1415.000000,1047.000000,1929.000000,594.000000,960.000000,277.000000,767.000000,797.000000,611.000000,179.000000,47.000000
2003,48845.000000,48628.000000,7038.000000,6115.000000,4462.000000,5741.000000,3666.000000,5418.000000,1172.000000,1111.000000,1127.000000,3099.000000,1255.000000,1404.000000,1033.000000,1939.000000,595.000000,957.000000,280.000000,780.000000,833.000000,603.000000,167.000000,50.000000
2004,48285.000000,48063.000000,6912.000000,5927.000000,4557.000000,5756.000000,3546.000000,5472.000000,1167.000000,1142.000000,1133.000000,3006.000000,1244.000000,1343.000000,1006.000000,1820.000000,624.000000,930.000000,278.000000,773.000000,797.000000,630.000000,160.000000,62.000000
2005,48797.000000,48580.000000,6985.000000,5804.000000,4679.000000,5873.000000,3619.000000,5498.000000,1186.000000,1177.000000,1148.000000,3024.000000,1273.000000,1336.000000,955.000000,1859.000000,637.000000,972.000000,291.000000,791.000000,839.000000,634.000000,168.000000,49.000000
2006,49749.000000,49515.000000,6992.000000,5653.000000,4846.000000,6082.000000,3758.000000,5738.000000,1206.000000,1214.000000,1144.000000,3106.000000,1316.000000,1339.000000,965.000000,1912.000000,652.000000,971.000000,301.000000,793.000000,855.000000,672.000000,176.000000,58.000000
2007,51327.000000,51106.000000,7261.000000,5627.000000,5106.000000,6325.000000,3865.000000,5904.000000,1274.000000,1271.000000,1215.000000,3102.000000,1402.000000,1441.000000,962.000000,1965.000000,657.000000,1002.000000,297.000000,817.000000,909.000000,704.000000,172.000000,49.000000
2008,51777.000000,51553.000000,7256.000000,5590.000000,5174.000000,6448.000000,3827.000000,5967.000000,1297.000000,1299.000000,1246.000000,3065.000000,1426.000000,1481.000000,1011.000000,1986.000000,671.000000,1003.000000,286.000000,833.000000,952.000000,723.000000,175.000000,49.000000
2009,51899.000000,51666.000000,7075.000000,5579.000000,5239.000000,6406.000000,3814.000000,5991.000000,1294.000000,1336.000000,1267.000000,3105.000000,1436.000000,1517.000000,1041.000000,1993.000000,689.000000,1003.000000,291.000000,840.000000,990.000000,745.000000,184.000000,49.000000
2010,51965.000000,51736.000000,7081.000000,5589.000000,5307.000000,6525.000000,3832.000000,5988.000000,1311.000000,1353.000000,1288.000000,2989.000000,1412.000000,1546.000000,1060.000000,1868.000000,710.000000,982.000000,293.000000,827.000000,1008.000000,767.000000,178.000000,51.000000
2011,51200.000000,50977.000000,6915.000000,5538.000000,5421.000000,6433.000000,3731.000000,5852.000000,1273.000000,1355.000000,1271.000000,2896.000000,1382.000000,1526.000000,1050.000000,1788.000000,687.000000,969.000000,291.000000,809.000000,1014.000000,776.000000,171.000000,52.000000
2012,51872.000000,51636.000000,6876.000000,5626.000000,5463.000000,6431.000000,3833.000000,6121.000000,1293.000000,1392.000000,1312.000000,2898.000000,1400.000000,1556.000000,1055.000000,1791.000000,713.000000,979.000000,303.000000,768.000000,1042.000000,784.000000,182.000000,54.000000
2013,52451.000000,52196.000000,6803.000000,5586.000000,5606.000000,6516.000000,3880.000000,6260.000000,1317.000000,1474.000000,1291.000000,2835.000000,1449.000000,1637.000000,1079.000000,1822.000000,732.000000,983.000000,322.000000,760.000000,1054.000000,790.000000,197.000000,58.000000
2014,52135.000000,51880.000000,6768.000000,5488.000000,5634.000000,6393.000000,3873.000000,6221.000000,1305.000000,1479.000000,1314.000000,2830.000000,1444.000000,1638.000000,1110.000000,1772.000000,719.000000,977.000000,314.000000,756.000000,1061.000000,784.000000,198.000000,57.000000
