年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,-,2017.000000,-,-,64.000000,-,67.000000,59.000000,738.000000,-,-,838.000000,144.000000,-,105.000000,-,-,2.000000,-,-,-,-,-,-
1999,-,2291.000000,-,-,66.000000,-,66.000000,592.000000,466.000000,-,-,826.000000,171.000000,-,98.000000,-,-,6.000000,-,-,-,-,-,-
2000,-,1469.000000,4.000000,-,83.000000,-,66.000000,234.000000,298.000000,-,-,503.000000,177.000000,-,101.000000,-,-,3.000000,-,-,-,-,-,-
2001,615.000000,615.000000,1.000000,-,78.000000,-,66.000000,20.000000,182.000000,-,-,-,167.000000,-,98.000000,-,-,3.000000,-,-,-,-,-,-
2002,2538.000000,2538.000000,2.000000,-,87.000000,-,66.000000,84.000000,87.000000,-,-,349.000000,1761.000000,-,99.000000,-,-,3.000000,-,-,-,-,-,-
2003,4216.000000,4216.000000,1.000000,-,94.000000,4.000000,671.000000,22.000000,93.000000,-,233.000000,522.000000,2462.000000,-,111.000000,-,-,3.000000,-,-,-,-,-,-
2004,4038.000000,4038.000000,2.000000,-,77.000000,-,315.000000,-,100.000000,-,-,646.000000,2753.000000,-,110.000000,-,-,3.000000,32.000000,-,-,-,-,-
2005,2287.000000,2287.000000,2.000000,-,71.000000,-,317.000000,18.000000,150.000000,-,-,591.000000,968.000000,-,107.000000,-,28.000000,3.000000,32.000000,-,-,-,-,-
2006,2461.000000,2461.000000,1.000000,-,72.000000,-,345.000000,39.000000,100.000000,-,-,365.000000,1396.000000,-,80.000000,-,28.000000,3.000000,32.000000,-,-,-,-,-
2007,3664.000000,3664.000000,1.000000,-,118.000000,66.000000,347.000000,38.000000,-,-,-,247.000000,2734.000000,-,58.000000,-,20.000000,3.000000,32.000000,-,-,-,-,-
2008,3683.000000,3683.000000,-,-,125.000000,-,325.000000,77.000000,-,-,-,302.000000,2734.000000,-,68.000000,-,20.000000,-,32.000000,-,-,-,-,-
2009,4170.000000,4170.000000,-,-,132.000000,-,325.000000,64.000000,-,-,-,265.000000,3279.000000,-,73.000000,-,-,-,32.000000,-,-,-,-,-
2010,4291.000000,4291.000000,-,-,176.000000,-,328.000000,37.000000,50.000000,-,-,86.000000,3529.000000,-,75.000000,-,-,-,10.000000,-,-,-,-,-
2011,5520.000000,5520.000000,-,-,-,1.000000,423.000000,41.000000,100.000000,1203.000000,-,90.000000,3623.000000,-,39.000000,-,-,-,-,-,-,-,-,-
2012,5206.000000,5206.000000,-,-,11.000000,-,311.000000,47.000000,125.000000,995.000000,-,107.000000,3570.000000,-,40.000000,-,-,-,-,-,-,-,-,-
2013,4308.000000,4308.000000,-,-,84.000000,5.000000,293.000000,39.000000,170.000000,34.000000,-,88.000000,3570.000000,-,23.000000,2.000000,-,-,-,-,-,-,-,-
2014,4357.000000,4357.000000,2.000000,-,85.000000,-,398.000000,39.000000,170.000000,34.000000,-,96.000000,3510.000000,-,23.000000,-,-,-,-,-,-,-,-,-
