年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,77.805692,90.016440,96.073648,99.460000,92.332391,88.469783,98.174581,93.806291,86.462340,69.160942,67.341004,89.310371,79.426205,95.187952,88.376319,40.889472,75.856316,78.914529,92.486279,98.664549,96.466457,98.981562,-,-
1999,78.183589,90.315110,96.331272,99.480000,93.659640,88.162615,98.224080,93.785148,87.673654,70.175463,68.942344,90.497840,77.446612,95.188552,88.385034,41.551350,75.957321,79.902779,92.632537,98.719110,96.779461,99.004560,-,-
2000,90.496664,90.480620,96.518649,99.479080,93.892649,88.201039,98.222258,93.824128,87.972553,71.772042,69.803807,90.589845,77.291302,95.191883,88.419274,41.690741,75.970601,80.448774,92.815321,98.381155,97.051344,99.031869,96.600535,94.638348
2001,90.544489,90.533255,96.681783,99.476574,92.458151,88.772100,98.404160,94.024562,88.206716,71.701098,70.288064,91.072410,77.305294,94.984009,88.414261,41.670772,76.040014,80.458120,91.889929,98.510101,96.805752,99.047736,93.927104,97.130268
2002,90.803683,90.793227,96.691919,99.564549,93.014739,89.577974,98.660064,95.762468,88.490370,71.861297,70.907830,90.961716,77.745653,94.957034,88.507345,42.074846,75.692825,80.322813,92.555654,98.968195,96.357680,99.066467,93.893065,96.816159
2003,90.925907,90.916633,96.870149,99.568961,92.687732,90.075394,98.663307,95.876991,88.585212,72.490186,72.289861,90.708143,78.181411,93.717362,87.982370,42.669279,75.703132,81.133204,92.136841,99.222164,97.200030,98.977722,93.535903,96.581876
2004,96.925136,91.293768,96.925136,99.583141,93.196275,90.716516,98.677093,96.263169,89.176397,73.387038,73.243579,91.178892,78.589484,94.150972,88.458746,43.662457,76.367978,81.628187,92.366678,99.227195,97.927122,99.438487,93.943155,96.377818
2005,91.625169,91.614443,97.090543,99.582170,93.686274,91.154032,98.687826,96.561339,90.155681,76.619138,73.905069,91.580574,78.695120,93.786426,88.988173,44.021151,77.165684,82.219592,92.559115,99.282408,97.760128,99.463013,94.325686,96.810053
2006,91.874851,91.864236,97.161925,99.599619,94.646605,91.626221,98.695118,96.514554,91.151021,76.681389,74.596508,91.948725,78.922469,93.537317,89.068343,44.280976,77.615413,82.548950,93.004304,99.306766,97.647413,99.508378,94.413722,96.750460
2007,92.043217,92.031930,97.208621,99.599166,95.149532,91.938028,98.762571,96.506262,91.324463,77.822238,75.223640,92.300704,79.183163,93.404872,89.021756,43.668858,77.903792,82.688711,93.051196,99.340671,98.212939,99.579603,94.496425,97.878544
2008,92.200992,92.189770,97.248528,99.620957,95.107179,92.084745,98.784975,96.583636,91.602987,78.756858,75.332666,92.315309,78.842809,93.567960,88.934833,45.130860,78.380325,82.925201,93.079907,99.364747,98.822807,99.662519,94.486224,98.780113
2009,92.208033,92.195970,97.289096,99.618705,94.671924,92.136844,98.777758,95.121634,92.108313,79.305397,75.427953,92.313864,78.529984,93.602335,88.989549,44.978247,78.401442,82.968583,93.120258,99.306244,98.840828,99.689624,94.487383,98.649057
2010,92.333030,92.321320,97.339640,99.688480,94.687622,92.236009,98.846511,95.224597,92.748531,79.761410,76.042484,92.351406,78.422613,93.683577,89.020852,44.913790,78.610414,83.229586,93.145752,99.320289,98.837590,99.698227,94.475371,98.511665
2011,92.545556,92.534223,97.400197,99.692263,94.833669,92.826999,98.877334,95.306996,93.205042,80.359168,77.060373,92.413658,78.256221,93.713598,89.211662,45.175697,78.929870,83.649113,93.197608,99.329871,98.857046,99.738515,94.484179,98.535523
2012,92.735058,92.723963,97.477601,99.741212,95.062411,93.118236,98.908296,95.408864,93.533728,81.040777,77.361448,92.619635,77.850080,93.900345,89.454830,45.785558,79.249686,83.977147,93.217527,99.338995,98.912887,99.758867,94.489484,97.939876
2013,92.933002,92.923886,97.482913,99.742492,95.107002,93.495224,98.952532,95.484836,93.956018,81.560682,78.397465,92.878312,77.954147,94.053196,89.579747,46.885201,79.357355,84.297852,93.262948,99.353718,98.927145,99.815780,94.483610,94.960954
2014,93.139067,93.130215,97.572387,99.764868,95.177105,94.022689,98.996754,95.610963,94.118493,82.341759,79.099751,93.115076,78.134801,94.089793,89.726230,47.697003,78.927251,84.288765,93.312565,99.362330,98.930989,99.835353,94.499816,95.730050
