年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,634162.000000,633651.000000,110576.000000,94413.000000,47983.000000,66131.000000,51023.000000,89413.000000,11468.000000,9926.000000,11671.000000,20471.000000,13337.000000,13061.000000,11376.000000,24936.000000,9353.000000,14553.000000,1925.000000,14753.000000,9797.000000,7485.000000,404.000000,107.000000
1999,689440.000000,688876.000000,121309.000000,99021.000000,53444.000000,72126.000000,55557.000000,96703.000000,12584.000000,10918.000000,12835.000000,22590.000000,14487.000000,14432.000000,12452.000000,27423.000000,10059.000000,15826.000000,2107.000000,16134.000000,10817.000000,8052.000000,456.000000,108.000000
2000,744394.000000,743681.000000,132506.000000,103699.000000,58900.000000,78466.000000,60083.000000,103716.000000,13553.000000,11959.000000,14053.000000,24677.000000,15453.000000,15920.000000,13541.000000,29652.000000,10741.000000,16796.000000,2261.000000,17345.000000,11741.000000,8619.000000,589.000000,124.000000
2001,803276.000000,802163.000000,143565.000000,108477.000000,64709.000000,85276.000000,64650.000000,111247.000000,14867.000000,13276.000000,15334.000000,27067.000000,16813.000000,17459.000000,14678.000000,32176.000000,11537.000000,17768.000000,2534.000000,18663.000000,12765.000000,9302.000000,826.000000,287.000000
2002,865989.000000,864655.000000,154943.000000,114809.000000,70862.000000,92259.000000,69359.000000,119635.000000,16036.000000,14722.000000,16825.000000,29451.000000,18179.000000,19265.000000,16019.000000,34448.000000,12281.000000,18721.000000,2805.000000,20093.000000,13882.000000,10061.000000,1045.000000,289.000000
2003,929196.000000,927589.000000,167073.000000,119486.000000,76865.000000,100063.000000,74466.000000,127671.000000,17125.000000,16054.000000,18313.000000,32252.000000,19709.000000,20986.000000,17403.000000,37023.000000,13002.000000,19734.000000,3068.000000,21370.000000,15067.000000,10859.000000,1310.000000,297.000000
2004,1001407.000000,999338.000000,180856.000000,125270.000000,84312.000000,108000.000000,80194.000000,137156.000000,18457.000000,17710.000000,19980.000000,35056.000000,21349.000000,22850.000000,19054.000000,40020.000000,13757.000000,21292.000000,3321.000000,22754.000000,16306.000000,11644.000000,1695.000000,374.000000
2005,1073257.000000,1070454.000000,193829.000000,130678.000000,91910.000000,116115.000000,85788.000000,146200.000000,19892.000000,19281.000000,21655.000000,38106.000000,22896.000000,25013.000000,20814.000000,43059.000000,14622.000000,22634.000000,3702.000000,24139.000000,17378.000000,12743.000000,2285.000000,518.000000
2006,1147975.000000,1144463.000000,207512.000000,136919.000000,100112.000000,124643.000000,91424.000000,155782.000000,21321.000000,21209.000000,23447.000000,41249.000000,24547.000000,27067.000000,22635.000000,45780.000000,15318.000000,23921.000000,4002.000000,25413.000000,18440.000000,13722.000000,3018.000000,494.000000
2007,1211868.000000,1207769.000000,219982.000000,141141.000000,107289.000000,132123.000000,96324.000000,163654.000000,22522.000000,22752.000000,24996.000000,44050.000000,26068.000000,29034.000000,24023.000000,48298.000000,15972.000000,24925.000000,4345.000000,26566.000000,19382.000000,14323.000000,3576.000000,523.000000
2008,1268316.000000,1264003.000000,231046.000000,144323.000000,113268.000000,138473.000000,100958.000000,171333.000000,23706.000000,24031.000000,26395.000000,46636.000000,27179.000000,30783.000000,25357.000000,50495.000000,16542.000000,25916.000000,4625.000000,27545.000000,20378.000000,15014.000000,3784.000000,529.000000
2009,1330451.000000,1325573.000000,243046.000000,147851.000000,119562.000000,145065.000000,105839.000000,179388.000000,24980.000000,25490.000000,28119.000000,49328.000000,28630.000000,32757.000000,26739.000000,53276.000000,17355.000000,26988.000000,5103.000000,28674.000000,21575.000000,15808.000000,4348.000000,530.000000
2010,1390544.000000,1385360.000000,254957.000000,152012.000000,126761.000000,152034.000000,110396.000000,187252.000000,26173.000000,26757.000000,29445.000000,51755.000000,29744.000000,34482.000000,28389.000000,55293.000000,17918.000000,27927.000000,5365.000000,29755.000000,22511.000000,16434.000000,4632.000000,552.000000
2011,1442951.000000,1437262.000000,265354.000000,155442.000000,132297.000000,157880.000000,114795.000000,194368.000000,27289.000000,27924.000000,30661.000000,53943.000000,30963.000000,36114.000000,29578.000000,57144.000000,18386.000000,28603.000000,5605.000000,30602.000000,23238.000000,17076.000000,5107.000000,582.000000
2012,1496101.000000,1489523.000000,275625.000000,158760.000000,137921.000000,164227.000000,119205.000000,201312.000000,28246.000000,29313.000000,31883.000000,56188.000000,31891.000000,37652.000000,30847.000000,59013.000000,18748.000000,29263.000000,5975.000000,31483.000000,24246.000000,17725.000000,5873.000000,705.000000
2013,1543498.000000,1536088.000000,284198.000000,161546.000000,142906.000000,169540.000000,123061.000000,207181.000000,29189.000000,30579.000000,33095.000000,58414.000000,32885.000000,39267.000000,32010.000000,60751.000000,19349.000000,30001.000000,6458.000000,32305.000000,25081.000000,18272.000000,6591.000000,819.000000
2014,1587914.000000,1579556.000000,291506.000000,164697.000000,147523.000000,175193.000000,126271.000000,212105.000000,30163.000000,31928.000000,34232.000000,60562.000000,33940.000000,40725.000000,33132.000000,62420.000000,19976.000000,30849.000000,6786.000000,33028.000000,25807.000000,18713.000000,7479.000000,879.000000
