年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,-,0.200000,0.800000,-,-,0.200000,0.100000,0.200000,0.200000,-,0.200000,0.200000,-,-,0.700000,-,-,-,-,-,0.700000,-,-,-
1999,-,0.300000,0.300000,0.500000,-,-,0.200000,0.900000,-,1.000000,0.200000,-,-,-,0.300000,0.800000,0.200000,0.900000,-,-,-,-,-,-
2000,-,0.200000,0.500000,0.500000,0.600000,0.000000,0.200000,0.300000,0.500000,-,-,-,-,0.200000,-,1.000000,-,-,-,-,0.600000,-,-,-
2001,-,0.100000,-,-,0.300000,-,-,0.100000,-,-,-,0.200000,-,-,-,-,0.700000,0.400000,-,-,0.100000,-,-,-
2002,-,0.100000,0.200000,0.500000,-,-,0.300000,0.100000,-,-,-,-,-,-,0.400000,-,-,-,-,-,-,-,-,2.100000
2003,-,0.100000,-,0.400000,-,0.300000,0.100000,0.100000,0.200000,-,-,0.100000,-,-,-,-,-,-,-,-,3.600000,-,-,1.500000
2004,-,0.100000,-,-,-,-,0.100000,0.100000,0.600000,-,-,-,-,-,-,-,0.500000,-,-,-,1.000000,-,-,-
2005,-,0.400000,0.300000,1.000000,-,-,0.500000,0.100000,0.800000,-,1.300000,-,-,-,0.200000,0.200000,0.900000,1.800000,6.900000,5.300000,2.200000,-,-,-
2006,-,0.300000,1.200000,-,1.300000,0.200000,0.000000,0.100000,1.300000,-,-,0.200000,-,-,0.300000,0.400000,-,-,-,2.100000,0.900000,-,-,-
2007,-,0.200000,1.200000,-,0.200000,-,0.000000,0.100000,0.500000,-,-,0.300000,0.200000,-,0.200000,-,-,0.200000,-,-,-,-,-,-
2008,-,0.200000,0.700000,0.100000,-,0.100000,0.100000,0.400000,0.600000,1.100000,-,-,-,-,-,-,-,0.300000,-,-,0.600000,-,-,1.100000
2009,-,0.100000,0.100000,0.100000,-,0.000000,0.300000,0.100000,-,-,0.600000,0.100000,-,-,-,-,-,0.800000,-,-,1.500000,-,-,-
2010,-,0.200000,-,0.700000,-,0.200000,0.400000,-,-,0.700000,0.100000,0.200000,-,-,-,-,0.400000,-,-,1.400000,0.900000,-,-,-
2011,-,0.200000,-,0.200000,-,-,0.100000,0.200000,1.200000,0.800000,-,0.100000,-,-,-,-,-,0.900000,-,1.500000,0.700000,-,-,-
2012,-,0.200000,0.300000,-,0.200000,-,0.500000,0.200000,-,-,0.300000,0.200000,-,-,-,-,0.300000,-,-,1.900000,0.200000,-,-,-
2013,-,0.100000,0.000000,0.100000,0.100000,0.200000,0.200000,0.200000,-,-,0.300000,0.300000,-,-,0.100000,-,0.100000,-,-,-,0.900000,0.500000,-,-
2014,-,0.100000,0.200000,-,0.400000,-,-,0.600000,-,-,-,-,-,-,-,-,0.200000,-,-,-,-,-,-,-
