年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,0.027629,0.027698,0.040387,0.062908,0.013120,0.022594,0.014604,0.042104,0.016689,-,0.013931,0.016968,0.013738,0.009755,-,0.017304,-,0.021626,-,0.067144,0.021810,-,-,-
1999,0.029260,0.029335,0.043770,0.037722,0.024613,0.038947,0.023074,0.021720,0.050412,0.014013,-,0.005457,0.013982,0.009307,-,0.052097,-,0.106952,-,-,0.040601,0.064746,-,-
2000,0.021617,0.021680,0.022260,0.032662,0.026164,0.022843,0.021306,0.033872,-,0.013127,-,0.005146,-,-,0.011202,0.032211,-,0.042762,-,0.019798,0.018352,0.061463,-,-
2001,0.024198,0.024277,0.025573,0.055560,0.021595,0.029608,0.015238,0.020641,0.018225,-,-,0.017667,-,-,0.039453,0.018939,-,0.047755,-,-,0.041118,0.073126,-,-
2002,0.025855,0.025944,0.013564,0.023395,0.040594,0.027785,0.049196,0.021696,0.019639,0.045627,-,0.012325,-,-,-,0.029738,0.032723,0.102041,-,0.052770,-,0.195084,-,-
2003,0.027304,0.027403,0.026250,0.025739,0.043660,0.053883,0.017803,0.023550,0.021272,-,0.032103,-,-,0.011291,0.015103,0.086919,-,-,-,0.029904,0.022119,-,-,-
2004,0.028186,0.028294,0.027083,0.036111,0.045397,0.035902,0.031035,0.012470,-,-,0.050310,0.006999,0.018671,0.051847,-,0.083502,0.040601,0.029283,-,-,-,-,-,-
2005,0.017974,0.018048,0.012628,0.019082,0.036198,0.016633,0.025846,0.012833,0.024402,-,0.037003,0.015260,-,0.013780,-,0.012495,0.041999,0.032196,-,-,0.021988,0.050352,-,-
2006,0.017118,0.017195,0.012387,0.028367,0.031242,0.004193,0.013086,0.030610,-,-,-,0.023186,-,0.028944,-,0.026082,-,0.032658,-,0.033289,-,-,-,-
2007,0.029352,0.029504,0.030822,0.027752,0.020581,0.044710,0.013123,0.034839,0.052687,0.016166,0.019019,0.016013,0.021796,0.030769,-,0.027563,0.045126,0.134816,-,0.101937,-,-,-,-
2008,0.020128,0.020237,0.015501,0.014499,0.026069,0.029602,0.013538,0.040573,0.027152,-,0.020096,0.008233,0.023370,-,-,-,0.097229,0.070822,-,-,-,0.046685,-,-
2009,0.019340,0.019458,0.028043,0.010308,0.048609,0.013274,0.021133,0.014234,-,0.016548,0.021556,-,-,0.016762,-,-,0.051546,0.038285,-,-,0.037538,0.049826,-,-
2010,0.015579,0.015688,0.018105,0.016190,0.012628,0.015355,0.017224,0.010704,-,0.019877,-,0.009449,-,0.039549,0.028694,0.019008,-,0.085434,-,-,0.021084,-,-,-
2011,0.006612,0.006655,-,0.011937,-,0.020810,0.014077,0.004670,-,-,-,0.008451,-,-,-,-,-,-,-,-,0.018625,-,-,-
2012,0.007844,0.007898,0.007344,0.006780,0.015101,0.007061,0.005633,0.004006,-,0.016119,0.016111,-,-,0.048646,-,-,-,0.035945,-,-,-,-,-,-
2013,0.006027,0.006072,0.005569,0.014976,0.005968,0.016290,-,-,-,-,-,-,-,0.019508,-,-,-,-,-,-,-,-,-,-
2014,0.003327,0.003354,0.002590,0.010336,-,0.007635,0.006483,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
