年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,-,32.980000,33.990000,32.310000,36.670000,35.680000,30.730000,35.920000,28.580000,35.220000,32.870000,29.860000,28.850000,26.420000,25.530000,32.630000,27.560000,31.810000,31.500000,36.570000,32.540000,35.170000,-,-
1999,-,33.470000,34.650000,32.540000,37.130000,36.220000,30.910000,36.420000,28.800000,36.060000,33.970000,30.320000,29.100000,27.030000,25.590000,33.330000,27.660000,32.350000,32.560000,36.970000,32.580000,35.760000,-,-
2000,-,33.530000,34.700000,32.660000,37.200000,36.250000,30.960000,36.470000,28.760000,36.130000,33.980000,30.330000,29.010000,27.000000,25.550000,33.310000,27.680000,32.280000,32.520000,37.060000,32.550000,35.890000,-,-
2001,-,33.690000,34.890000,32.970000,37.410000,36.360000,31.130000,36.590000,28.690000,36.490000,34.060000,30.420000,29.110000,27.080000,25.580000,33.390000,27.670000,32.190000,32.470000,37.210000,32.750000,36.060000,-,-
2002,-,33.820000,35.070000,32.820000,37.580000,36.460000,31.260000,36.820000,28.670000,36.780000,34.150000,30.550000,29.220000,27.230000,25.620000,33.540000,27.620000,32.180000,32.730000,37.390000,33.020000,36.300000,31.060000,-
2003,-,33.710000,34.800000,32.140000,37.630000,36.110000,31.420000,36.660000,28.940000,36.470000,34.190000,30.740000,29.470000,27.350000,26.120000,33.910000,28.300000,32.430000,32.600000,37.370000,32.460000,35.900000,31.190000,-
2004,-,33.530000,34.590000,31.300000,37.520000,35.780000,31.390000,36.460000,28.910000,36.300000,34.260000,30.710000,29.720000,27.370000,26.220000,34.100000,28.690000,32.370000,32.450000,37.380000,32.130000,35.340000,32.800000,33.790000
2005,-,33.160000,34.180000,30.010000,37.190000,35.410000,31.240000,36.090000,28.710000,36.150000,34.170000,30.630000,29.750000,27.280000,26.290000,34.100000,28.960000,32.170000,32.150000,37.180000,31.640000,34.340000,35.700000,32.920000
2006,-,32.900000,33.750000,29.080000,36.990000,35.220000,31.250000,35.850000,28.680000,35.910000,34.150000,30.630000,29.770000,27.270000,26.470000,34.100000,29.390000,32.160000,31.890000,36.850000,31.250000,33.560000,37.300000,33.400000
2007,-,32.690000,33.380000,28.280000,36.760000,34.930000,31.330000,35.620000,28.800000,35.830000,34.190000,30.730000,29.910000,27.410000,26.650000,34.190000,29.930000,32.130000,31.880000,36.500000,31.010000,32.830000,37.800000,32.460000
2008,-,32.340000,32.930000,27.270000,36.590000,34.550000,31.160000,35.150000,28.680000,35.490000,34.220000,30.640000,29.800000,27.460000,26.830000,34.100000,30.260000,32.010000,31.680000,35.980000,30.540000,32.030000,37.130000,32.560000
2009,-,32.070000,32.640000,26.420000,36.440000,34.180000,30.980000,34.780000,28.630000,35.110000,34.210000,30.580000,29.820000,27.470000,27.110000,34.110000,30.500000,31.970000,31.530000,35.720000,29.980000,31.260000,37.510000,30.710000
2010,-,31.980000,32.490000,25.680000,36.330000,34.060000,30.950000,34.750000,28.540000,35.020000,34.390000,30.690000,30.140000,27.830000,27.360000,34.490000,30.760000,32.060000,31.700000,35.470000,29.810000,30.980000,37.190000,32.020000
2011,-,31.840000,32.440000,24.790000,36.230000,33.890000,30.900000,34.630000,28.370000,35.060000,34.590000,30.790000,30.270000,28.020000,27.590000,34.510000,31.150000,32.080000,31.830000,35.130000,29.770000,30.700000,37.910000,32.590000
2012,-,31.690000,32.540000,23.680000,36.230000,33.820000,30.860000,34.420000,27.950000,35.170000,34.720000,30.790000,30.300000,28.010000,27.650000,34.380000,30.870000,32.040000,31.930000,35.010000,30.180000,30.160000,37.660000,33.280000
2013,-,31.530000,32.670000,22.360000,36.410000,33.700000,31.060000,34.310000,27.380000,35.200000,34.730000,30.600000,29.970000,27.910000,27.520000,34.530000,30.460000,31.910000,31.710000,35.160000,30.480000,30.090000,37.500000,32.160000
2014,-,31.380000,32.760000,20.980000,36.480000,33.690000,31.150000,34.430000,27.060000,35.370000,34.710000,30.420000,29.600000,27.660000,27.160000,34.600000,29.630000,31.800000,31.640000,35.500000,30.620000,29.670000,36.640000,33.650000
