年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,-,6.490000,6.730000,12.120000,9.090000,8.580000,4.120000,3.990000,2.150000,6.280000,4.790000,3.730000,3.320000,12.010000,7.230000,2.920000,-,4.460000,6.090000,6.800000,12.180000,4.140000,-,-
1999,-,5.680000,4.930000,11.360000,6.140000,4.230000,3.600000,4.290000,4.080000,4.670000,4.690000,4.020000,3.240000,3.880000,5.350000,9.720000,-,4.200000,7.960000,9.420000,13.460000,3.890000,-,-
2000,-,5.260000,4.820000,11.040000,5.480000,5.510000,4.310000,3.700000,5.270000,3.080000,3.410000,3.080000,2.140000,4.870000,4.650000,4.790000,3.990000,3.770000,4.110000,6.830000,15.720000,3.500000,-,-
2001,-,5.410000,4.560000,11.820000,8.290000,4.330000,3.450000,3.880000,5.170000,2.120000,3.080000,2.100000,2.410000,4.570000,4.740000,7.380000,4.900000,3.350000,-,11.500000,11.090000,3.610000,-,-
2002,-,5.220000,3.400000,10.900000,7.940000,3.720000,4.610000,3.340000,4.380000,6.100000,5.080000,13.610000,2.700000,4.050000,3.340000,2.490000,1.850000,1.800000,5.510000,9.230000,7.540000,3.820000,-,-
2003,-,4.790000,4.690000,10.230000,6.780000,3.020000,5.350000,2.350000,4.510000,3.180000,7.010000,6.300000,2.170000,3.110000,1.960000,3.230000,1.820000,4.340000,4.480000,6.000000,5.400000,4.500000,-,-
2004,-,5.770000,5.720000,9.660000,4.310000,3.960000,14.780000,2.800000,4.420000,10.640000,3.860000,4.130000,4.300000,4.520000,1.920000,3.130000,3.780000,3.030000,3.600000,4.910000,5.020000,3.460000,-,-
2005,-,5.860000,9.260000,8.740000,4.930000,4.480000,11.250000,3.090000,3.500000,6.540000,2.040000,5.400000,4.330000,3.000000,2.460000,4.070000,7.830000,2.580000,3.880000,7.770000,4.930000,4.240000,-,-
2006,-,5.970000,9.690000,7.650000,2.860000,3.120000,12.350000,3.020000,6.280000,10.310000,4.440000,3.300000,1.550000,-,1.750000,2.700000,13.820000,3.110000,4.380000,6.720000,4.830000,3.070000,-,-
2007,-,5.920000,9.740000,8.620000,5.500000,4.000000,8.040000,3.810000,4.070000,12.350000,3.210000,2.330000,2.750000,3.790000,3.330000,3.320000,4.180000,2.160000,5.250000,11.210000,4.480000,3.310000,-,-
2008,-,4.870000,5.960000,8.680000,5.730000,3.230000,6.400000,3.210000,3.010000,9.030000,4.590000,2.420000,4.060000,3.620000,1.590000,3.000000,1.990000,1.940000,5.730000,8.180000,4.620000,3.230000,-,-
2009,-,5.040000,9.550000,6.640000,9.100000,2.910000,4.210000,3.500000,2.370000,4.180000,2.420000,1.860000,4.300000,2.630000,2.230000,4.410000,1.410000,4.040000,5.140000,11.830000,4.280000,2.590000,-,-
2010,-,5.110000,7.530000,6.200000,13.130000,3.690000,3.900000,3.280000,2.530000,3.770000,3.470000,2.210000,4.500000,2.610000,1.630000,2.270000,2.180000,3.440000,6.330000,15.390000,4.910000,3.110000,-,-
2011,-,4.440000,7.460000,6.320000,3.930000,3.660000,3.620000,3.010000,2.530000,3.210000,2.500000,2.560000,4.890000,4.620000,1.820000,1.720000,1.510000,5.120000,5.900000,10.090000,4.640000,3.270000,-,-
2012,-,4.730000,8.150000,5.730000,5.150000,4.580000,2.560000,3.770000,2.600000,4.660000,2.950000,2.610000,5.910000,2.980000,2.520000,4.920000,-,1.840000,6.570000,8.500000,6.130000,5.160000,-,-
2013,-,4.720000,6.340000,4.090000,3.540000,4.240000,2.820000,6.220000,2.220000,7.350000,4.200000,3.100000,5.600000,3.390000,3.450000,5.820000,-,2.130000,-,6.890000,6.490000,4.210000,-,-
2014,4.380000,4.400000,6.030000,3.570000,3.030000,4.280000,4.200000,2.960000,2.750000,5.590000,5.820000,3.420000,5.150000,8.400000,4.560000,3.380000,3.190000,2.790000,5.780000,5.640000,6.190000,4.300000,3.470000,-
