年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1999,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2009,22395.000000,22395.000000,274.000000,9095.000000,2122.000000,1699.000000,1241.000000,2960.000000,592.000000,-,107.000000,-,361.000000,-,132.000000,760.000000,459.000000,1543.000000,78.000000,141.000000,586.000000,245.000000,-,-
2010,24900.000000,24900.000000,274.000000,9872.000000,1914.000000,1614.000000,1241.000000,3866.000000,823.000000,775.000000,107.000000,-,453.000000,-,132.000000,777.000000,459.000000,1543.000000,78.000000,141.000000,586.000000,245.000000,-,-
2011,25333.000000,25333.000000,472.000000,10363.000000,1914.000000,1479.000000,1241.000000,3866.000000,823.000000,775.000000,107.000000,-,453.000000,-,132.000000,777.000000,459.000000,1543.000000,78.000000,141.000000,465.000000,245.000000,-,-
2012,25517.000000,25517.000000,472.000000,10353.000000,1915.000000,1473.000000,1241.000000,3854.000000,823.000000,775.000000,107.000000,-,453.000000,-,236.000000,777.000000,459.000000,1530.000000,78.000000,141.000000,465.000000,365.000000,-,-
2013,26074.000000,26074.000000,567.000000,10588.000000,1915.000000,1673.000000,1241.000000,3854.000000,823.000000,775.000000,107.000000,-,453.000000,-,236.000000,804.000000,459.000000,1530.000000,78.000000,141.000000,465.000000,365.000000,-,-
2014,26724.000000,26724.000000,567.000000,10733.000000,1927.000000,1673.000000,1241.000000,3866.000000,823.000000,770.000000,191.000000,-,453.000000,-,236.000000,916.000000,749.000000,1530.000000,78.000000,141.000000,465.000000,365.000000,-,-
