年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1999,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2006,4043903.000000,4031444.000000,567520.000000,751105.000000,312810.000000,364080.000000,329745.000000,458438.000000,91383.000000,97386.000000,104721.000000,215334.000000,88013.000000,136242.000000,101312.000000,130968.000000,24340.000000,47955.000000,19083.000000,84906.000000,59260.000000,46843.000000,10557.000000,1902.000000
2007,4137041.000000,4124383.000000,583280.000000,744027.000000,316965.000000,379243.000000,338230.000000,487345.000000,93062.000000,97712.000000,104062.000000,221625.000000,89303.000000,139945.000000,105126.000000,131581.000000,25949.000000,48429.000000,18761.000000,91827.000000,60046.000000,47864.000000,10723.000000,1935.000000
2008,4457459.000000,4444019.000000,618318.000000,853711.000000,339048.000000,401298.000000,359502.000000,518508.000000,97250.000000,103109.000000,110593.000000,234043.000000,93012.000000,146179.000000,111056.000000,137250.000000,28177.000000,51897.000000,19627.000000,99645.000000,71973.000000,49822.000000,11042.000000,2398.000000
2009,4595999.000000,4581458.000000,636807.000000,863094.000000,358355.000000,424455.000000,376367.000000,535871.000000,98674.000000,107831.000000,115264.000000,241690.000000,95370.000000,147609.000000,112871.000000,140896.000000,28619.000000,54821.000000,19999.000000,101858.000000,69236.000000,51771.000000,11881.000000,2660.000000
2010,4625088.000000,4610174.000000,654796.000000,814962.000000,369536.000000,426329.000000,382725.000000,544852.000000,99841.000000,110011.000000,117805.000000,251021.000000,97215.000000,151387.000000,114771.000000,144067.000000,29578.000000,56402.000000,20422.000000,100893.000000,70450.000000,53113.000000,12241.000000,2673.000000
2011,4716689.000000,4701072.000000,687466.000000,742511.000000,390668.000000,448390.000000,398576.000000,564549.000000,102937.000000,113653.000000,122968.000000,263148.000000,102639.000000,158680.000000,119226.000000,150036.000000,31377.000000,56255.000000,21626.000000,97032.000000,73660.000000,55675.000000,12805.000000,2813.000000
2012,4995976.000000,4979566.000000,726932.000000,800985.000000,415188.000000,478158.000000,419441.000000,598441.000000,107334.000000,118831.000000,128003.000000,276940.000000,108460.000000,167335.000000,124926.000000,157443.000000,32887.000000,59083.000000,22672.000000,99157.000000,78074.000000,59276.000000,13347.000000,3063.000000
2013,5210943.000000,5193986.000000,756571.000000,836933.000000,435476.000000,502601.000000,437056.000000,626208.000000,111291.000000,123122.000000,132548.000000,288078.000000,113053.000000,175126.000000,129836.000000,162885.000000,34579.000000,60863.000000,23391.000000,101004.000000,81201.000000,62163.000000,13728.000000,3228.000000
2014,5547399.000000,5529555.000000,796810.000000,913519.000000,462598.000000,536499.000000,460729.000000,665395.000000,116923.000000,128420.000000,140196.000000,306154.000000,121070.000000,186274.000000,137501.000000,171894.000000,36896.000000,65102.000000,24668.000000,107116.000000,85149.000000,66643.000000,14452.000000,3392.000000
