年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,-,116818211.649466,1698983.614153,74704.842001,3784726.827044,4011627.789738,16974257.937727,11184578.760518,2595648.063565,2355270.410591,3098640.504160,18506874.059273,4148362.123473,17471373.110308,8096392.807281,19097545.965245,1512788.153941,1558095.428507,234479.294691,40222.443449,262455.236410,111184.277391,-,-
1999,-,129929511.932006,1946048.112561,125234.959076,3957467.610013,4717458.092306,17923590.046922,12652897.942282,2696456.800537,2462012.104181,3155252.348350,19564430.295873,4331856.895387,20296740.539363,8936896.061008,23194372.907798,1604768.506928,1655612.176118,268399.860432,46590.179111,273511.150493,119915.343266,-,-
2000,-,107579248.525299,1564375.381960,83476.681609,3310805.909227,3797150.975121,15402169.509067,9930638.990247,2088174.791254,2021278.930270,2343988.104334,16602998.836440,3344545.468093,16713756.395730,7276030.253270,20012085.705907,1281392.931031,1279162.502186,225961.064132,28295.712641,177242.970478,95717.412302,-,-
2001,-,101205499.421360,1256942.133065,57357.198924,2988307.566994,3379465.986608,14456859.950909,7974271.119455,2108343.734998,1895131.422662,2394655.224166,16267496.515051,3362069.786450,16025276.570433,6896273.869277,19185140.400628,1282935.696648,1213771.512058,209808.283920,11869.428894,149352.654144,90170.366076,-,-
2002,-,105199485.662060,1333868.422776,61079.749248,3180536.092696,3438093.862876,14898983.891646,7690377.966578,2319351.984622,2045232.645580,2372974.326512,16576684.985454,3526373.274552,17186610.902092,6999526.866450,20489494.169206,1286576.958534,1295010.422808,226931.491448,12046.038684,162271.386426,97460.223872,-,-
2003,-,112592290.124094,1451367.263978,72848.581532,3313535.216156,3273335.202512,15670647.317761,8144813.207900,2236270.455514,2085686.277034,2605705.057058,18080736.823818,3563788.069270,18585782.142282,7465211.085878,22764194.579386,1311310.815360,1442843.865696,229871.070568,12582.010558,172161.043056,109600.038776,-,-
2004,-,124919410.227657,1525092.525609,76087.097319,3862991.000000,3887349.474126,16571212.670214,8899156.968715,2362771.079252,2277699.088259,2732469.857432,20044727.856423,3772636.483080,21738082.184195,8582794.014075,25106115.741513,1438630.795555,1452839.654160,233793.261046,12111.876086,206537.600597,136311.000000,-,-
2005,-,126388064.600402,1415756.537050,69971.181806,4243259.290961,3707298.801576,17345378.694588,8747009.334436,2355569.338082,2508589.714953,2913500.127159,19574319.376048,3942169.801888,20840778.255942,8538842.967083,26522074.402039,1520878.609831,1602215.447742,190374.316588,13569.373302,206102.917471,130406.111855,-,-
2006,118125309.808281,118125309.808281,1011223.840556,37468.897008,3300016.468375,3128516.629038,16117802.143020,8414262.005071,1941820.148620,2161738.113170,2066740.157689,19344847.179493,3429893.873812,20093071.586464,8066068.972321,26056336.605765,1155117.878169,1317581.792109,170488.936009,13937.310996,193830.126692,104547.143905,-,-
2007,124961599.199924,124690057.849647,1420111.394059,64372.465324,3894092.802447,3775810.299558,16384397.492054,8163760.361678,2242963.763425,2483088.547872,2428696.875592,21135083.441549,3824903.081736,20776386.838999,8590575.504799,26130074.075445,1165330.831025,1715360.610773,166341.272179,12585.971611,202689.100273,113433.266878,264653.120619,6888.229659
