年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1999,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2004,7837.000000,7834.000000,1799.000000,291.000000,715.000000,1168.000000,452.000000,1038.000000,67.000000,134.000000,110.000000,337.000000,171.000000,186.000000,127.000000,627.000000,97.000000,236.000000,15.000000,35.000000,167.000000,62.000000,3.000000,-
2005,9897.000000,9897.000000,2644.000000,410.000000,799.000000,1241.000000,519.000000,1225.000000,226.000000,160.000000,88.000000,387.000000,220.000000,279.000000,230.000000,713.000000,74.000000,277.000000,20.000000,114.000000,128.000000,143.000000,-,-
2006,10093.000000,10084.000000,2138.000000,332.000000,851.000000,1581.000000,767.000000,1048.000000,323.000000,165.000000,217.000000,471.000000,158.000000,346.000000,261.000000,663.000000,86.000000,314.000000,27.000000,145.000000,62.000000,129.000000,9.000000,-
2007,13566.000000,13546.000000,2207.000000,1017.000000,1185.000000,1939.000000,852.000000,1928.000000,346.000000,235.000000,295.000000,770.000000,294.000000,337.000000,331.000000,682.000000,409.000000,283.000000,39.000000,124.000000,95.000000,178.000000,18.000000,2.000000
2008,13703.000000,13665.000000,1675.000000,1048.000000,1159.000000,2132.000000,852.000000,2033.000000,589.000000,240.000000,309.000000,810.000000,254.000000,495.000000,215.000000,658.000000,359.000000,289.000000,36.000000,225.000000,137.000000,150.000000,26.000000,12.000000
2009,13400.000000,13365.000000,1674.000000,886.000000,1649.000000,1789.000000,995.000000,1942.000000,491.000000,167.000000,305.000000,669.000000,161.000000,428.000000,176.000000,548.000000,323.000000,343.000000,22.000000,242.000000,406.000000,149.000000,33.000000,2.000000
2010,18331.000000,18278.000000,2100.000000,1775.000000,1852.000000,2563.000000,1146.000000,2651.000000,598.000000,257.000000,439.000000,1059.000000,125.000000,491.000000,286.000000,637.000000,521.000000,851.000000,27.000000,267.000000,461.000000,172.000000,45.000000,8.000000
2011,17667.000000,17620.000000,2073.000000,1545.000000,618.000000,3209.000000,962.000000,2487.000000,563.000000,365.000000,359.000000,1217.000000,147.000000,556.000000,246.000000,695.000000,591.000000,1131.000000,17.000000,363.000000,287.000000,189.000000,46.000000,1.000000
2012,19174.000000,19119.000000,2232.000000,1729.000000,833.000000,3418.000000,1201.000000,2930.000000,478.000000,390.000000,473.000000,1061.000000,148.000000,866.000000,368.000000,589.000000,454.000000,1013.000000,21.000000,318.000000,414.000000,183.000000,54.000000,1.000000
2013,16322.000000,16267.000000,2282.000000,1362.000000,738.000000,3521.000000,995.000000,2073.000000,410.000000,225.000000,402.000000,808.000000,135.000000,925.000000,299.000000,566.000000,358.000000,340.000000,17.000000,389.000000,280.000000,142.000000,48.000000,7.000000
2014,11589.000000,11563.000000,2061.000000,2256.000000,885.000000,1479.000000,714.000000,1267.000000,154.000000,133.000000,110.000000,296.000000,110.000000,482.000000,304.000000,314.000000,220.000000,321.000000,18.000000,259.000000,56.000000,124.000000,24.000000,2.000000
