年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,524.445962,524.707149,587.811277,803.355684,512.151541,572.649408,476.432713,496.028816,402.951289,388.305528,372.381925,386.045132,400.420243,356.412259,261.075454,360.383948,352.236764,417.676899,393.179303,498.304189,638.780271,728.078312,393.164904,673.328325
1999,545.154129,545.401363,612.811696,840.061303,533.525849,588.254068,490.714239,515.184284,419.222200,408.053171,389.409508,402.235685,413.495013,370.581354,272.310908,368.409762,364.086505,431.608216,413.512633,518.617553,671.967466,749.797253,413.968414,749.237805
2000,567.508154,567.762705,638.763854,874.520211,555.667525,606.184388,511.406979,533.506992,435.101228,434.601661,411.957770,421.019419,432.550315,387.530806,283.515174,379.434546,380.437973,449.710149,429.594619,538.253202,713.789800,770.379776,431.119037,818.060300
2001,573.865166,574.206418,644.829779,880.670984,562.137152,613.190918,518.556813,537.366896,442.753205,450.560161,426.674872,429.956301,441.978672,395.322784,288.248294,381.488601,395.234085,453.110532,430.626003,541.267016,721.481077,772.240320,426.138558,663.201898
2002,581.659176,581.996368,651.806178,890.708653,571.717776,612.921293,529.910982,546.129013,450.792597,463.387964,437.207320,434.717466,450.775182,399.862950,295.310761,388.721642,404.008772,457.237459,443.156005,549.012645,733.622494,783.279272,434.951555,704.325003
2003,590.811673,591.180976,660.220648,909.713156,577.395003,615.871526,541.765758,558.628362,458.279461,472.591212,450.052861,440.133754,457.062123,405.825245,302.510662,393.012840,405.815304,469.682127,457.025788,555.878769,743.625570,789.019785,439.286358,695.094254
2004,596.317610,596.777307,663.905953,919.239939,580.744284,618.909938,549.891405,566.171270,464.271036,479.445517,453.893119,450.249931,442.528319,411.071539,307.858176,399.135080,413.528142,475.338609,469.512461,557.456982,747.354955,795.007047,426.508005,654.984507
2005,597.945103,598.551577,661.181312,922.605513,582.106412,621.464644,555.786674,569.674950,465.635873,482.321736,456.108111,452.302964,443.907679,412.585057,310.826942,401.215630,418.141565,477.083081,474.088811,555.838633,738.256734,798.977553,403.335990,589.560174
2006,588.965843,589.689012,647.421687,898.673070,571.095266,612.424010,551.641456,563.854531,461.737608,479.786423,453.634555,449.701681,441.412169,411.585609,309.361351,399.058133,417.542179,474.073495,480.557825,547.839020,713.198246,787.457226,372.305239,598.303699
2007,579.043538,579.870999,636.981423,876.361072,558.946711,605.131437,543.160357,555.187445,455.434211,475.427624,438.315276,439.014147,455.098863,408.724603,306.670052,394.901766,418.467003,468.817543,474.953999,538.987236,687.162780,774.772498,346.425987,583.852805
2008,567.873308,568.723628,622.489325,858.260803,544.806569,590.370996,533.299164,547.190123,450.711865,463.442307,434.850651,434.610243,450.649080,405.015242,303.283394,390.781137,414.373148,463.798168,465.887169,530.622476,658.216794,762.506711,334.728627,589.236289
2009,554.546688,555.559751,606.964537,837.502320,528.733332,573.802784,521.618252,534.790484,444.763607,449.508889,428.173688,427.864472,445.318976,398.955444,298.043146,384.762757,409.996688,457.318075,447.978381,517.368363,651.495310,748.934679,303.870878,574.453070
2010,548.136283,549.208484,597.590886,830.068826,519.061367,564.517548,514.633946,527.124197,442.382613,448.218863,424.104405,425.589351,445.891763,399.287678,296.124422,382.951979,409.545114,456.023376,439.185703,512.589357,634.206826,741.855428,291.524588,574.818986
2011,545.911347,547.150237,595.426063,841.644637,517.267379,557.553050,506.844578,522.325345,437.584548,445.648625,418.775467,421.645860,441.564478,394.557680,292.256414,381.234175,404.012440,454.058034,425.610095,507.276398,620.711245,733.012677,269.408854,555.016822
2012,532.317068,533.756456,579.646410,815.735744,504.884095,543.194831,495.010483,509.382763,430.052661,433.662282,409.309971,414.135128,433.686534,388.020383,287.345683,374.272664,393.468345,445.806856,406.159263,494.329887,600.850211,715.526141,242.292969,481.343943
2013,516.090882,517.645276,563.745392,772.522851,494.273303,524.064640,483.901407,494.827289,423.942538,423.015876,398.221920,408.751301,423.665273,383.792131,284.273915,368.743591,387.205822,437.155770,393.157371,485.935441,557.756084,699.806551,225.095889,434.032059
2014,514.132883,515.849083,556.550364,784.253501,487.598672,524.070394,480.536904,491.945641,418.050600,418.806614,393.150096,405.665929,420.217182,382.993836,282.972200,364.345803,379.694391,430.223281,382.112463,478.378458,572.235803,688.684783,212.506753,398.048937
