年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,-,0.056145,-,-,0.792519,-,-,-,0.017471,-,-,-,13.666987,-,0.542204,-,-,-,-,-,-,-,-,-
1999,-,0.066868,-,-,0.357569,-,-,-,0.016020,-,-,-,11.845730,-,0.813174,-,-,-,-,-,-,-,-,-
2000,-,0.067749,-,-,0.261837,-,-,-,0.024740,-,-,-,16.181607,-,0.732735,-,-,-,-,-,-,-,-,-
2001,0.076292,0.076468,-,-,1.043980,-,-,-,0.023943,-,-,-,16.759777,-,0.627125,-,-,-,-,-,-,-,-,-
2002,0.071439,0.071578,-,-,1.279396,-,-,-,0.020988,-,-,-,23.413897,-,0.534569,-,-,-,-,-,-,-,-,-
2003,0.050176,0.050252,-,-,0.927152,-,-,-,0.015838,-,-,-,30.303030,-,0.354720,-,-,-,-,-,-,-,-,-
2004,0.030849,0.030905,-,-,0.711541,-,-,-,0.015533,-,-,-,31.440162,-,0.051844,-,-,-,-,-,-,-,-,-
2005,0.025189,0.025231,-,-,0.098998,-,-,-,0.016170,-,-,-,31.031375,-,0.058478,-,-,-,-,-,-,-,-,-
2006,0.018818,0.018848,-,-,0.044825,-,-,-,0.011180,-,-,-,46.739908,-,0.012852,-,-,-,-,-,-,-,-,-
2007,0.024755,0.024789,-,-,0.000252,-,-,-,0.000911,-,-,-,45.612389,-,0.148403,-,-,-,-,-,-,-,-,-
2008,0.021764,0.021793,-,-,-,-,-,-,0.002440,-,-,-,44.979756,-,0.101036,-,-,-,-,-,-,-,-,-
2009,0.018742,0.018778,-,-,-,-,-,-,-,-,-,-,43.107068,-,0.077141,-,-,-,-,-,-,-,-,-
2010,0.000129,0.000130,-,-,-,-,-,-,0.000410,-,-,-,47.677419,-,0.003795,-,-,-,-,-,-,-,-,-
2011,0.008511,0.008524,-,-,-,-,-,-,0.001704,-,-,-,47.168728,-,0.009445,-,-,-,-,-,-,-,-,-
2012,0.007996,0.008007,-,-,-,-,-,-,0.003059,-,-,-,32.960395,-,0.012921,-,-,-,-,-,-,-,-,-
2013,0.003512,0.003516,-,-,-,-,-,-,0.003143,-,-,-,7.762520,-,0.022671,-,-,-,-,-,-,-,-,-
2014,0.003304,0.003309,-,-,-,-,-,-,0.003146,-,-,-,8.442474,-,0.022487,-,-,-,-,-,-,-,-,-
