年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,-,25.980000,22.160000,24.080000,31.180000,26.900000,26.110000,26.930000,20.570000,31.330000,24.030000,30.750000,30.230000,30.570000,23.050000,31.520000,28.610000,20.190000,21.220000,20.550000,25.190000,29.480000,44.420000,-
1999,-,26.290000,21.280000,22.900000,29.090000,28.590000,26.690000,27.340000,25.730000,34.760000,24.890000,32.180000,38.170000,33.010000,22.850000,30.570000,22.650000,23.100000,30.610000,26.450000,26.940000,27.500000,39.360000,-
2000,-,25.660000,22.010000,21.420000,27.860000,25.560000,26.240000,29.290000,29.880000,34.460000,28.640000,27.660000,23.530000,33.710000,25.380000,31.600000,31.340000,19.330000,38.530000,25.860000,27.230000,23.440000,39.450000,43.200000
2001,-,24.270000,22.660000,21.510000,24.870000,23.640000,22.940000,29.000000,24.580000,30.240000,23.270000,26.110000,28.220000,30.810000,23.920000,26.390000,31.530000,22.380000,34.430000,17.240000,22.830000,19.210000,37.360000,43.940000
2002,-,23.210000,19.790000,22.750000,25.700000,20.870000,23.250000,27.230000,20.000000,30.520000,20.200000,26.460000,25.390000,26.830000,15.590000,32.510000,31.480000,21.550000,30.380000,11.290000,17.460000,21.980000,43.900000,39.980000
2003,-,24.420000,21.950000,25.830000,26.300000,21.390000,25.840000,26.690000,21.670000,28.350000,23.420000,26.670000,21.800000,26.170000,16.020000,29.730000,35.100000,25.070000,22.940000,13.160000,21.690000,22.340000,42.400000,37.880000
2004,-,22.280000,19.310000,24.430000,25.850000,14.120000,21.390000,26.330000,22.440000,27.450000,19.340000,22.900000,23.350000,22.770000,20.050000,26.210000,27.860000,21.500000,26.530000,19.300000,24.130000,20.090000,38.750000,34.510000
2005,-,21.630000,17.730000,24.150000,23.700000,17.120000,22.900000,25.420000,21.400000,19.100000,23.070000,20.380000,19.520000,24.710000,20.590000,25.310000,32.300000,19.630000,27.400000,18.630000,15.970000,24.280000,37.790000,35.030000
2006,-,21.910000,19.600000,25.120000,25.490000,16.910000,18.900000,24.100000,15.970000,23.600000,23.150000,21.490000,23.570000,25.610000,18.100000,23.230000,28.690000,28.580000,26.560000,14.370000,17.040000,25.570000,33.830000,38.960000
2007,-,22.490000,17.730000,25.170000,25.630000,19.850000,20.310000,28.370000,10.820000,20.450000,22.900000,19.180000,17.990000,24.440000,16.540000,25.510000,28.090000,21.810000,26.350000,23.440000,26.920000,19.730000,38.770000,41.130000
2008,-,22.790000,22.720000,24.340000,22.060000,16.810000,21.040000,27.190000,25.660000,19.920000,22.180000,21.590000,18.300000,28.660000,20.230000,22.630000,27.440000,22.610000,31.140000,21.170000,23.630000,23.910000,42.200000,40.280000
2009,-,20.500000,18.760000,23.560000,21.140000,16.500000,18.990000,24.540000,14.350000,14.080000,19.600000,21.350000,19.570000,21.610000,17.140000,24.770000,27.530000,15.890000,24.570000,18.720000,15.640000,19.960000,39.320000,39.330000
2010,-,21.030000,19.130000,23.870000,18.810000,16.450000,20.550000,25.250000,18.710000,17.550000,24.590000,21.990000,18.510000,24.320000,16.040000,21.440000,30.160000,22.060000,37.980000,15.140000,20.620000,23.480000,36.040000,42.720000
2011,-,19.710000,19.540000,20.370000,14.530000,20.650000,19.460000,19.850000,16.510000,17.320000,21.330000,24.920000,13.670000,27.090000,24.350000,21.310000,28.370000,26.780000,27.710000,15.060000,14.800000,19.800000,37.190000,39.250000
2012,-,21.210000,18.670000,23.820000,18.980000,19.040000,18.540000,22.350000,21.770000,17.890000,23.880000,24.620000,22.020000,28.810000,23.490000,24.800000,30.660000,25.590000,32.270000,15.960000,17.430000,24.650000,39.180000,38.790000
2013,-,20.620000,19.390000,21.690000,18.980000,15.830000,21.150000,22.450000,17.860000,20.030000,25.950000,26.850000,22.000000,25.790000,15.220000,24.430000,29.250000,29.840000,33.230000,14.510000,14.690000,23.180000,39.520000,43.140000
2014,-,21.080000,19.700000,21.530000,24.570000,17.720000,18.690000,21.290000,18.200000,18.760000,28.880000,24.120000,28.260000,28.980000,15.010000,21.670000,29.170000,23.490000,29.520000,13.880000,16.810000,24.210000,36.220000,43.500000
