年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,2216580.000000,2215557.000000,455702.000000,57615.000000,381662.000000,285250.000000,208520.000000,230749.000000,29181.000000,101106.000000,57385.000000,156721.000000,30646.000000,39176.000000,41316.000000,27582.000000,2143.000000,11004.000000,369.000000,14626.000000,74808.000000,9996.000000,1023.000000,-
1999,2288943.000000,2287974.000000,466520.000000,59049.000000,403585.000000,292384.000000,216082.000000,238556.000000,27566.000000,110263.000000,57460.000000,162072.000000,30152.000000,41022.000000,42130.000000,26621.000000,2426.000000,9576.000000,351.000000,13466.000000,79395.000000,9298.000000,969.000000,-
2000,2307948.000000,2306918.000000,477725.000000,52420.000000,419931.000000,280970.000000,220668.000000,238220.000000,25793.000000,118072.000000,58087.000000,152787.000000,29373.000000,39204.000000,41311.000000,26447.000000,2360.000000,8648.000000,361.000000,13688.000000,92638.000000,8215.000000,964.000000,66.000000
2001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,2130513.000000,2129009.000000,424131.000000,50017.000000,407398.000000,258494.000000,205643.000000,214733.000000,22330.000000,111840.000000,52912.000000,142698.000000,21235.000000,40559.000000,38984.000000,25186.000000,1755.000000,7516.000000,364.000000,9200.000000,87524.000000,6490.000000,1407.000000,97.000000
2003,2219639.000000,2217983.000000,443049.000000,41136.000000,430768.000000,273363.000000,219822.000000,229151.000000,23708.000000,103648.000000,61065.000000,145699.000000,24661.000000,41623.000000,37000.000000,24221.000000,1750.000000,6659.000000,371.000000,9836.000000,94111.000000,6342.000000,1566.000000,90.000000
2004,2271165.000000,2269425.000000,434387.000000,42121.000000,438384.000000,280063.000000,233590.000000,236541.000000,23249.000000,110803.000000,62134.000000,147247.000000,26283.000000,43338.000000,39562.000000,24393.000000,1770.000000,6759.000000,374.000000,8952.000000,103197.000000,6278.000000,1605.000000,135.000000
2005,2264217.000000,2262444.000000,420336.000000,39014.000000,436396.000000,292405.000000,233990.000000,238631.000000,20653.000000,121515.000000,61114.000000,142506.000000,26155.000000,43981.000000,38074.000000,24576.000000,1739.000000,6020.000000,370.000000,8815.000000,100014.000000,6140.000000,1675.000000,98.000000
2006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007,2307119.000000,2305193.000000,413522.000000,33490.000000,443512.000000,309954.000000,249524.000000,238219.000000,19995.000000,126097.000000,63310.000000,148512.000000,27934.000000,42841.000000,38117.000000,25032.000000,1507.000000,6580.000000,360.000000,8501.000000,102521.000000,5665.000000,1819.000000,107.000000
2008,2238803.000000,2236911.000000,389442.000000,33219.000000,428712.000000,300558.000000,243992.000000,228345.000000,20675.000000,118813.000000,64319.000000,149850.000000,26225.000000,43002.000000,36324.000000,25533.000000,1589.000000,6850.000000,368.000000,8779.000000,104818.000000,5498.000000,1785.000000,107.000000
2009,2196909.000000,2195020.000000,376409.000000,31726.000000,423841.000000,296314.000000,241825.000000,220834.000000,20813.000000,121905.000000,63976.000000,146576.000000,25376.000000,45480.000000,35090.000000,25806.000000,1790.000000,6989.000000,407.000000,8982.000000,95595.000000,5286.000000,1779.000000,110.000000
2010,2399630.000000,2397644.000000,409837.000000,30932.000000,455230.000000,330326.000000,268538.000000,238195.000000,22617.000000,136793.000000,73349.000000,159437.000000,28308.000000,49946.000000,37770.000000,28502.000000,1862.000000,7073.000000,428.000000,9597.000000,103142.000000,5762.000000,1870.000000,116.000000
2011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2012,2538392.000000,1183212.000000,418607.000000,30041.000000,483784.000000,371294.000000,280641.000000,252441.000000,25441.000000,143286.000000,75734.000000,173037.000000,29911.000000,55066.000000,40887.000000,31284.000000,1815.000000,7596.000000,429.000000,9548.000000,99620.000000,5774.000000,2021.000000,135.000000
2013,2576839.000000,2574730.000000,412578.000000,30684.000000,489120.000000,375204.000000,287805.000000,259522.000000,25379.000000,147039.000000,77853.000000,180714.000000,30728.000000,59557.000000,40390.000000,32565.000000,1879.000000,7726.000000,405.000000,9514.000000,100657.000000,5411.000000,1984.000000,125.000000
2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
