年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1999,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2001,34.802427,34.822026,38.580956,44.184568,31.761584,36.772943,37.933031,32.709519,29.993980,25.844333,26.871582,36.507248,28.112919,27.220328,29.323854,25.522401,19.518156,21.427599,30.066989,34.488088,33.487501,41.374513,22.587828,55.979203
2002,35.772866,35.796637,40.714745,44.132392,33.912965,38.344640,37.657350,33.434414,30.663500,25.062093,26.202661,39.038694,29.544934,26.136847,29.406211,25.950518,18.204019,22.130628,30.272798,37.112517,33.094444,45.398855,25.662856,33.460076
2003,36.554702,36.576871,41.785426,45.417259,34.171008,38.545497,36.371142,35.075194,31.812952,26.482496,29.086883,40.070118,31.905626,26.548249,29.343220,26.751575,19.536371,20.253049,30.819923,34.863497,33.661863,46.235232,27.456226,34.775374
2004,38.954329,38.980117,44.069321,47.391471,37.082618,41.910090,38.519125,37.386269,33.017244,31.339882,30.858739,42.522959,33.945871,28.921988,31.954599,27.653021,21.951602,25.999438,33.059548,37.835975,35.324753,46.481927,27.642074,33.925400
2005,41.141420,41.164234,47.136486,49.776133,39.150093,43.543097,39.890183,40.861985,33.522292,33.708231,34.123676,44.003007,36.522662,31.194317,34.215126,28.979462,22.568224,27.668086,33.344493,43.274326,39.179954,46.799036,31.717226,31.827515
2006,43.038996,43.052338,48.914977,50.805873,40.288767,46.153541,42.551913,42.696919,36.970266,36.468965,36.181852,45.745834,37.125322,32.571569,35.312275,29.926748,25.732194,28.593626,34.143117,42.581229,41.845863,48.292543,37.788247,38.628159
2007,44.890333,44.909471,50.439583,50.959335,42.954677,48.020263,44.872464,44.325464,39.031209,39.033669,38.362183,47.260321,39.162506,35.899453,36.749289,32.351764,27.166028,30.768315,36.748999,44.981361,43.929086,53.535983,37.103516,42.124542
2008,46.701450,46.704130,51.658360,52.116320,44.777172,50.043308,47.518257,46.367108,40.597529,41.225242,39.522798,49.499397,40.676450,39.458147,38.028484,34.223796,28.322346,33.371017,38.523883,47.352644,46.278679,52.220448,46.572529,39.285714
2009,47.863970,47.879836,52.813601,52.464532,46.974051,51.174441,48.668228,47.950469,42.845700,43.114087,40.843932,50.303480,41.733065,39.765925,38.680332,35.705485,29.273436,33.944014,41.237489,48.296202,46.851316,52.409556,42.213320,43.470149
2010,49.095404,49.100863,53.569156,52.353482,48.961305,52.851089,49.354610,50.224189,42.992328,43.125699,42.539614,51.206078,42.085358,42.757737,39.673391,37.622560,30.775488,33.867596,41.088461,49.477456,48.263922,53.687119,47.580847,44.913628
2011,50.007660,50.025196,54.628895,52.391342,49.535519,53.302574,49.592049,51.160616,43.336627,46.720169,43.902643,52.662169,42.226009,44.887858,41.470072,38.840720,31.269592,36.356498,41.592233,52.952899,49.728976,53.984512,44.145971,45.510204
2012,49.361388,49.374372,53.434474,51.562596,49.459433,52.514745,49.494724,50.305315,43.437241,46.167178,44.133306,51.627849,42.367469,44.036480,41.917588,37.850136,31.026904,37.273250,42.054143,50.868707,49.404413,51.925240,44.805195,49.040512
2013,48.107940,48.120218,51.109053,50.423247,48.926819,51.273820,47.824476,48.418221,42.314960,46.366403,42.918815,51.413810,40.965967,43.257248,40.925756,36.898444,29.661494,37.747607,42.415416,48.436919,48.235453,52.507900,44.387618,44.008264
2014,47.061074,47.078492,49.910578,49.437483,49.263466,49.552625,46.444270,46.442814,40.772065,45.231322,41.120166,50.280145,40.513202,42.239889,41.557204,37.164614,29.127540,38.228262,42.372479,47.021158,45.966540,52.444180,41.600438,43.404255
