年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,-,25.480000,26.010000,23.260000,25.300000,23.540000,25.310000,27.920000,21.490000,20.970000,25.820000,31.750000,26.780000,27.130000,29.350000,25.790000,25.080000,24.070000,24.400000,27.600000,24.670000,26.530000,23.630000,-
1999,-,24.910000,25.160000,23.720000,24.060000,22.320000,25.150000,26.890000,21.090000,19.490000,23.380000,31.500000,25.750000,26.790000,30.230000,24.660000,25.680000,23.880000,25.770000,27.070000,25.850000,26.060000,22.910000,-
2000,-,24.000000,24.350000,22.210000,22.490000,23.130000,24.380000,26.060000,21.160000,17.750000,21.920000,30.240000,23.790000,25.960000,28.250000,24.300000,23.140000,21.960000,24.140000,26.270000,25.070000,26.490000,18.670000,21.610000
2001,-,24.050000,24.480000,22.630000,23.930000,23.100000,25.460000,25.740000,19.680000,17.820000,20.410000,27.830000,25.790000,25.340000,27.690000,24.760000,23.170000,21.700000,23.240000,25.970000,22.290000,25.990000,18.750000,18.920000
2002,-,23.640000,23.920000,21.960000,22.920000,23.310000,25.420000,25.350000,19.350000,18.260000,19.050000,27.650000,25.160000,25.100000,27.150000,25.180000,22.130000,21.800000,22.270000,25.230000,21.570000,24.500000,16.940000,18.910000
2003,-,23.540000,24.090000,22.120000,22.800000,23.290000,24.780000,25.040000,19.860000,18.220000,19.450000,26.730000,23.930000,24.490000,27.500000,23.540000,22.010000,21.360000,24.320000,25.720000,21.280000,26.390000,16.150000,19.380000
2004,-,23.290000,23.650000,20.890000,22.210000,24.480000,25.290000,24.790000,20.420000,20.140000,20.110000,25.620000,23.680000,24.500000,26.820000,24.710000,21.660000,21.600000,23.960000,24.340000,19.760000,24.800000,17.860000,17.980000
2005,-,23.240000,23.480000,21.020000,22.000000,24.740000,26.060000,24.260000,19.960000,19.230000,18.080000,26.960000,23.180000,22.930000,26.170000,24.580000,21.150000,21.350000,24.530000,25.570000,21.330000,24.390000,20.110000,19.590000
2006,-,23.130000,22.440000,21.440000,22.580000,24.340000,25.830000,24.430000,20.000000,22.390000,17.020000,26.240000,24.860000,21.980000,27.010000,24.520000,23.220000,21.820000,23.210000,24.950000,18.870000,23.330000,20.810000,18.100000
2007,-,23.830000,24.190000,22.340000,23.190000,24.990000,25.570000,24.970000,20.200000,22.730000,16.940000,26.610000,25.270000,21.960000,27.020000,23.060000,21.360000,22.330000,22.770000,26.560000,21.120000,23.650000,22.730000,18.580000
2008,-,24.310000,24.140000,22.080000,25.390000,25.680000,26.760000,25.460000,22.290000,22.250000,18.480000,26.300000,25.250000,21.960000,27.400000,23.880000,24.620000,24.520000,24.930000,25.900000,20.670000,24.780000,26.130000,21.790000
2009,-,23.740000,25.180000,21.330000,24.260000,24.420000,25.720000,24.670000,21.300000,21.720000,17.840000,25.680000,22.980000,20.920000,27.180000,23.000000,22.670000,23.360000,23.550000,25.330000,20.030000,24.180000,28.470000,21.830000
2010,-,24.090000,25.110000,20.470000,27.120000,25.640000,25.560000,25.010000,22.580000,22.230000,18.270000,25.870000,23.710000,20.880000,27.250000,23.980000,22.850000,21.680000,24.260000,25.330000,21.360000,24.670000,31.370000,23.280000
2011,-,24.140000,24.980000,21.540000,25.680000,25.070000,25.760000,25.170000,23.080000,21.730000,19.430000,26.600000,23.200000,21.160000,28.140000,20.880000,22.170000,23.100000,23.000000,26.690000,21.000000,27.910000,30.910000,24.130000
2012,-,24.860000,25.520000,22.490000,27.130000,25.550000,26.240000,25.930000,23.250000,22.700000,19.840000,25.810000,24.120000,21.740000,28.050000,23.580000,20.500000,23.080000,24.930000,27.190000,22.820000,26.250000,31.010000,24.180000
2013,-,24.720000,24.590000,22.130000,26.830000,24.980000,26.470000,26.070000,25.010000,23.160000,21.180000,26.130000,25.490000,22.170000,28.540000,24.420000,22.820000,23.590000,24.050000,26.930000,21.730000,26.570000,28.010000,26.350000
2014,-,24.740000,24.330000,21.680000,25.630000,24.360000,27.410000,27.270000,24.280000,22.590000,23.330000,25.700000,25.200000,23.260000,29.340000,28.050000,23.360000,23.740000,24.290000,26.930000,21.740000,27.010000,27.090000,25.120000
