年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,25.255103,25.277038,33.064417,23.328939,22.069461,24.583933,24.375656,27.366744,25.254902,26.435897,27.033493,26.866197,19.443350,20.849398,23.282869,24.170569,24.633333,20.970588,23.500000,26.588608,23.885827,24.829545,22.898305,19.181818
1999,24.449233,24.460936,24.910053,25.432393,28.265866,24.512881,23.700193,24.147205,23.703030,23.480315,25.861244,24.752784,22.286550,20.849398,22.072797,23.226537,24.598039,23.052632,21.413793,25.545455,23.511111,24.497175,23.315789,20.272727
2000,24.226629,24.239137,25.741013,22.818729,29.997245,23.859408,24.449318,23.180739,24.496815,23.783465,26.158879,24.136709,20.479381,21.321321,22.087452,23.232484,24.920792,22.091503,19.344828,26.390805,24.937500,24.117318,23.000000,19.363636
2001,24.280659,24.293954,25.825316,22.906294,30.000000,22.737354,25.051282,24.082569,24.024540,22.534247,24.195021,24.212707,19.263158,23.900901,23.391129,21.768293,24.514019,22.060606,21.500000,26.089888,22.793706,23.881081,22.850000,19.909091
2002,23.568846,23.564443,24.569398,22.229318,25.947655,23.266533,21.281145,25.316752,25.058442,23.597222,25.200873,21.992925,22.000000,22.843658,23.908000,23.588997,23.212963,20.323171,20.333333,26.754717,23.646617,22.137931,25.051724,19.818182
2003,23.128156,23.118300,27.611524,21.202399,27.816887,22.455348,20.893196,22.849476,23.480519,22.577778,22.632812,20.084257,20.320930,22.792208,20.835616,21.626582,23.027523,20.515723,21.153846,23.928571,26.760870,21.727273,25.880000,20.166667
2004,23.184573,23.130559,24.891794,22.111111,28.611172,22.931864,21.499572,23.604508,22.398734,23.413919,24.255230,20.333333,20.305000,21.130542,20.645051,20.735669,21.666667,20.011834,20.230769,23.432584,25.355102,22.064356,37.558824,30.875000
2005,20.929618,20.933847,22.911688,17.740372,22.289282,19.476804,23.778828,21.000669,21.761290,20.822695,23.495798,20.833333,21.538462,20.542636,23.243137,19.257426,19.194969,19.610526,19.800000,20.433862,22.333333,17.694175,19.786885,23.400000
2006,19.627991,19.609790,21.103196,17.129707,20.469584,18.423883,22.121756,19.667594,19.461039,21.051471,24.122363,18.560847,20.948980,19.065041,22.983264,17.180921,17.748538,17.693878,18.344828,19.204678,19.664311,16.929577,23.473684,16.300000
2007,18.851175,18.837126,21.242224,16.766253,19.120672,17.285316,20.645833,18.989488,19.209459,20.877323,24.553191,17.775401,19.464865,18.171196,22.303030,15.104478,15.296512,18.052356,16.862069,18.754491,19.726351,15.240566,21.403509,18.500000
2008,18.907128,18.893366,20.862610,16.866306,20.758772,16.642654,20.175101,19.259912,18.006711,21.019011,22.658333,18.053619,19.198895,17.307902,20.769231,17.482517,15.422619,17.582011,19.423077,19.681529,20.159574,15.692308,21.771930,16.000000
2009,18.959488,18.949984,21.284979,16.514961,21.799782,17.704253,19.399794,18.801929,16.614379,19.617761,21.632479,17.364146,17.770950,18.155556,20.476596,17.138298,15.118343,16.680628,20.923077,22.632353,21.977612,17.487179,21.672727,13.100000
2010,19.374315,19.365468,20.984000,16.616529,23.800000,18.646878,20.160290,19.368500,16.278146,19.226923,21.934498,15.630372,17.559783,19.723577,19.837607,15.944828,15.511765,16.912568,18.730769,23.480620,22.618677,17.385787,21.528302,16.300000
2011,20.331227,20.331032,22.040241,17.446594,24.872204,19.196721,22.809822,20.014482,15.874172,20.716599,21.240741,16.330330,18.233696,20.720588,19.937500,16.729242,16.982143,17.286517,15.947368,23.254098,23.039062,19.312169,21.166667,16.000000
2012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
