年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,649020.815000,643004.504000,56981.479000,176060.011000,31256.928000,54961.594000,43690.785000,85346.164000,11847.656000,12415.810000,17842.568000,24901.461000,15482.929000,17411.697000,17971.316000,23484.023000,10585.052000,11788.281000,5639.187000,11084.141000,7943.866000,6309.545000,4850.445000,1165.864000
1999,648139.275000,641309.084000,58607.412000,162270.094000,33008.475000,49707.274000,46351.778000,89923.145000,12902.763000,12725.913000,16726.788000,25286.463000,15187.050000,19730.727000,18833.319000,22605.045000,9940.329000,11995.153000,5930.638000,11988.093000,10101.895000,7486.721000,5453.303000,1376.887000
2000,923405.821000,914850.830000,96028.820000,246651.478000,45700.288000,73263.957000,60685.006000,122783.163000,16992.042000,16837.735000,21627.060000,32951.059000,28325.227000,24825.111000,21579.461000,27249.721000,12526.614000,14767.922000,8206.911000,18267.247000,15090.540000,10491.457000,6741.041000,1813.949000
2001,705286.577000,695972.967000,67358.972000,149746.223000,32548.706000,73174.237000,45571.833000,87434.476000,14041.406000,14083.794000,17474.700000,30624.486000,39142.405000,19556.307000,16756.720000,24090.628000,9744.485000,13055.290000,5882.535000,14758.812000,12391.003000,8535.940000,7074.194000,2239.414000
2002,683049.328000,674670.277000,63068.504000,148187.367000,39029.704000,55645.965000,45558.918000,95992.443000,14220.332000,15677.331000,18364.453000,25519.067000,22758.021000,19057.715000,18131.840000,25187.170000,11204.158000,12193.092000,6981.057000,14920.738000,14312.242000,8660.152000,6226.532000,2152.518000
2003,698343.976000,688175.341000,82051.882000,141072.198000,37132.618000,60284.860000,49126.398000,96249.881000,13323.922000,14823.172000,18460.080000,27875.011000,18066.535000,20339.278000,17227.000000,24622.651000,11028.130000,13459.128000,6768.627000,14209.821000,13555.703000,8498.437000,7840.969000,2327.665000
2004,731658.532000,720171.940000,82288.256000,130593.403000,43299.569000,63543.080000,51182.101000,109442.660000,17307.278000,17523.451000,18043.870000,28729.500000,19386.607000,22847.202000,17524.321000,24890.815000,11146.909000,14209.197000,7351.112000,15779.254000,16080.942000,9002.403000,8601.346000,2885.245000
2005,755778.461000,743565.952000,74868.465000,136871.964000,43845.096000,68295.613000,53074.610000,127069.973000,17744.575000,17542.705000,18902.245000,30145.693000,17331.055000,21894.568000,19124.341000,24561.176000,10667.384000,14368.558000,6965.201000,16137.151000,15245.086000,8910.483000,9143.828000,3068.680000
2006,731643.912000,721565.711000,70099.875000,135586.786000,43619.336000,65809.613000,52916.902000,111463.340000,16269.799000,18176.071000,17882.279000,29024.921000,18507.654000,21318.745000,20635.538000,26993.303000,11317.025000,15019.351000,6248.536000,16133.656000,14623.586000,9919.384000,7733.102000,2345.097000
2007,744335.089000,733664.876000,75249.440000,138571.879000,42910.841000,68305.952000,52899.511000,102160.964000,16061.783000,19982.846000,18337.504000,30603.720000,23187.012000,22109.893000,22085.012000,26898.902000,11354.972000,15640.670000,6995.893000,15072.331000,15424.423000,9811.320000,7918.095000,2752.117000
2008,807455.239000,795546.091000,96578.611000,148199.803000,45593.320000,75788.582000,58710.506000,102060.699000,18252.268000,20644.673000,23612.696000,30020.452000,21718.885000,23447.872000,22924.894000,30529.278000,11578.526000,15598.641000,7687.195000,15393.411000,16677.595000,10528.174000,9471.599000,2437.548000
2009,867912.553000,852587.691000,98877.601000,155523.115000,48076.080000,74184.323000,59612.630000,117940.319000,19979.112000,21714.861000,26691.047000,38749.494000,25770.222000,28138.835000,23133.269000,30302.684000,12324.634000,16058.628000,7644.183000,20141.756000,16007.726000,11717.162000,12702.598000,2622.264000
2010,882042.714000,869062.218000,101579.291000,162279.447000,48577.653000,77484.424000,64737.223000,115951.799000,19899.130000,22133.652000,28134.108000,36522.086000,24125.094000,22867.757000,26418.907000,36041.741000,16098.153000,15443.655000,7637.217000,17315.675000,14885.993000,10929.202000,10122.445000,2858.050000
2011,986290.058000,970777.060000,145899.009000,173032.481000,57174.898000,96887.312000,77578.825000,126711.535000,20452.158000,23041.604000,26465.778000,36576.702000,21030.550000,25114.156000,21444.471000,35990.905000,14106.781000,16537.184000,8397.493000,17609.699000,15490.591000,11234.919000,12122.205000,3390.792000
2012,997415.502000,983822.129000,149866.518000,176075.234000,58093.627000,99883.362000,82584.343000,124889.951000,19295.872000,22289.747000,27935.186000,39474.677000,21628.386000,24734.761000,21978.574000,32826.951000,14208.854000,16366.656000,8746.705000,16218.747000,16358.940000,10365.029000,10521.300000,3072.072000
2013,987590.250000,973530.288000,146754.099000,169580.238000,57736.471000,109538.016000,77916.851000,122071.850000,19779.046000,20169.725000,26942.145000,38893.131000,22284.393000,25570.978000,21947.032000,31568.771000,13933.994000,16958.459000,9056.189000,16068.114000,16205.962000,10554.815000,10832.586000,3227.375000
2014,999547.302000,985103.501000,154473.463000,167504.327000,62760.371000,104869.032000,73521.376000,126265.671000,19771.999000,23149.637000,26455.582000,41204.936000,21691.581000,26632.107000,21910.332000,31058.236000,14213.130000,17090.671000,8376.027000,16665.888000,16848.050000,10641.077000,11412.347000,3031.452000
