年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,605.960000,607.420000,1685.510000,9712.810000,1352.210000,1076.970000,831.380000,912.810000,217.210000,299.790000,307.560000,1211.350000,132.930000,580.240000,297.490000,328.050000,71.100000,77.040000,705.190000,2878.290000,3422.240000,4382.300000,333.600000,231.080000
1999,610.490000,611.950000,1710.500000,9717.860000,1385.220000,1093.500000,835.800000,918.400000,216.920000,303.840000,307.530000,1215.230000,132.480000,578.110000,295.880000,327.500000,70.490000,76.850000,701.640000,2901.510000,3477.140000,4416.600000,337.990000,227.780000
2000,615.580000,617.010000,1738.260000,9736.850000,1419.070000,1110.710000,840.620000,924.990000,217.010000,308.010000,307.480000,1219.780000,131.880000,575.880000,295.690000,326.990000,69.790000,76.400000,705.450000,2925.790000,3539.400000,4434.490000,351.710000,233.780000
2001,619.140000,620.440000,1758.900000,9690.230000,1443.920000,1122.390000,843.310000,927.080000,217.290000,312.620000,307.990000,1223.010000,131.940000,576.030000,296.250000,327.630000,69.590000,76.300000,727.300000,2944.930000,3586.060000,4464.650000,372.140000,307.330000
2002,622.330000,623.590000,1774.090000,9719.860000,1468.200000,1132.560000,845.330000,930.980000,216.510000,317.090000,308.060000,1225.040000,131.820000,575.440000,295.740000,326.480000,69.400000,76.080000,728.700000,2948.580000,3638.910000,4463.210000,385.040000,304.270000
2003,624.640000,625.860000,1791.190000,9665.710000,1492.340000,1142.160000,847.060000,932.300000,216.120000,321.720000,308.140000,1225.290000,131.600000,573.660000,294.690000,325.610000,69.080000,75.860000,727.180000,2954.540000,3678.290000,4491.320000,398.440000,305.760000
2004,626.980000,628.100000,1806.570000,9648.550000,1517.690000,1150.540000,848.940000,933.930000,215.660000,327.300000,307.990000,1225.580000,131.110000,570.770000,293.370000,324.330000,68.380000,75.430000,723.670000,2955.260000,3717.230000,4503.760000,421.130000,324.970000
2005,629.220000,630.160000,1820.490000,9626.110000,1540.040000,1158.620000,850.010000,934.570000,215.330000,334.600000,307.610000,1224.710000,130.810000,568.110000,292.950000,323.640000,67.970000,75.030000,729.040000,2950.660000,3753.170000,4526.420000,459.070000,359.200000
2006,632.160000,632.950000,1835.310000,9684.490000,1565.300000,1168.370000,851.740000,936.840000,214.790000,341.630000,307.630000,1223.980000,130.330000,564.360000,291.240000,321.930000,67.120000,74.600000,723.490000,2942.420000,3790.180000,4537.460000,499.760000,339.790000
2007,634.390000,635.080000,1850.370000,9673.550000,1584.800000,1176.940000,853.270000,938.430000,214.780000,347.330000,307.730000,1223.340000,129.970000,562.170000,289.930000,320.490000,66.470000,74.170000,728.260000,2940.650000,3831.250000,4549.310000,537.710000,345.350000
2008,636.570000,637.190000,1867.770000,9650.210000,1604.230000,1184.740000,854.610000,939.850000,215.010000,352.550000,307.860000,1222.020000,129.490000,560.630000,288.550000,318.790000,65.960000,73.770000,735.500000,2929.970000,3892.090000,4561.270000,557.640000,338.720000
2009,638.820000,639.190000,1887.220000,9593.200000,1620.690000,1190.020000,855.700000,940.470000,215.350000,357.880000,308.600000,1221.590000,129.270000,559.940000,287.720000,318.000000,66.140000,73.670000,758.370000,2925.010000,3951.770000,4562.400000,618.520000,344.410000
2010,639.990000,640.270000,1898.780000,9634.930000,1639.750000,1195.730000,854.970000,941.350000,214.820000,359.370000,308.170000,1216.760000,128.210000,555.960000,285.370000,314.710000,65.620000,73.200000,763.950000,2893.470000,3987.840000,4537.900000,642.010000,345.280000
2011,641.700000,641.800000,1908.070000,9753.390000,1648.960000,1202.940000,856.410000,941.260000,214.150000,362.610000,308.740000,1212.810000,127.310000,552.790000,282.590000,311.470000,64.940000,72.770000,765.840000,2861.780000,4033.040000,4523.500000,684.990000,350.900000
2012,644.210000,644.040000,1919.210000,9835.280000,1662.770000,1212.200000,858.550000,942.680000,213.930000,367.060000,309.820000,1209.860000,126.680000,550.800000,280.370000,309.280000,64.360000,72.420000,779.130000,2840.890000,4081.230000,4518.410000,745.840000,392.710000
2013,645.810000,645.400000,1926.820000,9884.180000,1674.120000,1219.770000,859.260000,943.090000,213.870000,371.610000,310.690000,1206.270000,125.950000,548.320000,278.010000,307.060000,63.960000,72.140000,791.400000,2824.020000,4113.990000,4512.610000,795.970000,422.400000
2014,647.470000,646.870000,1932.610000,9942.300000,1685.840000,1227.970000,859.750000,942.790000,214.020000,376.610000,311.560000,1202.050000,125.250000,546.430000,275.670000,305.490000,63.860000,72.030000,802.100000,2810.180000,4147.640000,4512.790000,842.190000,434.240000
