年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,15959135.000000,15922155.000000,2287923.000000,1585618.000000,1165749.000000,1825311.000000,1430475.000000,2214580.000000,339763.000000,309431.000000,420234.000000,1007418.000000,409722.000000,555653.000000,418303.000000,702353.000000,188719.000000,275990.000000,63759.000000,209263.000000,289880.000000,222011.000000,33884.000000,3096.000000
1999,16317768.000000,16279164.000000,2367002.000000,1583090.000000,1201866.000000,1865489.000000,1473457.000000,2263723.000000,348663.000000,316089.000000,430528.000000,1025911.000000,413479.000000,573009.000000,429702.000000,713212.000000,188773.000000,280924.000000,64035.000000,216266.000000,296868.000000,227078.000000,35281.000000,3323.000000
2000,17022689.000000,16981890.000000,2486649.000000,1625526.000000,1265709.000000,1967726.000000,1526924.000000,2378381.000000,356904.000000,331488.000000,447430.000000,1079041.000000,436541.000000,586590.000000,439437.000000,733890.000000,193318.000000,290415.000000,65913.000000,224886.000000,312136.000000,232986.000000,37227.000000,3572.000000
2001,17465037.000000,17422491.000000,2567854.000000,1637348.000000,1305520.000000,2018992.000000,1567019.000000,2461376.000000,362009.000000,340234.000000,455365.000000,1106083.000000,445988.000000,599333.000000,448824.000000,756314.000000,197855.000000,295624.000000,68980.000000,230861.000000,320168.000000,236744.000000,38305.000000,4241.000000
2002,17906957.000000,17861379.000000,2643722.000000,1649219.000000,1336067.000000,2087172.000000,1612494.000000,2523833.000000,369117.000000,349545.000000,460432.000000,1137532.000000,456352.000000,609707.000000,459468.000000,784029.000000,203957.000000,303127.000000,71767.000000,238406.000000,323076.000000,242357.000000,41031.000000,4547.000000
2003,18500658.000000,18452827.000000,2744671.000000,1688726.000000,1386908.000000,2159878.000000,1672296.000000,2615301.000000,378520.000000,360689.000000,465439.000000,1170940.000000,468570.000000,626661.000000,472891.000000,815265.000000,211880.000000,312009.000000,74429.000000,247170.000000,331249.000000,249335.000000,42526.000000,5305.000000
2004,19183136.000000,19132734.000000,2836912.000000,1726699.000000,1455255.000000,2249468.000000,1740526.000000,2721687.000000,388870.000000,378185.000000,483312.000000,1207915.000000,482664.000000,646228.000000,489414.000000,851737.000000,220203.000000,319744.000000,76923.000000,255712.000000,344851.000000,256429.000000,44657.000000,5745.000000
2005,19862807.000000,19809106.000000,2928599.000000,1756480.000000,1527228.000000,2335582.000000,1809529.000000,2828438.000000,399702.000000,396101.000000,500317.000000,1245051.000000,498246.000000,669764.000000,504845.000000,885395.000000,228113.000000,328743.000000,80311.000000,265249.000000,356587.000000,264826.000000,47552.000000,6149.000000
2006,20307197.000000,20251086.000000,2991794.000000,1777903.000000,1576457.000000,2388952.000000,1853988.000000,2901171.000000,407191.000000,409689.000000,510837.000000,1268618.000000,508558.000000,685033.000000,514094.000000,905673.000000,232168.000000,333432.000000,82489.000000,269037.000000,363824.000000,270178.000000,49690.000000,6421.000000
2007,20711754.000000,20652231.000000,3051390.000000,1791939.000000,1625408.000000,2449357.000000,1897927.000000,2941804.000000,414464.000000,424747.000000,522193.000000,1291802.000000,518614.000000,697206.000000,523585.000000,922343.000000,236037.000000,337814.000000,84711.000000,272090.000000,373977.000000,274823.000000,53047.000000,6476.000000
2008,21092358.000000,21029329.000000,3104380.000000,1798284.000000,1674032.000000,2508140.000000,1937337.000000,2992301.000000,421871.000000,436720.000000,533586.000000,1313917.000000,527570.000000,707059.000000,531573.000000,932476.000000,239862.000000,342704.000000,86941.000000,275581.000000,384019.000000,280976.000000,56388.000000,6641.000000
2009,21374175.000000,21306396.000000,3152096.000000,1814114.000000,1702386.000000,2550227.000000,1959017.000000,3011255.000000,428423.000000,447519.000000,540259.000000,1330390.000000,535087.000000,715691.000000,538837.000000,944168.000000,243411.000000,346875.000000,90477.000000,278568.000000,392140.000000,285456.000000,60821.000000,6958.000000
2010,21721447.000000,21650247.000000,3210172.000000,1819685.000000,1742311.000000,2604639.000000,1993708.000000,3057079.000000,432389.000000,459664.000000,549106.000000,1351205.000000,542103.000000,725923.000000,546817.000000,959702.000000,246882.000000,351276.000000,92025.000000,280868.000000,397821.000000,286872.000000,64116.000000,7084.000000
2011,22226684.000000,22150801.000000,3284713.000000,1845686.000000,1797521.000000,2684874.000000,2043342.000000,3120201.000000,439451.000000,474620.000000,562240.000000,1379344.000000,553064.000000,739886.000000,553606.000000,980197.000000,252382.000000,357584.000000,95587.000000,285668.000000,409105.000000,291730.000000,68597.000000,7286.000000
2012,22346398.000000,22265065.000000,3309078.000000,1856536.000000,1830394.000000,2726395.000000,2051349.000000,3113462.000000,441791.000000,484589.000000,564719.000000,1379192.000000,555395.000000,738223.000000,557533.000000,967388.000000,246208.000000,355530.000000,98283.000000,286325.000000,411113.000000,291562.000000,73675.000000,7658.000000
2013,21562645.000000,21477473.000000,3233275.000000,1802910.000000,1814342.000000,2669109.000000,1942744.000000,2934964.000000,427143.000000,479957.000000,546484.000000,1316107.000000,530151.000000,701417.000000,527952.000000,917102.000000,233394.000000,341231.000000,99025.000000,280121.000000,403547.000000,276498.000000,77179.000000,7993.000000
2014,21290313.000000,21198831.000000,3178499.000000,1768253.000000,1805156.000000,2662965.000000,1927315.000000,2872342.000000,425549.000000,482312.000000,539841.000000,1298515.000000,521215.000000,693803.000000,522759.000000,893783.000000,230890.000000,326997.000000,99164.000000,274770.000000,402265.000000,272438.000000,82984.000000,8498.000000
