年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,5263.982214,5255.669279,7779.381831,5806.824051,5530.504625,8410.386503,4940.617174,4821.399090,4227.892508,5752.495379,2930.401674,3334.377695,8689.655172,5973.333333,6972.399703,3244.714496,2730.788209,18363.148789,3580.204778,4559.615549,3837.015029,2933.268245,14544.750000,-
1999,5528.822405,5519.442216,8647.596677,5830.864398,6847.377240,8225.501212,4037.943723,4630.087856,3493.915714,6791.516245,2552.855699,3687.804455,8424.068768,7307.692308,5754.513889,3145.686396,8354.865724,13160.817942,3557.765152,4552.692392,3523.733542,3835.167286,14780.625000,20000.000000
2000,5757.034881,5749.170453,7638.926476,4660.602591,7939.167975,9821.312543,3892.623094,4070.197143,3545.886275,8499.157303,3136.819288,4014.265459,11918.196970,10306.569343,7524.109937,3694.787923,9221.834615,4696.183206,2984.226212,4190.387036,6010.230599,6373.758170,12875.000000,14173.000000
2001,5456.596447,5444.814597,7207.473763,6369.178941,5796.811264,8728.621679,4000.939921,3325.163194,4053.488411,7298.154494,4466.481164,4007.102540,14949.635036,10307.820300,8578.162602,3320.689367,6826.200000,4471.065990,3630.153846,4065.848188,4969.905782,5378.290640,12564.102564,42352.400000
2002,5220.786196,5174.686667,7274.716699,4869.372947,4736.339816,11068.078443,4643.240356,2920.603461,3347.625843,6920.012793,3794.832203,3907.748184,13061.388966,10141.342756,8685.907348,3957.205607,17065.298319,4501.356589,3400.175060,3592.571101,2864.525974,4956.089431,26769.728395,18000.000000
2003,5648.235244,5414.383331,5966.968770,4385.382455,4886.869348,7612.773654,5269.671851,4820.064486,3573.760000,8076.784416,4271.610390,4451.797580,11800.923445,10247.634069,7855.765079,4640.802391,12868.971074,4173.015873,3691.539604,3465.872151,3770.070470,4979.324074,113605.364865,21333.333333
2004,6805.796978,6481.199323,5483.312878,5338.094383,5788.564417,8103.971679,5154.081315,4572.009491,3652.448037,9032.589011,3924.935811,5861.919068,11060.267431,9936.102236,8036.570833,4318.565430,12369.695817,4727.507163,3961.835294,9432.762740,4844.942211,5003.669670,128689.473684,16416.666667
2005,6417.517874,6002.566202,5959.608282,5664.104596,13378.240712,8022.902537,4928.142356,4701.034361,3441.146489,9282.476386,4474.348077,4871.746435,10348.775828,8722.975703,8313.947368,4368.044951,11923.912141,4945.769231,4477.541744,3686.408479,5179.709150,5688.986737,178222.222222,16923.076923
2006,5821.995147,5510.773104,5132.896014,4776.129014,13399.127746,7620.821103,3666.151784,4731.700065,3520.749189,10444.862191,4160.351254,6130.381290,9748.603015,8996.541667,10387.351724,3333.928276,10896.849693,3681.651007,7016.288253,2560.422256,3429.379061,5007.692615,191226.229508,19000.000000
2007,5752.596130,5747.490675,4687.039062,4771.393976,10119.060046,7239.031429,4576.228709,5628.579461,3603.169767,8366.993007,4180.366906,6707.301914,7998.165847,11302.622595,15317.553125,3516.942969,13405.699438,4761.469649,4255.535135,2522.129133,5886.639706,7248.191199,7597.111111,17920.000000
2008,5692.380122,5684.882562,4704.736426,5220.968004,10051.678198,7255.446514,4465.478035,5499.899859,4891.164786,8842.776836,4846.191667,6910.866321,7170.468300,10185.519388,12710.185714,3391.077369,12003.099424,8929.900000,4542.011679,2300.384141,4178.821549,6536.174487,10023.262295,13053.846154
2009,5569.223934,5556.442865,9968.688367,3337.549655,6944.754485,6179.851355,3812.720352,4338.535722,3886.254617,7790.754902,4199.945007,5822.919395,8152.689173,10363.286232,10544.902985,3138.929392,14225.362369,7150.307692,4147.982538,2301.966903,3483.219931,4970.793627,11633.657534,16500.000000
2010,5928.031026,5914.028610,11594.530018,3543.119893,5775.014583,5939.861163,4501.623720,4138.506347,3780.493537,9383.509579,3696.318508,6173.755352,7921.378092,15005.928571,11526.837607,2930.256454,11594.349835,6725.875740,4125.884843,1942.381217,4139.540616,4893.524517,11168.720000,14427.470588
2011,6037.876877,6021.718470,13624.518686,3491.469079,5837.416703,5817.048329,5780.470822,4196.860207,4375.767544,10583.512739,7820.445099,5721.372697,8040.450375,13459.599500,10094.295652,3230.373777,12808.353933,6941.362369,4052.838306,2137.558569,5292.004049,4459.619822,12251.718447,16265.333333
2012,5728.283047,5713.932168,8700.191374,3976.972154,6931.279589,5821.219860,6287.501285,3944.766385,4870.439663,9713.973770,6944.369646,6100.508993,7940.000000,12501.183181,9993.490566,2702.716738,8185.396450,8799.886364,4066.430444,2255.562329,5312.196162,4687.859801,11210.923077,18525.000000
2013,6022.514953,5989.619702,9250.150988,3792.655617,7140.156445,5979.192190,6087.845812,4339.842249,5452.544133,10585.541667,7422.526892,7478.578792,7338.099145,12307.565490,9210.880000,3352.397260,8682.633333,9766.623377,3862.521336,2341.876827,5255.276210,4761.301887,14782.804511,23782.500000
2014,6002.342063,5983.774839,8841.727090,4066.827970,6481.618799,5917.375820,6315.686172,4339.789608,5360.671937,10237.625698,6577.069987,8263.071895,8158.442164,13541.229769,9947.847826,3665.029412,8271.285714,9483.391941,3932.727642,2484.582107,5411.481481,5044.248235,12598.093750,25878.437500
