年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,12.430000,12.430000,11.520000,11.530000,14.000000,13.090000,11.300000,11.540000,12.860000,15.530000,12.820000,13.600000,13.320000,13.660000,14.040000,12.670000,14.110000,12.940000,11.400000,11.730000,12.950000,11.200000,11.750000,9.420000
1999,12.890000,12.890000,11.800000,12.050000,14.590000,13.890000,11.860000,11.950000,12.790000,16.560000,13.720000,14.060000,13.120000,14.370000,14.170000,12.660000,13.860000,13.130000,12.150000,12.050000,13.720000,11.700000,12.430000,13.020000
2000,13.760000,13.760000,12.690000,12.740000,15.630000,14.350000,12.770000,13.050000,13.730000,17.440000,14.520000,14.860000,14.000000,15.390000,15.870000,13.670000,14.270000,13.190000,13.870000,13.060000,14.920000,12.250000,14.890000,14.590000
2001,11.650000,11.650000,10.900000,10.230000,13.250000,12.290000,10.670000,10.650000,11.790000,15.350000,12.740000,12.940000,12.460000,13.160000,13.510000,11.620000,12.690000,11.850000,12.030000,10.300000,13.120000,10.240000,13.470000,12.960000
2002,11.020000,11.010000,10.170000,9.720000,12.470000,11.530000,9.890000,10.100000,10.950000,14.630000,12.440000,12.340000,11.630000,12.680000,12.850000,11.110000,12.510000,11.120000,11.650000,9.690000,13.160000,9.570000,12.740000,11.810000
2003,10.060000,10.060000,9.370000,8.850000,11.410000,10.310000,9.090000,9.280000,10.140000,13.210000,11.110000,11.400000,10.380000,11.940000,11.790000,10.170000,11.090000,10.100000,11.110000,8.530000,11.870000,8.680000,11.930000,11.730000
2004,9.560000,9.550000,9.000000,8.440000,10.790000,9.870000,8.670000,8.750000,9.570000,12.800000,10.630000,10.850000,9.930000,10.440000,10.780000,9.290000,10.190000,9.750000,10.220000,8.120000,12.400000,8.450000,11.810000,9.030000
2005,9.060000,9.050000,8.510000,8.000000,10.360000,9.400000,8.310000,8.490000,8.870000,12.080000,9.650000,9.960000,9.330000,9.870000,10.140000,8.900000,9.930000,8.920000,9.210000,7.690000,11.700000,7.330000,10.970000,10.860000
2006,8.960000,8.950000,8.610000,8.060000,10.130000,9.250000,8.200000,8.300000,8.570000,12.220000,9.450000,9.840000,8.850000,9.450000,9.440000,8.560000,9.760000,8.840000,9.340000,7.680000,12.370000,7.940000,11.070000,9.340000
2007,8.920000,8.910000,8.580000,8.220000,10.110000,9.470000,8.160000,8.310000,8.240000,12.580000,9.390000,9.500000,8.580000,8.940000,8.820000,8.140000,9.440000,8.620000,8.510000,7.540000,12.640000,8.000000,11.860000,11.660000
2008,8.640000,8.630000,8.450000,7.880000,9.850000,9.040000,7.890000,8.020000,8.000000,12.390000,8.880000,9.250000,8.030000,8.790000,8.480000,7.790000,8.840000,8.250000,7.820000,7.070000,12.970000,7.830000,11.680000,10.560000
2009,8.290000,8.270000,8.330000,7.420000,9.400000,8.590000,7.570000,7.610000,7.880000,11.920000,8.270000,9.330000,7.370000,8.250000,7.760000,7.170000,8.360000,7.660000,8.060000,6.650000,13.040000,7.330000,11.770000,10.880000
2010,7.210000,7.190000,7.110000,7.090000,7.960000,7.390000,6.190000,6.740000,7.480000,9.830000,7.480000,8.080000,6.470000,7.020000,6.390000,5.990000,7.440000,6.890000,6.860000,5.670000,11.470000,6.500000,11.020000,9.970000
2011,8.480000,8.460000,8.790000,9.540000,8.990000,9.040000,7.580000,7.720000,7.710000,10.640000,9.050000,9.070000,6.630000,7.600000,6.620000,6.160000,7.610000,7.710000,8.350000,5.170000,12.850000,7.000000,11.470000,13.170000
2012,9.860000,9.840000,10.400000,11.080000,9.830000,10.590000,9.450000,8.990000,8.570000,11.910000,11.030000,10.490000,7.780000,8.660000,7.260000,7.300000,8.180000,8.280000,9.980000,6.340000,14.580000,7.640000,13.190000,14.380000
2013,8.530000,8.510000,9.100000,9.970000,8.230000,9.120000,7.860000,7.780000,7.620000,10.300000,9.730000,8.930000,6.710000,7.230000,5.890000,5.900000,7.350000,7.940000,8.700000,5.760000,12.110000,7.310000,11.270000,13.040000
2014,8.990000,8.970000,9.750000,10.770000,8.460000,9.660000,8.190000,8.100000,7.690000,10.780000,10.630000,9.300000,6.900000,7.550000,5.630000,6.320000,7.740000,7.910000,9.330000,5.510000,12.790000,7.870000,12.040000,14.020000
