年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,117.545780,117.899536,140.515852,118.924530,105.337377,85.352154,107.014618,119.828468,102.140606,135.925629,97.356333,71.557355,113.363935,55.997312,60.002400,77.501268,315.723006,199.301002,118.168390,328.732014,200.403591,227.671070,-,-
1999,102.690443,103.005188,107.741689,111.477223,96.813608,75.802374,126.732268,139.431611,45.584565,107.524193,48.160634,72.099379,35.092508,28.181758,88.289084,67.619784,211.069945,187.199828,88.166761,214.321917,127.536232,151.877587,-,-
2000,77.300881,77.346219,61.574298,84.569245,57.728474,48.534186,85.312937,121.863989,132.657412,66.647869,75.212620,66.799498,34.604894,62.532243,54.953509,51.776829,176.906526,123.404670,78.817734,166.756000,53.612915,94.706312,69.444444,-
2001,80.747610,81.001563,68.495404,71.310988,80.227291,54.968393,108.349248,92.512018,48.784057,90.952795,61.743763,63.165890,73.816303,82.083610,89.257106,92.859618,206.804368,125.474769,40.697280,238.847485,96.749811,40.575359,-,-
2002,71.579554,71.544556,53.222484,63.471308,79.484986,60.949414,75.853429,76.207231,102.283925,90.958705,36.759826,45.623087,78.088565,46.306221,52.226759,90.337282,136.379134,213.503203,56.513139,167.458288,143.155202,37.102692,92.867756,-
2003,58.729833,58.854712,46.362979,35.161658,80.030809,45.580696,74.085331,70.836423,83.081571,66.526790,53.834686,58.880251,59.659279,51.430294,68.155541,53.600511,64.164261,88.843085,14.595344,96.982922,51.529986,91.295778,19.506486,-
2004,56.827999,56.994362,57.083437,40.515636,50.661098,49.108428,35.692661,76.376554,77.663092,79.712040,47.682723,40.749443,82.358571,16.260750,44.264109,66.341409,145.056008,88.762649,29.502877,113.775862,107.740883,70.416701,-,-
2005,46.135994,46.268593,45.478270,27.655960,56.101945,34.590107,38.153740,53.298682,42.065672,64.863307,88.641517,37.415218,28.852983,23.678986,39.348778,43.980511,90.792566,136.700608,-,64.866140,82.269462,69.426010,-,-
2006,59.553503,59.723241,74.924349,39.824077,92.182476,53.887797,33.369377,55.221039,64.315840,69.912958,39.257009,34.326000,69.098488,25.772484,44.519743,89.451593,64.087159,104.329682,44.843049,82.608054,90.459446,32.350681,-,-
2007,45.015211,45.143537,58.805238,23.972492,56.987308,34.692394,34.988256,47.459897,49.589646,79.850338,22.871638,22.280945,22.377372,31.273282,9.955821,90.795284,16.081479,124.774712,45.255695,23.703704,101.268753,39.839844,-,-
2008,43.604846,43.627613,56.730553,24.023904,50.787479,38.585077,38.477717,49.296087,17.336173,69.766395,52.342867,21.536832,44.870213,18.310826,34.830203,41.104618,75.052939,82.988987,45.170519,29.782291,99.840256,27.535747,40.469446,-
2009,42.859155,42.995272,56.630634,39.301244,66.588889,31.882411,34.204563,44.186368,27.268558,44.570232,35.830962,19.833489,29.320222,20.022206,39.708638,35.614243,26.752990,79.645405,29.664788,60.501558,59.265949,39.003081,-,-
2010,36.638511,36.764947,40.827914,26.557305,52.059467,18.562901,27.446321,46.636195,30.166292,37.960410,19.394044,25.631285,25.286194,58.126862,14.973235,63.885783,37.844998,80.951711,-,62.152335,48.117066,27.386006,-,-
2011,40.375590,40.303592,58.338538,28.736833,41.269221,20.230501,26.248351,67.485334,20.800021,29.410434,29.061319,7.515760,19.005761,18.323744,23.005547,76.003097,16.626025,94.610822,-,48.415209,106.305038,27.798737,67.607538,-
2012,47.088622,47.044803,114.543871,28.637188,31.570639,26.868651,37.372106,29.370593,26.766237,29.559226,36.659831,19.991718,56.169485,11.028601,54.578060,35.427753,5.647962,86.271568,45.672528,123.003275,71.711319,27.874009,65.903287,-
2013,26.464058,26.398497,22.127145,33.855916,15.168028,17.830622,23.877746,24.293308,41.516171,18.330336,44.645480,24.227271,45.372051,1.863533,15.847442,6.130033,34.817931,73.879654,15.360983,93.490305,109.046560,28.338934,16.232449,264.725347
2014,23.202699,23.294570,30.326169,29.755348,9.843489,9.496418,32.562067,5.590596,87.341330,46.708782,14.635931,15.059787,31.559845,23.069381,21.896512,-,6.047046,53.207817,15.781583,88.388023,67.221979,21.005756,-,-
