年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,307.920958,307.512106,692.201681,171.413480,245.462979,290.721146,338.177803,282.675426,290.110280,399.981308,416.561012,365.170314,384.689218,567.420455,554.640196,337.112181,310.095533,199.888453,369.681818,350.566972,345.531523,138.885956,654.615385,443.666667
1999,292.215745,291.819140,622.613407,166.981414,237.774779,275.602640,318.128343,263.754459,264.507395,399.785253,395.062809,350.789898,380.446154,521.118017,538.948276,304.629692,291.188014,186.125589,370.887500,344.236819,323.465594,131.307083,654.822785,364.444444
2000,281.356371,281.038672,648.826332,162.360368,218.958296,254.985282,309.896888,258.760634,269.516802,388.782493,367.500328,330.608224,362.474565,529.841768,402.797278,281.772741,324.058124,177.169339,289.631068,339.532343,336.166971,129.655626,532.990099,269.320000
2001,270.719621,270.385115,603.216708,154.475191,226.427305,243.364464,298.778371,246.295311,260.951821,360.500808,338.755287,329.156814,353.205997,480.647705,339.785887,278.860472,301.990123,179.806008,302.518033,331.608142,305.479542,124.070833,499.631579,327.814815
2002,251.437746,251.127739,531.908560,144.910098,217.601724,223.593458,289.977148,232.528399,229.188642,340.360150,330.640330,314.198854,342.373182,445.321942,292.152727,242.293583,262.046187,178.486569,279.293051,297.907154,216.208333,119.868904,467.722222,265.545455
2003,237.265800,236.928684,522.308993,138.642567,208.977520,210.340318,264.340168,220.027155,214.087338,304.163576,312.132999,281.351357,315.284131,398.332975,254.616084,231.262027,242.115653,158.031503,282.984663,289.050847,197.166323,123.158520,472.736434,293.533333
2004,223.615256,223.250809,492.770631,131.307430,196.586993,203.313547,236.505784,197.686759,203.024155,310.256308,308.894215,270.215883,298.289751,383.535659,247.187860,224.712681,242.801010,152.267335,279.051672,252.631681,184.789876,115.629170,481.014925,301.903226
2005,217.303676,216.838597,431.287742,131.482738,202.358588,200.313793,221.170367,191.546852,198.360980,305.030013,295.953488,254.856866,286.184337,349.704340,241.273712,228.168656,228.216810,133.115370,270.435673,249.825893,197.120081,110.492477,548.937500,544.473684
2006,209.582210,209.086781,386.725696,129.240536,197.393204,195.425767,212.393560,190.580681,189.631796,302.538462,283.968560,239.925926,274.042499,325.073628,235.176645,211.690121,211.431004,130.253866,267.594752,236.460654,192.095864,104.154493,575.120301,466.000000
2007,201.686345,201.200744,371.153621,125.688083,189.609799,187.041257,204.355917,183.553608,175.256186,294.955979,275.806499,224.292491,263.954995,290.733974,234.315767,204.262457,201.431034,129.596829,267.023121,232.794872,184.226685,100.358324,512.874214,473.619048
2008,193.938890,193.464031,339.779314,119.746302,183.655509,184.029175,198.790596,176.238162,167.661695,291.921694,273.231107,214.847815,253.698950,271.751408,238.267911,198.706041,190.196062,129.477816,254.245232,221.388162,172.645230,95.531403,488.843931,424.130435
2009,184.838401,184.337808,308.092977,114.758505,177.214938,177.146381,191.056031,168.115945,160.453597,286.851207,260.912216,209.091445,240.736508,252.990900,208.098784,187.516465,187.800485,123.582457,251.858639,214.660586,162.618333,90.893130,471.371859,413.291667
2010,179.613997,179.108258,295.411733,114.038147,174.517085,172.288512,182.577609,159.901009,157.055252,290.824830,260.794049,203.722300,235.461091,236.070066,202.327002,181.867375,178.401392,120.399787,249.146530,211.644077,157.089259,87.081202,468.096154,368.296296
2011,174.183356,173.646222,282.857937,112.725603,171.330525,165.438932,176.174207,153.395809,152.309555,270.591218,249.893286,200.313451,228.599475,226.525714,198.722571,173.565348,174.400306,119.785917,250.404639,204.591815,153.135983,84.403482,480.939815,360.928571
2012,169.395907,168.793632,275.418094,112.103749,166.311215,161.974722,160.796872,147.879670,147.505629,277.391742,243.934256,193.346423,222.972996,224.925973,189.869441,173.387396,164.546909,118.316273,256.735065,191.545455,147.491672,83.761581,521.248848,390.000000
2013,165.869616,165.215072,269.556230,111.307425,163.417253,157.265324,153.056567,145.072383,147.508366,275.291126,239.033812,189.503290,220.188165,216.317848,181.491427,170.150928,164.824780,117.818278,258.097686,188.304370,140.763141,82.082424,553.729358,434.464286
2014,164.207704,163.518406,268.991524,110.709779,163.035881,156.079135,150.501917,141.988146,143.010287,275.566376,237.194479,186.683145,225.774802,206.123904,174.346512,171.019968,164.809104,116.083565,276.516304,180.666828,141.961222,81.912005,570.191964,390.812500
