年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,16840326.000000,16784195.000000,3193431.000000,2639939.000000,1215628.000000,1900890.000000,1419311.000000,2369696.000000,294632.000000,238513.000000,293080.000000,667794.000000,288599.000000,273795.000000,215185.000000,454483.000000,132210.000000,235529.000000,33866.000000,379546.000000,280236.000000,257832.000000,51060.000000,5071.000000
1999,17052885.000000,17462266.000000,3267654.000000,2641312.000000,1247365.000000,1936959.000000,1425106.000000,2380390.000000,306830.000000,245361.000000,291884.000000,671793.000000,288599.000000,283357.000000,221861.000000,454556.000000,131857.000000,236651.000000,33521.000000,384968.000000,287886.000000,258175.000000,51731.000000,5069.000000
2000,17369622.000000,17310583.000000,3326198.000000,2646474.000000,1274137.000000,2077843.000000,1482627.000000,2448231.000000,294376.000000,236629.000000,297544.000000,645460.000000,280177.000000,283697.000000,226211.000000,454771.000000,131881.000000,240775.000000,33638.000000,385761.000000,284932.000000,259221.000000,53832.000000,5207.000000
2001,17535604.000000,17469795.000000,3380650.000000,2633802.000000,1298260.000000,2095747.000000,1490831.000000,2426044.000000,284222.000000,272083.000000,301024.000000,681451.000000,280177.000000,283613.000000,226211.000000,455012.000000,131881.000000,251493.000000,33615.000000,388302.000000,294352.000000,261025.000000,56958.000000,8851.000000
2002,17661073.000000,17593755.000000,3371100.000000,2641856.000000,1298260.000000,2117976.000000,1504035.000000,2458699.000000,288502.000000,272083.000000,285105.000000,705299.000000,280177.000000,283604.000000,240456.000000,455012.000000,130378.000000,268930.000000,33615.000000,391450.000000,299311.000000,267907.000000,58555.000000,8763.000000
2003,17641680.000000,17571891.000000,3425892.000000,2627138.000000,1298260.000000,2043290.000000,1487684.000000,2445047.000000,291400.000000,272325.000000,319153.000000,705299.000000,286485.000000,283599.000000,226494.000000,458279.000000,131122.000000,268930.000000,33858.000000,392242.000000,305800.000000,269594.000000,60983.000000,8806.000000
2004,17746845.000000,17673030.000000,3460463.000000,2622472.000000,1305644.000000,2102673.000000,1480540.000000,2451722.000000,293491.000000,282449.000000,316777.000000,714535.000000,286485.000000,284545.000000,217562.000000,458340.000000,129589.000000,256426.000000,35133.000000,379370.000000,324473.000000,270341.000000,64456.000000,9359.000000
2005,17954490.000000,17873881.000000,3546615.000000,2615268.000000,1329620.000000,2120284.000000,1493124.000000,2522489.000000,289541.000000,275647.000000,320156.000000,727704.000000,289985.000000,279342.000000,218204.000000,456189.000000,129380.000000,252452.000000,32289.000000,391727.000000,312164.000000,271701.000000,70264.000000,10345.000000
2006,17965977.000000,17880172.000000,3580232.000000,2632242.000000,1349825.000000,2134209.000000,1503965.000000,2370435.000000,296248.000000,281989.000000,322635.000000,698113.000000,286901.000000,277279.000000,229475.000000,520014.000000,130808.000000,259441.000000,29554.000000,390633.000000,313810.000000,272364.000000,76019.000000,9786.000000
2007,18293219.000000,18202158.000000,3615671.000000,2629269.000000,1368439.000000,2305341.000000,1514510.000000,2453615.000000,293934.000000,273043.000000,347707.000000,697596.000000,287106.000000,277446.000000,226144.000000,500393.000000,131092.000000,259789.000000,33582.000000,390397.000000,324061.000000,273023.000000,81115.000000,9946.000000
2008,18301313.000000,18206936.000000,3569453.000000,2622923.000000,1402394.000000,2305657.000000,1575481.000000,2499292.000000,298260.000000,276928.000000,349766.000000,623554.000000,285700.000000,289844.000000,223225.000000,467546.000000,128737.000000,259638.000000,36076.000000,388979.000000,329690.000000,273793.000000,84570.000000,9807.000000
2009,18598123.000000,18493999.000000,3611496.000000,2607428.000000,1457166.000000,2415106.000000,1577549.000000,2509049.000000,282601.000000,283007.000000,305006.000000,734691.000000,284079.000000,289918.000000,224086.000000,463421.000000,155334.000000,259594.000000,36532.000000,388321.000000,335754.000000,273861.000000,94205.000000,9919.000000
2010,18400456.000000,18293078.000000,3634071.000000,2618772.000000,1465977.000000,2301137.000000,1548492.000000,2519997.000000,281548.000000,286218.000000,303787.000000,641399.000000,282793.000000,287732.000000,219488.000000,458756.000000,151987.000000,259536.000000,35862.000000,384134.000000,339002.000000,272390.000000,97364.000000,10014.000000
2011,18729545.000000,18614993.000000,3790440.000000,2650968.000000,1484756.000000,2328893.000000,1592637.000000,2520708.000000,299724.000000,290829.000000,297790.000000,645518.000000,281094.000000,290717.000000,220051.000000,487208.000000,151987.000000,250815.000000,35397.000000,379927.000000,344008.000000,271526.000000,104538.000000,10014.000000
2012,18778417.000000,18655292.000000,3676234.000000,2673226.000000,1516385.000000,2346638.000000,1589403.000000,2472172.000000,306542.000000,297088.000000,363090.000000,727691.000000,283852.000000,288295.000000,218271.000000,484738.000000,134024.000000,245527.000000,35195.000000,377153.000000,348548.000000,271220.000000,113111.000000,10014.000000
2013,18785180.000000,18654158.000000,3744839.000000,2686516.000000,1521533.000000,2311972.000000,1598807.000000,2480663.000000,301165.000000,295251.000000,364592.000000,725281.000000,283299.000000,287349.000000,220689.000000,428381.000000,141167.000000,246101.000000,35012.000000,374914.000000,335755.000000,270872.000000,120037.000000,10985.000000
2014,18705957.000000,18574935.000000,3722106.000000,2702315.000000,1530256.000000,2270098.000000,1601537.000000,2504338.000000,297312.000000,284826.000000,372153.000000,645067.000000,282672.000000,309669.000000,217197.000000,432895.000000,140694.000000,230607.000000,35387.000000,373077.000000,351846.000000,270883.000000,120037.000000,10985.000000
